gene_id,1087_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1089_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1090_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1091_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1092_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1096_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1097_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1098_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1099_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2263_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2265_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2266_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2267_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2268_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2382_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2383_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2384_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf
MSTRG.39912,0,104,54,80,53,144,0,0,1,15,0,63,33,104,1,0,1
MSTRG.39913,1,921,1989,499,885,1119,17,37,89,1278,1452,3267,3853,3777,721,0,157
MSTRG.39910,0,0,5,0,2,0,0,0,0,15,0,1,140,0,0,0,0
MSTRG.39911,0,0,91,0,1,0,1,3,1,0,0,35,0,8,1,0,0
MSTRG.39916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39917,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
MSTRG.35068,0,146,25,185,143,22,0,0,9,40,4,43,48,92,44,0,60
MSTRG.5128,0,368,369,178,377,364,12,0,39,161,182,0,146,112,80,0,73
Acerv_evm.model.Segkk1597_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20922,0,5,0,2,193,0,0,11,24,1,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3009_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3168_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15911,1,749,218,185,151,518,27,0,7,222,510,342,192,44,58,0,21
MSTRG.30245,0,1058,587,765,660,677,0,0,111,890,1102,2173,2170,1099,538,0,76
MSTRG.17661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21678,0,61,40,38,67,41,0,0,0,88,79,9,46,5,25,0,0
MSTRG.21679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5456,0,0,0,1,0,6,0,0,0,2,0,0,0,0,8,0,0
MSTRG.21672,0,37,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0
MSTRG.21673,4,728,431,328,245,713,3,3,38,167,361,423,233,181,77,0,10
MSTRG.21670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21671,0,0,44,0,0,0,0,0,14,1,16,21,27,0,0,0,0
MSTRG.21676,0,253,101,4,11,50,0,0,18,5,0,63,3,1,1,0,0
MSTRG.21677,0,0,0,0,0,0,0,0,0,18,0,50,37,0,0,0,0
MSTRG.21674,0,34,0,0,7,12,0,0,2,2,0,36,1,41,32,0,0
MSTRG.21675,5,883,798,808,762,774,335,228,906,673,1042,834,976,1179,348,0,618
Acerv_evm.TU.Segkk3209_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9208,0,48,135,81,34,63,0,0,2,0,0,82,54,1,4,0,60
MSTRG.9209,0,39,22,0,96,0,0,0,5,0,0,91,48,0,0,0,2
Acerv_evm.TU.Segkk842_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.9202,0,0,0,0,1,75,0,0,0,10,0,0,0,0,0,0,0
MSTRG.9203,0,80,0,0,46,1,0,0,6,0,0,53,6,0,0,0,0
MSTRG.9200,0,357,76,131,134,107,0,0,0,111,172,233,177,125,95,1,7
MSTRG.9201,7,0,45,0,19,1,0,0,0,0,0,104,0,0,0,0,0
MSTRG.9206,0,0,59,0,43,33,0,0,8,0,1,72,22,3,4,0,0
MSTRG.9207,1,23,55,1,0,1,0,0,0,7,0,1,1,2,0,2,1
MSTRG.9204,8,19,60,0,11,128,39,0,0,4,26,0,0,0,0,0,0
MSTRG.9205,0,0,92,136,29,14,6,1,18,0,0,57,63,0,0,0,0
Acerv_evm.model.Segkk2579_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3197_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk842_pilon.5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0
Acerv_evm.model.Segkk3197_pilon.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk842_pilon.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3912_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5783,0,0,0,0,53,0,0,0,0,0,0,0,0,27,0,0,83
MSTRG.5782,0,9,81,6,49,14,1,0,48,16,42,72,0,43,0,0,28
MSTRG.5781,0,37,11,93,37,0,0,0,3,0,0,3,4,0,2,0,0
MSTRG.5780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5787,0,146,70,91,47,16,0,1,1,66,9,438,46,278,11,0,0
MSTRG.5786,1,0,1,49,0,0,0,1,0,0,0,0,0,1,1,0,0
MSTRG.5785,0,1,0,0,6,0,0,0,0,2,0,38,109,0,13,0,2
MSTRG.5784,2,432,164,224,94,163,22,0,39,142,297,256,386,236,48,0,45
Acerv_evm.TU.Segkk1187_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1952_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30427,0,202,59,162,85,2,6,2,86,279,137,126,59,212,129,0,79
MSTRG.30426,0,94,103,48,225,71,0,0,47,344,265,240,352,500,149,1,36
MSTRG.30421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30420,1,14,95,24,51,38,4,0,17,2,1,151,20,5,0,0,7
MSTRG.30423,0,57,104,254,31,3,7,0,50,0,0,21,0,2,4,0,3
MSTRG.40813,0,0,865,148,96,0,64,21,49,134,152,88,111,76,90,0,25
MSTRG.40812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40811,8,4546,20861,25059,10364,7475,2336,2296,9953,2952,2981,12366,4165,1209,356,0,3918
MSTRG.40810,0,12,28,0,61,2,0,0,0,0,60,3,0,0,0,0,0
MSTRG.30429,0,0,50,50,100,0,0,3,0,0,0,0,92,0,0,0,10
MSTRG.30428,0,0,0,0,0,1,0,0,1,0,0,128,1,0,0,0,0
MSTRG.40815,5,2985,2311,2569,1483,1619,125,69,829,1059,1558,1523,1575,1675,364,0,540
MSTRG.40814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34335,0,630,2063,2896,1515,1368,374,0,1126,992,437,1217,216,218,149,0,503
Acerv_evm.TU.Segkk759_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34337,16,1305,754,583,532,1125,68,11,221,661,927,1285,1312,1284,392,1,170
MSTRG.6477,3,259,98,161,184,88,7,0,52,276,254,325,390,415,136,3,104
MSTRG.34331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34330,0,265,146,176,213,194,4,14,65,272,189,125,124,282,101,0,89
MSTRG.6472,0,305,299,122,80,115,0,3,3,161,120,188,256,777,128,0,6
MSTRG.6473,0,9,0,0,0,0,0,0,0,0,30,0,50,24,0,0,0
MSTRG.16398,0,1,2,1,115,1,0,0,0,1,0,1,8,0,3,0,0
MSTRG.34339,1,40,264,320,167,194,1,28,62,105,38,103,43,1,17,1,95
MSTRG.34338,0,516,275,146,230,319,4,0,65,366,369,148,366,188,132,0,195
MSTRG.21295,1,863,628,701,610,702,0,1,66,884,1024,1205,1093,683,415,0,49
MSTRG.99,1,42,0,0,2,0,0,0,0,0,1,0,0,0,5,0,0
MSTRG.22499,0,62,0,30,20,0,0,0,0,36,0,2,0,3,8,1,0
MSTRG.92,0,577,281,338,261,402,0,1,94,268,246,637,324,526,230,0,34
MSTRG.93,0,7,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0
MSTRG.90,0,0,0,98,0,0,0,0,50,0,0,53,0,0,0,0,0
MSTRG.91,0,55,105,70,214,0,0,0,0,0,0,0,0,0,0,0,4
MSTRG.96,2,425,316,105,217,321,0,0,16,153,337,331,343,384,96,0,23
MSTRG.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.94,2,625,287,317,238,463,23,4,165,331,308,610,485,548,158,0,84
MSTRG.95,0,18,70,0,1,1,0,0,0,0,0,0,30,4,11,0,3
MSTRG.5875,0,7536,3296,3396,3374,3236,85,81,646,2719,3989,4061,5549,4721,1385,29,1001
MSTRG.5874,0,0,15,22,117,0,0,0,0,7,0,76,27,1,0,0,12
MSTRG.5877,2,338,402,460,61,422,2,21,116,149,216,187,127,17,109,0,33
MSTRG.5876,1,451,294,145,37,338,0,27,1,127,0,130,27,24,44,0,0
MSTRG.5871,0,0,18,94,37,0,6,1,15,6,28,1,50,1,4,0,34
MSTRG.5870,0,1667,1322,1446,936,1559,0,0,284,1159,1084,1202,1054,1035,668,0,562
Acerv_evm.TU.Segkk3778_pilon.1,0,1,0,1,2,0,0,0,0,0,1,0,1,0,1,0,0
MSTRG.5872,0,105,26,51,39,0,0,0,0,0,0,52,2,0,2,0,0
MSTRG.5879,0,909,448,382,500,267,2,0,60,714,271,913,1062,757,394,1,177
MSTRG.5878,0,30,0,72,1,0,0,0,34,0,0,0,0,9,10,0,0
Acerv_evm.model.Segkk2234_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3109,1,550,401,120,130,405,1,0,11,338,228,207,163,250,229,0,33
MSTRG.6789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.320,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0
MSTRG.6787,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0
Acerv_evm.TU.Segkk2122_pilon.21,0,1,0,0,0,0,0,13,0,0,0,1,0,0,1,0,0
Acerv_evm.TU.Segkk2122_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.6783,0,0,28,0,0,0,0,0,0,1,0,1,11,0,0,0,0
MSTRG.6780,0,56,42,39,84,23,0,0,1,280,168,122,98,71,24,0,3
Acerv_evm.TU.Segkk187_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22140,0,0,44,0,3,0,0,0,15,0,0,0,14,0,0,0,0
Acerv_evm.TU.Segkk759_pilon.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.327,0,0,179,25,106,159,0,0,0,411,19,28,1,173,1,0,0
Acerv_evm.TU.Segkk1078_pilon.2,0,0,1,0,4,1,0,0,0,0,0,0,1,0,1,1,0
MSTRG.30950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.28148,2,120,63,138,131,93,0,0,0,394,361,383,171,222,77,0,27
MSTRG.42832,0,2001,1156,1021,757,818,3,0,107,1337,1759,2985,4309,3121,997,0,557
Ser_384,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2765_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2765_pilon.18,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
MSTRG.30083,0,377,478,189,132,130,11,2,160,311,281,284,249,176,121,1,343
MSTRG.34684,1,5,20,1,1,1,0,0,2,2,5,8,1,23,5,0,1
Acerv_evm.TU.Segkk2765_pilon.11,0,20,4,0,1,0,0,0,0,0,9,0,0,0,0,0,0
MSTRG.42837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2765_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36278,0,565,322,301,372,101,1,0,99,260,360,277,251,723,243,0,6
Acerv_evm.TU.Segkk2765_pilon.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42836,1,8,6,0,0,3,0,0,0,1,0,87,0,1,0,0,0
MSTRG.33819,0,144,53,347,54,123,0,0,0,221,270,427,273,142,35,0,42
MSTRG.33818,0,1,21,49,4,12,2,37,4,1,5,7,6,1,1,0,1
MSTRG.7786,10,338,264,206,208,24,192,10,137,274,240,332,483,207,179,0,39
MSTRG.7781,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MSTRG.42835,0,0,0,19,0,0,0,0,0,31,0,0,9,0,0,0,0
MSTRG.7783,0,123,236,797,393,1990,438,0,177,96,127,260,86,25,9,0,284
MSTRG.36868,0,23,7,27,63,0,0,1,128,0,0,103,41,0,0,0,87
MSTRG.36867,0,0,95,68,51,0,54,94,14,0,0,20,18,43,2,0,0
MSTRG.33810,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0
MSTRG.36865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ser_595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7789,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.33817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36860,0,29,62,293,117,42,43,0,27,35,1,20,0,0,6,0,24
Ser_657,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ser_651,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.22145,0,34,9,134,0,50,0,0,9,66,0,22,192,28,26,0,19
MSTRG.29934,0,54,0,12,2,76,0,0,0,34,137,4,0,10,3,0,1
MSTRG.29937,0,0,33,0,0,54,0,0,0,4,0,81,0,42,0,0,0
Acerv_evm.TU.Segkk3132_pilon.1,0,0,0,9,4,1,0,0,3,0,0,0,0,0,0,0,0
MSTRG.36795,0,0,443,0,0,0,90,0,141,0,0,0,0,0,0,0,0
MSTRG.36273,0,977,478,347,327,505,7,0,0,652,623,757,846,930,204,0,150
MSTRG.36270,5,161,112,57,5,41,1,1,95,40,223,207,69,99,89,0,26
MSTRG.36271,0,0,48,39,9,3,0,0,0,14,0,148,8,0,0,0,0
MSTRG.29259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7439,0,236,151,37,55,249,0,0,37,37,292,86,198,226,57,0,84
MSTRG.7438,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7437,5,193,95,113,24,133,35,0,49,39,1,81,188,7,7,0,213
MSTRG.7436,0,18,21,21,68,25,0,0,1,54,1,37,49,49,15,0,9
MSTRG.7435,0,25,53,173,318,102,0,0,0,100,146,128,152,35,43,0,41
MSTRG.7434,0,4,24,40,15,4,0,5,8,6,6,4,1,6,2,0,12
MSTRG.7433,0,0,0,110,66,0,0,0,0,0,0,0,15,0,0,0,9
MSTRG.7432,0,298,198,121,90,263,1,0,3,262,420,325,373,160,152,0,24
MSTRG.7431,0,6,65,5,12,0,0,0,0,1,0,1,0,0,1,0,1
MSTRG.7430,0,89,0,1,1,15,0,0,0,44,32,0,12,40,2,1,13
Acerv_evm.TU.Segkk1774_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36274,0,89,115,33,56,75,0,0,0,98,27,91,149,181,64,0,0
Acerv_evm.TU.Segkk1774_pilon.14,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
Acerv_evm.TU.Segkk1774_pilon.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1774_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1774_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2354_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.22147,0,263,113,54,46,50,0,0,0,14,20,112,21,91,40,0,47
Acerv_evm.TU.Segkk2354_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35883,0,0,0,298,0,0,0,0,10,21,0,0,62,0,0,0,0
Acerv_evm.TU.Segkk389_pilon.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2354_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35886,0,36,17,12,18,129,0,0,0,50,1,38,28,4,3,0,0
Acerv_evm.TU.Segkk2354_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.35888,0,472,446,276,382,581,2,0,21,622,742,651,484,436,260,0,143
MSTRG.29939,0,0,0,1,0,0,0,0,3,11,164,0,0,0,0,0,0
Acerv_evm.TU.Segkk389_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk389_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk389_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Acerv_evm.TU.Segkk389_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk529_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk3197_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.34164,0,159,71,0,67,45,1,0,0,63,0,36,52,65,24,0,13
MSTRG.25766,0,1,0,2,1,1,1,13,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1727_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1727_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1727_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3855_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.19922,0,0,77,276,292,114,424,149,174,25,19,145,11,48,0,0,38
Acerv_evm.model.Segkk165_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.5904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30808,0,18,113,1,1,100,2,1,0,51,41,0,9,2,40,0,60
MSTRG.29879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.30806,0,0,20,204,72,1,0,0,0,38,1,0,15,1,11,0,0
MSTRG.29871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29872,0,0,0,0,27,0,0,0,0,0,1,0,7,0,0,0,0
MSTRG.29873,0,0,1,0,0,10,0,0,0,28,0,1,0,6,0,0,0
MSTRG.29874,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0
MSTRG.29876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29877,0,914,657,720,637,735,83,0,230,712,705,331,902,910,252,18,213
Acerv_evm.TU.Segkk469_pilon.78,6,1,1,1,1,1,8,1,3,1,3,1,1,1,0,0,1
MSTRG.30804,0,177,96,85,109,31,0,0,76,9,106,212,150,308,1,0,0
MSTRG.27370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2170_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2170_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2170_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2170_pilon.6,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
Acerv_evm.TU.Segkk469_pilon.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk469_pilon.74,0,1,1,0,1,0,1,0,0,1,1,1,1,2,0,1,0
Acerv_evm.TU.Segkk2170_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2170_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8968,0,41,367,379,149,218,122,111,143,22,140,69,73,26,55,0,54
MSTRG.44363,0,0,0,27,31,0,1,0,0,0,0,0,48,0,13,0,0
MSTRG.22788,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8964,2,661,508,327,199,544,52,8,173,487,307,573,531,378,200,0,371
MSTRG.8965,1,659,683,1567,789,358,517,15,765,356,310,606,120,75,143,0,284
MSTRG.8966,0,103,35,0,0,67,0,0,0,14,0,2,50,7,2,0,0
MSTRG.30800,0,18,126,5,61,100,0,2,0,0,9,128,57,29,6,0,11
MSTRG.8960,0,868,1620,1512,1126,199,0,0,0,700,722,1323,919,1313,309,0,0
MSTRG.8961,0,4605,1821,971,927,1715,269,0,798,1725,2633,1137,2844,4334,1472,0,687
MSTRG.8962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8963,0,0,55,109,209,9,34,4,35,1,1,126,166,3,12,0,84
MSTRG.24161,0,412,199,172,90,666,0,0,9,37,225,272,64,341,126,0,47
MSTRG.27373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24165,0,121,0,1,15,8,0,0,0,4,0,0,33,0,0,0,0
MSTRG.24164,1,49,12,2,15,0,0,7,0,3,0,1,227,204,45,0,2
MSTRG.24166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.24169,0,1,33,1,0,8,0,0,0,0,1,15,73,32,0,0,0
MSTRG.24168,0,1746,605,255,614,705,21,0,88,558,1312,1031,899,989,602,0,108
MSTRG.39135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20886,0,135,1512,1080,781,65,120,513,485,545,331,3427,2702,292,67,0,960
MSTRG.20887,0,0,4,176,49,1,6,12,55,0,1,0,1,0,1,0,0
MSTRG.20884,0,97,75,100,72,76,0,0,0,49,0,65,42,135,40,0,0
MSTRG.20885,1,383,413,230,214,238,0,7,105,340,406,496,819,641,170,0,134
MSTRG.20882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20880,0,0,30,0,0,0,0,0,51,0,0,0,0,0,0,0,0
MSTRG.20888,0,0,83,72,0,10,1,0,15,1,0,8,12,2,0,0,5
Acerv_evm.model.Segkk2662_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.36804,0,103,39,0,0,42,0,0,0,0,0,0,0,0,0,0,0
MSTRG.11193,0,32,3,0,11,0,3,5,0,0,0,0,0,1,1,0,26
Acerv_evm.TU.Segkk18_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1789_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1728_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29441,1,24,14,1,18,7,1,1,1,1,131,3,0,2,39,0,12
Acerv_evm.model.Segkk1789_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.7862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.10303,2,2920,1625,855,1126,1038,14,20,426,723,1248,1106,1825,1466,689,5,221
Acerv_evm.TU.Segkk3509_pilon.11,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
Acerv_evm.TU.Segkk1073_pilon.6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MSTRG.16036,0,0,32,10,0,0,0,0,0,76,30,3,0,0,19,0,12
MSTRG.36806,30,2200,446,230,260,350,65,199,65,369,598,1652,1306,2175,673,0,501
MSTRG.15824,0,43,68,70,17,67,0,0,10,3,0,0,56,63,11,0,24
MSTRG.15825,0,6,9,8,32,92,0,0,2,0,0,1,0,0,0,0,6
MSTRG.15826,0,649,408,177,234,386,2,0,14,589,594,326,349,509,294,0,10
MSTRG.15827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.15821,0,47,223,117,187,78,0,0,0,195,0,170,141,139,91,0,0
MSTRG.15822,0,0,134,117,106,60,0,0,0,0,0,108,0,0,0,0,0
MSTRG.15823,2,467,436,203,309,275,0,0,48,314,527,264,291,831,144,0,0
Acerv_evm.TU.Segkk2481_pilon.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2481_pilon.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2481_pilon.50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2481_pilon.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1155_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk1155_pilon.1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Acerv_evm.TU.Segkk2481_pilon.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20260,0,0,77,38,103,4,0,29,35,0,0,0,39,1,0,0,45
MSTRG.20261,0,0,66,27,61,0,0,0,0,0,0,0,0,25,0,0,0
MSTRG.20266,1,53,162,32,17,20,16,1,1,5,1,29,38,91,8,12,1
