transcript_id,1087_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1089_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1090_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1091_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1092_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1096_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1097_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1098_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,1099_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2263_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2265_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2266_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2267_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2268_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2382_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2383_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf,2384_trimmed_trimmed.fastq.gzAligned.sortedByCoord.out.bam_reestimated.merge.gtf
MSTRG.44022.1,0,4443,1579,1143,1047,1266,0,2,397,1273,2478,1208,2634,3296,876,0,383
MSTRG.44022.3,0,0,0,77,0,0,0,0,4,0,0,35,3,40,0,0,0
MSTRG.32611.1,0,0,0,85,0,0,0,0,19,0,0,0,0,0,0,0,0
MSTRG.14948.1,0,82,97,81,130,150,0,2,51,95,33,10,30,19,2,0,10
MSTRG.39583.1,0,0,0,171,10,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.45150.1,3,33,123,442,284,6,0,7,140,0,16,21,17,0,0,0,89
Acerv_evm.model.Segkk1244_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1244_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1244_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1244_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.45665.1,4,1483,1118,1018,630,829,43,9,165,769,875,831,903,674,354,0,252
MSTRG.39511.1,0,0,0,79,19,0,0,0,0,5,0,107,2,1,0,0,0
MSTRG.17629.1,1,31,408,5,74,31,0,0,0,13,184,569,738,111,21,0,10
Acerv_evm.model.Segkk4192_pilon.4,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
MSTRG.35911.1,0,468,248,246,110,72,0,0,20,55,253,189,60,95,120,0,0
Acerv_evm.model.Segkk3946_pilon.19,0,0,9,9,16,7,0,28,0,6,0,21,15,0,14,0,1
MSTRG.1519.1,0,68,88,56,9,9,0,5,70,75,102,0,0,0,1,0,0
Acerv_evm.model.Segkk3881_pilon.1,0,0,144,118,70,0,0,0,0,0,0,116,19,0,0,0,1
Acerv_evm.model.Segkk827_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.37211.1,0,0,0,6,75,15,0,0,0,0,0,6,7,0,0,0,0
MSTRG.22052.1,0,0,0,49,9,39,0,0,0,0,0,0,0,18,0,0,42
MSTRG.41126.1,54,3351,1933,1834,1584,1586,52,20,533,2206,2734,1730,4177,4154,1160,8,928
MSTRG.26897.1,0,4,0,34,25,0,0,0,0,0,0,18,2,0,0,0,1
MSTRG.21400.1,0,0,5,193,0,0,0,0,0,0,0,0,0,0,0,0,21
MSTRG.3531.1,0,95,194,492,379,286,2,1,5,314,333,865,253,52,19,0,192
Acerv_evm.model.Segkk827_pilon.1,0,10,1,17,0,0,0,0,0,6,0,20,0,0,14,0,0
MSTRG.525.1,0,36,517,404,408,0,225,21,453,60,0,161,134,67,0,0,191
MSTRG.20530.1,48,1000,562,278,351,710,8,6,176,727,600,485,745,784,288,35,191
Acerv_evm.model.Segkk4026_pilon.1,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.20459.1,0,0,26,0,6,0,0,0,0,0,0,116,0,0,0,0,0
MSTRG.37059.1,0,0,1232,483,0,224,0,0,307,212,0,491,501,0,233,0,0
MSTRG.11928.1,5,423,319,355,261,265,1,32,110,300,157,407,685,236,288,7,123
MSTRG.19101.1,0,0,2,0,4,0,0,0,2,9,1,53,41,0,20,0,24
MSTRG.15544.1,1,0,21,114,46,101,0,0,25,6,0,65,66,0,0,0,0
MSTRG.34805.1,0,0,60,2,191,45,0,2,16,13,88,292,16,3,0,0,0
MSTRG.24065.1,0,810,664,210,293,396,0,0,3,538,557,959,991,855,427,0,7
Acerv_evm.model.Segkk3770_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3770_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17280.1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0
Acerv_evm.model.Segkk374_pilon.9,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
Acerv_evm.model.Segkk374_pilon.8,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
Acerv_evm.model.Segkk374_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk374_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk374_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk374_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk374_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk374_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk374_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.42173.1,0,363,382,182,98,350,13,0,10,227,170,106,125,206,53,0,22
Acerv_evm.model.Segkk2060_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3318_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.21869.1,1,37,28,0,0,0,0,0,0,0,0,62,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3077_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4039_pilon.12,0,648,0,105,0,0,0,0,0,39,0,0,0,0,42,0,314
Acerv_evm.model.Segkk4039_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3472_pilon.8,0,0,0,0,300,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3472_pilon.9,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
Acerv_evm.model.Segkk3077_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3472_pilon.1,0,0,35,48,15,52,0,0,26,15,14,2,0,0,2,0,34
Acerv_evm.model.Segkk3472_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3472_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.41194.1,1,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3472_pilon.5,0,0,0,0,18,1,0,0,1,1,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3472_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3472_pilon.7,0,2714,1714,1241,902,1343,40,0,387,1569,2350,2042,2855,2924,1296,0,734
Acerv_evm.model.Segkk3637_pilon.39,0,89,247,164,145,73,0,0,146,81,0,0,39,0,0,0,84
Acerv_evm.model.Segkk3637_pilon.38,0,0,0,144,154,140,0,0,57,370,944,0,342,512,206,0,23
Acerv_evm.model.Segkk165_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk165_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk165_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk165_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.18745.1,0,0,16,172,4,0,1,0,0,0,0,20,31,0,0,0,6
Acerv_evm.model.Segkk165_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3637_pilon.31,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3637_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3637_pilon.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Acerv_evm.model.Segkk3637_pilon.32,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
Acerv_evm.model.Segkk3637_pilon.35,1,0,0,1,1,1,1,0,1,1,0,1,0,0,2,0,1
Acerv_evm.model.Segkk3637_pilon.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3637_pilon.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3637_pilon.36,0,299,621,429,126,1183,0,0,0,665,603,583,546,344,249,0,0
MSTRG.7414.1,0,3,93,0,0,61,0,0,0,0,0,181,228,162,7,0,0
MSTRG.20762.1,0,30,69,1,59,0,0,0,0,0,0,75,48,0,0,0,11
Acerv_evm.model.Segkk2337_pilon.2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
MSTRG.15532.1,0,0,41,1,0,0,0,0,0,0,0,9,3,0,0,0,0
Acerv_evm.model.Segkk3386_pilon.26,0,0,13,43,3,0,0,15,3,0,0,0,9,0,2,0,17
MSTRG.15275.1,0,0,8,75,39,0,0,0,0,20,73,0,0,0,0,0,0
MSTRG.3175.1,1,103,212,62,170,21,0,0,17,181,1,283,306,197,97,0,81
MSTRG.1764.1,0,0,0,3,98,0,0,0,0,1,0,0,0,0,0,0,0
MSTRG.28645.2,0,0,7,1,1,4,2,0,0,0,0,0,0,0,0,0,1
Acerv_evm.model.Segkk826_pilon.40,0,0,10,6,0,0,0,0,1,0,0,0,0,1,1,0,26
Acerv_evm.model.Segkk826_pilon.41,0,0,5,0,0,0,0,0,0,0,0,25,0,0,0,0,0
Acerv_evm.model.Segkk826_pilon.42,0,0,8,86,0,58,0,0,8,0,0,3,0,132,0,0,156
Acerv_evm.model.Segkk826_pilon.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk826_pilon.44,0,237,157,61,65,232,0,0,56,116,0,20,282,166,86,0,125
Acerv_evm.model.Segkk546_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43907.1,9,809,457,351,450,257,53,2,214,761,788,965,1185,599,526,32,962
Acerv_evm.model.Segkk3940_pilon.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13184.1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,25,0,15
MSTRG.27530.1,0,2,18,52,0,1,0,0,0,0,0,0,29,0,0,0,0
Acerv_evm.model.Segkk555_pilon.10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2156_pilon.26,0,0,0,14,27,0,1,0,0,22,0,0,0,9,1,0,0
Acerv_evm.model.Segkk2156_pilon.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2156_pilon.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2156_pilon.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2156_pilon.22,0,1,48,16,31,31,0,23,23,3,18,175,13,0,1,0,34
Acerv_evm.model.Segkk2156_pilon.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2156_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40320.1,1,50,15,0,0,1,0,0,2,0,0,0,20,0,0,0,0
Acerv_evm.model.Segkk117_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.39783.1,0,96,5,103,103,9,0,0,99,26,0,186,82,19,28,0,0
MSTRG.29092.1,0,0,0,208,55,174,0,0,0,93,31,0,40,0,1,0,0
Acerv_evm.model.Segkk117_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.13881.1,0,65,4,71,47,188,0,0,84,1,0,0,0,0,2,0,0
MSTRG.40440.1,1,0,62,48,24,23,0,0,1,0,13,25,48,65,10,0,87
MSTRG.9727.1,0,1,10,0,1,16,0,0,0,0,0,0,0,10,23,0,0
MSTRG.29373.1,1,133,63,9,2,27,0,0,0,0,7,0,0,3,1,0,0
MSTRG.11089.1,0,25,31,0,0,1,0,0,0,16,0,8,49,12,31,0,0
Acerv_evm.model.Segkk4132_pilon.4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.31229.1,0,1,54,0,66,8,0,1,7,0,0,171,0,1,2,0,2
MSTRG.17481.1,0,0,52,83,17,6,10,6,81,0,0,0,8,0,0,0,0
MSTRG.40541.1,54,1238,1210,1008,886,1656,464,8,617,1004,720,1787,1062,758,397,0,544
Acerv_evm.model.Segkk1430_pilon.12,0,0,0,63,0,0,0,0,0,10,0,0,0,0,0,0,0
MSTRG.23128.1,0,1,12,2,0,1,0,0,0,0,0,90,1,0,1,0,3
Acerv_evm.model.Segkk2754_pilon.24,0,0,230,541,307,0,0,0,0,0,0,0,0,0,0,0,89
Acerv_evm.model.Segkk28_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.17754.1,0,38,37,80,35,60,0,0,1,16,0,97,100,48,14,0,0
Acerv_evm.model.Segkk28_pilon.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk28_pilon.17,0,0,1,0,3,1,0,1,6,1,0,1,0,1,0,1,1
Acerv_evm.model.Segkk28_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk28_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk28_pilon.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk28_pilon.13,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
Acerv_evm.model.Segkk1046_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.16097.1,0,3,21,1,21,1,0,0,0,3,0,15,0,0,0,0,86
Acerv_evm.model.Segkk3940_pilon.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk695_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1929_pilon.9,0,0,21,19,2,1,0,0,0,0,1,20,28,0,0,0,13
MSTRG.42399.1,7,1039,428,263,327,811,0,0,151,776,1267,764,1055,1738,441,0,89
MSTRG.27663.1,8,1819,1110,596,414,862,36,12,173,649,1641,1114,2382,2206,574,8,237
Acerv_evm.model.Segkk695_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.43917.1,19,367,309,302,211,372,6,3,29,391,244,344,821,352,217,0,102
MSTRG.40749.1,0,1270,1409,538,752,842,11,1,174,838,1271,249,526,786,257,0,103
MSTRG.38576.1,0,5,1,0,0,1,1,0,0,33,0,0,46,1,0,0,0
Acerv_evm.model.Segkk1647_pilon.1,3,1106,1781,1361,243,3621,0,0,152,1224,326,468,205,24,50,0,126
MSTRG.15042.1,0,74,14,0,40,26,0,0,22,18,0,0,103,2,63,0,7
Acerv_evm.model.Segkk3795_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3795_pilon.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.3240.1,0,0,0,0,1,1,0,0,0,9,0,0,0,10,25,0,0
Acerv_evm.model.Segkk2954_pilon.12,0,0,1,1,4,9,0,0,6,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3795_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3795_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40046.1,0,3,31,53,53,0,0,0,46,0,0,8,0,0,0,0,25
Acerv_evm.model.Segkk3795_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3795_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk3795_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2195_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.8387.1,0,0,0,184,0,260,0,0,0,65,0,0,97,0,0,0,0
MSTRG.39084.1,0,9,18,125,50,14,70,3,63,4,69,1,14,1,0,0,1
MSTRG.43332.1,1,1192,1615,1954,1513,1213,40,15,707,1275,1650,1710,2164,1334,745,0,780
Acerv_evm.model.Segkk2737_pilon.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2754_pilon.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1386_pilon.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2302_pilon.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.32359.2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,14
Acerv_evm.model.Segkk19_pilon.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4309_pilon.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4309_pilon.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4309_pilon.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4309_pilon.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40672.1,0,0,0,28,0,0,24,0,0,0,0,4,59,0,0,0,0
Acerv_evm.model.Segkk4309_pilon.35,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1386_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.46731.1,0,0,0,0,43,0,0,0,0,0,0,23,73,2,0,0,0
Acerv_evm.model.Segkk19_pilon.6,0,0,87,0,88,0,0,0,0,46,0,0,0,0,0,0,0
MSTRG.33206.1,0,0,31,0,11,0,0,0,0,0,0,20,54,0,0,0,0
Acerv_evm.model.Segkk1430_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
MSTRG.18100.1,0,0,10,181,117,7,0,0,22,6,0,1,3,16,2,0,25
Acerv_evm.model.Segkk19_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2754_pilon.21,0,16,0,38,11,0,0,25,1,0,0,133,55,6,0,0,0
Acerv_evm.model.Segkk4300_pilon.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29835.1,0,0,50,0,30,10,0,2,0,0,0,13,50,63,1,0,0
Acerv_evm.model.Segkk51_pilon.20,1,29,15,7,5,27,0,0,15,15,2,3,9,26,8,1,3
Acerv_evm.model.Segkk4300_pilon.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4300_pilon.12,0,623,49,354,244,92,0,0,11,452,287,77,216,586,125,0,0
Acerv_evm.model.Segkk2115_pilon.26,8,1,1,1,2,2,1,1,2,8,0,0,0,2,0,33,0
Acerv_evm.model.Segkk2115_pilon.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk105_pilon.21,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0
Acerv_evm.model.Segkk2115_pilon.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2115_pilon.23,0,19,10,0,0,0,5,1,0,1,0,0,0,11,1,0,0
Acerv_evm.model.Segkk2115_pilon.20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2115_pilon.21,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1
Acerv_evm.model.Segkk2737_pilon.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2728_pilon.3,0,0,2,0,8,0,0,1,0,2,1,0,0,0,0,0,0
Acerv_evm.model.Segkk2302_pilon.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2728_pilon.2,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0
Acerv_evm.model.Segkk3499_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2754_pilon.20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2802_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2802_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2802_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.26478.1,0,0,0,0,0,0,0,0,0,23,0,0,2,1,8,0,0
Acerv_evm.model.Segkk2802_pilon.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk2728_pilon.4,0,0,12,0,23,0,0,1,0,2,1,0,0,0,0,0,0
MSTRG.9889.1,0,147,78,0,1,0,0,0,0,0,0,0,22,7,16,0,9
MSTRG.23608.1,0,89,70,138,243,10,0,3,18,48,27,93,26,0,18,0,101
Acerv_evm.model.Segkk1546_pilon.11,0,1,6,0,14,10,0,1,0,1,0,0,5,0,1,0,0
Acerv_evm.model.Segkk1546_pilon.12,0,1,8,0,14,9,0,1,0,0,0,0,5,0,1,0,0
Acerv_evm.model.Segkk409_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk409_pilon.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.29459.1,0,53,74,93,2,0,0,0,0,1,64,309,35,0,54,0,0
Acerv_evm.model.Segkk409_pilon.1,0,0,1,1,14,1,0,0,1,1,0,1,1,0,0,0,0
MSTRG.3797.1,0,2,26,0,48,0,0,0,0,0,0,38,20,0,0,0,0
Acerv_evm.model.Segkk409_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk409_pilon.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
Acerv_evm.model.Segkk409_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.40478.1,0,0,252,0,16,0,0,0,0,1,0,0,0,0,1,1,14
MSTRG.13915.2,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk4210_pilon.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Acerv_evm.model.Segkk4210_pilon.1,1,105,1,189,415,134,12,1,319,376,273,7,0,1,59,0,14
MSTRG.27411.2,2,517,222,89,335,164,2,9,95,415,289,161,424,229,212,0,116
MSTRG.19490.1,0,0,0,0,1,50,0,0,0,0,43,0,0,0,1,0,0
MSTRG.1808.1,0,39,9,0,56,0,0,0,0,22,0,0,47,14,15,0,0
MSTRG.13500.1,0,195,208,37,14,163,0,0,6,97,184,0,114,121,106,0,26
Acerv_evm.model.Segkk2431_pilon.10,0,235,887,1312,976,217,0,0,318,179,260,306,195,25,106,0,93
MSTRG.42738.1,0,0,454,663,407,0,0,0,0,0,433,856,0,0,309,0,0
MSTRG.6028.1,5,159,293,22,30,157,0,1,43,83,182,223,119,330,117,13,12
Acerv_evm.model.Segkk3102_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRG.77.1,0,0,31,27,76,0,0,0,0,13,0,83,3,35,17,0,0
MSTRG.31454.1,2,905,581,985,609,505,0,0,172,869,685,885,2750,1948,600,7,604
Acerv_evm.model.Segkk134_pilon.3,3,515,352,158,286,174,60,12,115,356,419,360,570,782,372,2,208
Acerv_evm.model.Segkk134_pilon.2,0,0,0,360,120,0,0,0,0,0,0,0,164,0,0,0,0
MSTRG.12185.1,0,6,60,15,50,0,12,0,81,0,0,22,26,43,1,0,0
Acerv_evm.model.Segkk1907_pilon.8,0,103,50,84,81,118,35,0,0,124,99,54,1,46,39,0,1
MSTRG.12224.1,0,0,31,0,2,0,0,0,21,0,0,2,0,0,9,0,0
MSTRG.521.1,1,12,3,40,5,63,0,0,17,14,13,0,7,2,4,0,9
Acerv_evm.model.Segkk1907_pilon.3,0,263,1221,1008,429,163,23,5,167,164,0,648,285,221,69,0,88
Acerv_evm.model.Segkk1907_pilon.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1907_pilon.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1061_pilon.1,0,56,19,0,79,0,0,0,92,0,0,13,0,0,0,0,0
Acerv_evm.model.Segkk1907_pilon.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acerv_evm.model.Segkk1907_pilon.6,0,652,453,627,638,471,91,0,111,978,585,888,1078,1532,331,0,152
Acerv_evm.model.Segkk1907_pilon.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
