"","ID_1087","ID_1089","ID_1090","ID_1091","ID_1092","ID_1097","ID_1098","ID_1099","ID_2263","ID_2265","ID_2266","ID_2267","ID_2268","ID_2382","ID_2383","ID_2384"
"MSTRG.10331",7,628,272,305,196,54,1,114,291,155,684,161,124,225,0,383
"MSTRG.15670",0,854,3198,1434,611,51,1008,872,717,397,7457,5367,3021,117,0,132
"MSTRG.42809",10,653,757,1783,1072,0,67,1222,721,876,1158,747,684,258,16,371
"MSTRG.30837",1,335,433,96,262,30,35,211,130,224,277,108,247,37,0,116
"MSTRG.19230",13,2808,2534,2202,1715,55,75,588,1844,2685,2533,3019,2624,965,1,909
"MSTRG.8754",19,1178,1013,808,786,43,4,322,1022,932,862,1044,1705,576,1,300
"MSTRG.15304",18,11287,4949,3053,2034,629,26,1284,3639,6372,3158,12018,6179,1908,43,1224
"MSTRG.45045",5,3291,805,671,521,108,24,211,821,1086,583,2107,1331,1515,44,1591
"MSTRG.43571",3,1280,868,833,910,202,9,331,546,562,1140,1224,719,257,0,239
"MSTRG.34996",8,2263,1068,1616,789,52,8,379,1245,1352,1651,2108,1601,783,15,581
"MSTRG.36297",20,1235,593,547,566,146,112,380,743,942,872,1055,1727,352,13,592
"MSTRG.31015",8,865,310,201,235,6,33,166,881,504,499,1237,724,535,40,585
"MSTRG.36740",0,1914,3784,4376,2268,260,449,1240,1191,908,2713,1561,1497,471,0,414
"MSTRG.36741",0,1466,1128,833,616,205,87,322,886,1105,705,1731,1465,408,2,424
"MSTRG.20752",7,869,4717,3072,2944,832,815,1459,512,589,2824,886,560,62,0,583
"MSTRG.5359",0,3037,1474,915,926,20,6,258,1126,1582,1047,1642,2434,494,2,217
"MSTRG.35211",10,3153,1037,1288,635,8,2,189,1298,1996,1136,2137,2577,1100,6,392
"MSTRG.28486",1,295,277,415,676,12,2,89,2257,1521,1894,3983,1891,457,14,498
"MSTRG.28489",1,71,215,426,521,38,12,186,311,414,1798,1047,188,19,0,883
"MSTRG.29574",6,3452,1809,1377,1752,36,7,351,2857,3108,2925,4425,2774,1758,0,517
"MSTRG.29576",5,2804,1586,1667,1095,92,6,662,1221,2003,1265,1905,1527,619,8,452
"MSTRG.16751",0,342,531,575,384,35,12,104,224,117,733,327,95,36,0,184
"MSTRG.30938",2,5932,2874,2532,2696,15,4,477,4203,4613,6389,12833,6527,2616,7,1107
"MSTRG.26751",13,5123,5017,2956,3031,243,46,1028,3829,5339,3970,5206,3794,1823,0,1312
"MSTRG.11196",0,2735,1102,917,932,85,46,476,1083,956,1577,2182,1487,745,0,872
"MSTRG.22994",5,406,679,192,298,338,37,184,251,175,294,328,337,87,0,104
"MSTRG.26285",0,131,177,219,215,76,158,189,255,297,365,375,302,40,4,155
"MSTRG.27482",0,941,502,699,138,51,8,185,260,639,158,210,388,205,0,14
"MSTRG.24661",0,70,186,112,113,86,11,102,50,7,223,13,31,34,1,89
"MSTRG.27159",10,459,119,136,157,33,0,140,317,136,213,123,235,172,0,99
"MSTRG.24591",1,499,779,308,198,8,13,43,695,657,357,611,526,349,9,105
"MSTRG.12182",6,1915,2916,2637,1714,1640,319,1178,1220,1256,2111,1882,1409,706,0,1032
"MSTRG.12644",19,274,434,427,188,0,37,5,632,239,305,420,144,193,61,94
"MSTRG.38023",7,3918,2465,3755,1663,251,46,1211,1623,1186,1804,1615,1362,934,0,1123
"MSTRG.19030",5,1111,1102,843,727,78,4,308,1053,1134,2359,2118,1697,689,11,499
"MSTRG.8073",1,4212,6282,6413,4422,45,35,2058,3057,5838,3947,6333,6133,1891,0,611
"MSTRG.8075",26,1630,1240,695,840,28,109,194,1216,1375,1192,403,1179,510,4,111
"MSTRG.32101",2,1690,1323,1009,849,9,14,175,790,970,1330,1372,743,286,0,900
"MSTRG.32105",25,961,1014,728,290,258,97,353,465,296,581,644,579,252,13,242
"MSTRG.41597",0,2171,1336,1274,738,210,102,376,883,1159,1592,1351,867,436,5,309
"MSTRG.3579",0,427,320,467,250,54,139,618,236,407,393,387,436,48,0,240
"MSTRG.1599",0,1070,409,411,499,35,8,147,956,246,694,807,679,192,0,134
"MSTRG.1622",1,377,352,243,232,7,8,133,729,501,809,429,408,259,0,356
"MSTRG.1624",1,136,58,232,228,70,22,105,51,138,50,141,11,29,1,238
"MSTRG.34506",21,1914,1117,546,155,898,1533,1610,472,217,263,523,533,225,0,151
"MSTRG.5622",1,3461,1579,895,711,323,19,1091,1116,1183,1406,1791,1290,533,9,614
"MSTRG.5629",12,147,178,143,235,46,1,94,135,8,141,10,84,35,0,70
"MSTRG.38340",0,626,624,307,317,29,9,113,471,373,901,424,489,118,4,95
"MSTRG.7668",10,7038,3104,2780,2958,26,0,766,3456,4471,3788,3988,3148,1882,26,1164
"MSTRG.28972",1,728,580,588,796,23,16,243,426,176,233,142,272,231,3,339
"MSTRG.7085",0,315,1469,3553,1160,1636,180,2183,434,1153,3225,8141,10775,208,643,3487
"MSTRG.36128",1,864,453,370,402,11,3,116,337,885,422,846,597,157,6,82
"MSTRG.33335",2,1736,1257,782,455,44,13,218,800,1113,1018,1663,1252,307,3,282
"MSTRG.35471",21,3160,1634,1478,1612,92,131,415,1355,647,2364,2046,1487,524,0,487
"MSTRG.20387",5,172,289,69,205,0,9,37,166,157,176,469,318,83,62,51
"MSTRG.31206",43,4586,6392,6736,4335,1488,496,3005,5658,3415,9018,5508,5340,1780,107,3928
"MSTRG.7257",7,33,92,284,110,6,0,23,52,281,477,32,93,21,0,6
"MSTRG.26970",3,78,206,133,83,64,6,144,102,8,251,95,70,56,29,57
"MSTRG.26977",2,458,1151,1150,509,82,87,169,332,584,1122,552,318,322,8,200
"MSTRG.41637",0,157,699,952,813,8,77,323,112,314,436,554,152,79,0,466
"MSTRG.13865",16,1850,942,385,543,3,27,134,634,1083,1188,1434,1574,332,5,268
"MSTRG.17369",5,137,309,209,81,35,0,64,178,126,334,116,254,30,100,7
"MSTRG.19970",18,2510,5753,3788,2017,611,0,886,2395,2792,4246,3582,2891,1119,0,1472
"MSTRG.28083",2,109,154,196,144,34,21,23,121,92,344,147,64,40,1,79
"MSTRG.27733",11,1458,1652,1178,1115,260,34,1303,899,1277,1139,1768,1845,583,25,934
"MSTRG.25388",10,20622,15175,13613,9155,684,25,8555,29691,18060,38668,51942,25841,12232,35,21296
"MSTRG.38429",3,740,741,588,399,43,32,334,676,659,1099,772,1149,371,0,247
"MSTRG.45391",8,3765,2546,1722,1687,96,27,926,1909,1833,2449,1449,1961,658,6,602
"MSTRG.16549",5,1128,747,360,470,188,30,179,785,807,1311,1505,998,435,9,337
"MSTRG.11013",22,1795,907,712,621,45,39,521,853,814,927,2527,1775,872,80,815
"MSTRG.26121",37,2500,1826,1516,1093,71,0,334,1035,2547,1428,2075,2472,706,0,237
"MSTRG.24416",0,142,79,40,174,6,0,24,334,436,397,233,314,80,9,7
"MSTRG.46298",0,245,1174,878,489,29,6,137,105,281,748,188,145,7,0,90
"MSTRG.46436",2,5424,1831,690,1823,219,279,820,3039,4569,3788,5384,8050,1665,1,324
"MSTRG.39231",0,1119,2010,1831,791,6,8,179,1345,1347,4203,3762,3540,678,0,339
"MSTRG.38186",0,2846,4241,3179,1791,66,271,480,1685,959,2432,1424,2451,793,0,373
"MSTRG.38184",14,3215,1299,1655,54,132,23,431,20,106,78,144,17,14,0,10
"MSTRG.43523",0,1852,1256,1277,672,59,64,696,1095,1383,1267,1537,1446,980,0,947
"MSTRG.45272",1,1682,1392,1408,738,15,2,104,743,740,879,604,1078,303,7,353
"MSTRG.42727",1,3060,1921,986,996,94,17,659,1768,3306,1608,3537,3089,1258,30,557
"MSTRG.40386",0,4825,61201,18433,10340,381,273,3168,6056,10091,11752,10889,18991,3729,0,2974
"MSTRG.12145",16,774,349,288,291,119,34,449,550,609,696,1100,743,287,0,214
"MSTRG.32371",29,3177,1112,579,334,783,370,1369,252,820,587,767,1088,205,37,343
"MSTRG.736",32,7250,4078,2545,2426,597,46,1108,3171,3632,3905,7410,5375,2314,1,1021
"MSTRG.43898",2,2251,1087,1230,942,7,1,193,1405,1439,827,2098,1886,953,11,590
"MSTRG.43899",0,119,212,681,472,191,91,413,101,391,686,397,160,59,0,357
"MSTRG.41036",3,7175,7654,4030,2385,63,30,750,8223,8462,5050,7668,5940,3734,0,1358
"MSTRG.39913",1,921,1989,499,885,17,37,89,1278,1452,3267,3853,3777,721,0,157
"MSTRG.21675",5,883,798,808,762,335,228,906,673,1042,834,976,1179,348,0,618
"MSTRG.40811",8,4546,20861,25059,10364,2336,2296,9953,2952,2981,12366,4165,1209,356,0,3918
"MSTRG.40815",5,2985,2311,2569,1483,125,69,829,1059,1558,1523,1575,1675,364,0,540
"MSTRG.34337",16,1305,754,583,532,68,11,221,661,927,1285,1312,1284,392,1,170
"MSTRG.5875",0,7536,3296,3396,3374,85,81,646,2719,3989,4061,5549,4721,1385,29,1001
"MSTRG.7786",10,338,264,206,208,192,10,137,274,240,332,483,207,179,0,39
"MSTRG.29877",0,914,657,720,637,83,0,230,712,705,331,902,910,252,18,213
"MSTRG.8968",0,41,367,379,149,122,111,143,22,140,69,73,26,55,0,54
"MSTRG.8964",2,661,508,327,199,52,8,173,487,307,573,531,378,200,0,371
"MSTRG.8965",1,659,683,1567,789,517,15,765,356,310,606,120,75,143,0,284
"MSTRG.20886",0,135,1512,1080,781,120,513,485,545,331,3427,2702,292,67,0,960
"MSTRG.10303",2,2920,1625,855,1126,14,20,426,723,1248,1106,1825,1466,689,5,221
"MSTRG.36806",30,2200,446,230,260,65,199,65,369,598,1652,1306,2175,673,0,501
"MSTRG.37908",4,657,823,696,322,29,9,145,402,508,673,1062,362,279,0,152
"MSTRG.12212",11,1746,473,467,161,9,1,63,550,768,193,702,769,317,5,42
"MSTRG.17536",0,67,177,442,208,42,128,316,28,43,257,153,18,12,0,28
"MSTRG.28397",598,18392,4775,8819,4891,3715,1798,5033,8408,5437,7289,5309,6288,3679,0,3717
"MSTRG.28642",1,1669,938,652,754,144,12,243,808,1036,560,933,605,212,0,65
"MSTRG.24899",3,179,70,181,206,8,58,120,276,414,193,198,228,114,0,63
"MSTRG.16664",7,360,272,116,250,0,25,65,561,151,541,803,640,215,0,195
"MSTRG.4256",0,371,471,266,208,177,25,109,138,629,616,649,500,143,0,281
"MSTRG.4250",4,1305,813,958,633,33,17,318,627,439,948,770,1639,287,0,148
"MSTRG.25647",0,230,1054,1373,838,253,99,243,267,166,951,360,205,75,0,146
"MSTRG.25643",25,2317,7376,5380,2628,62,78,819,4773,3025,11254,7205,6091,1693,13,2008
"MSTRG.29110",5,10769,6978,3663,2415,121,108,710,3312,4865,2544,4348,4599,1893,7,208
"MSTRG.23770",4,2664,1700,2204,1920,118,89,721,2100,2069,3179,3215,1434,830,0,1396
"MSTRG.15367",12,1119,559,495,802,52,23,152,782,178,521,1053,809,427,1,181
"MSTRG.35545",2,1876,823,765,384,103,52,517,552,688,717,567,361,342,8,345
"MSTRG.10953",12,499,215,50,108,0,7,25,274,348,186,656,603,142,0,17
"MSTRG.37655",16,1184,615,645,590,147,1,382,920,670,710,1031,1488,478,0,521
"MSTRG.41616",12,1289,388,479,458,0,59,377,525,536,1393,1089,861,696,0,1088
"MSTRG.43284",13,2833,3401,3050,2116,289,435,2228,1380,1725,2429,1625,1098,541,0,710
"MSTRG.43282",2,517,708,892,153,52,30,211,141,316,172,166,110,53,0,32
"MSTRG.38440",17,218,352,437,97,9,28,65,266,197,179,117,509,83,0,13
"MSTRG.44398",1,1324,828,428,439,38,8,101,317,989,521,1036,2081,226,4,172
"MSTRG.44394",2,153,833,681,504,63,172,266,208,154,793,202,58,16,0,48
"MSTRG.34914",86,2566,3023,3898,2374,909,510,2129,1362,1365,2934,2263,1606,594,4,868
"MSTRG.34919",0,322,618,1050,348,19,19,90,103,233,472,224,9,28,0,38
"MSTRG.4971",0,53,929,616,249,537,154,361,16,17,148,54,28,16,0,8
"MSTRG.31988",0,2578,1881,1304,719,275,139,500,1151,1670,2781,1745,1891,992,0,1122
"MSTRG.11040",10,2428,2085,872,1279,160,11,317,1363,1955,2068,1698,1656,537,37,361
"MSTRG.21008",0,366,268,179,113,25,6,268,275,568,438,399,504,254,1,212
"MSTRG.36981",0,690,838,603,369,60,80,101,633,478,654,390,690,192,0,107
"MSTRG.34160",6,3294,502,914,624,252,47,503,806,1106,711,1669,1034,350,0,131
"MSTRG.6623",0,607,366,497,241,6,12,148,627,610,628,906,638,247,21,177
"MSTRG.11264",0,1289,1338,1506,1321,184,168,632,757,1144,1145,939,772,356,0,307
"MSTRG.7577",1,466,1081,821,504,76,66,240,437,387,612,268,110,123,3,218
"MSTRG.23577",9,20616,12595,6728,4946,403,100,2461,7095,11025,8292,19342,14303,4149,46,2617
"MSTRG.25933",0,1132,2887,2473,1971,33,14,546,1886,2850,4144,3764,2844,635,4,647
"MSTRG.28420",0,184,102,100,111,9,10,10,213,325,429,386,425,223,5,90
"MSTRG.21945",8,7109,5271,1988,320,268,26,2633,774,885,720,779,629,166,0,285
"MSTRG.14703",5,374,1140,1368,653,620,272,633,168,230,910,165,114,23,0,400
"MSTRG.14701",164,39388,12629,11483,3753,5751,6783,7596,2805,4303,4945,5578,2980,1448,4,1382
"MSTRG.3064",2,1749,622,673,1227,26,59,314,1041,730,868,1073,1453,508,6,157
"MSTRG.16254",11,1202,830,789,383,176,3,429,1442,1268,1668,2223,1833,823,9,448
"MSTRG.16250",2,382,785,1285,744,56,78,336,302,252,1077,625,127,223,0,432
"MSTRG.1518",552,21243,5367,2354,878,10065,5211,3527,655,1237,1214,1384,2100,460,345,465
"MSTRG.22303",5,582,753,890,352,91,53,690,57,10,139,221,232,55,0,85
"MSTRG.43138",4,245,254,156,413,52,11,142,554,120,1144,756,329,207,12,303
"MSTRG.45981",1,244,129,67,108,24,0,54,148,491,77,88,169,244,11,53
"MSTRG.3802",17,81,2,38,24,14,70,22,47,16,9,17,7,13,0,14
"MSTRG.39619",45,2001,1516,1152,1087,417,46,781,1595,1631,2949,2628,2470,806,89,1127
"MSTRG.39615",8,336,127,299,135,87,0,16,228,234,59,108,100,134,3,36
"MSTRG.39611",6,4135,2374,1798,1432,114,11,541,2506,2980,1978,3918,3313,1221,18,514
"MSTRG.6355",14,8570,3703,5908,3112,1148,483,2232,3374,3799,8911,11488,7052,2253,3,2717
"MSTRG.44211",5,1318,1044,576,455,15,10,37,251,771,286,712,769,337,0,124
"MSTRG.44210",2,3285,5731,3025,2274,31,28,272,2811,2627,5347,5002,5488,1639,1,795
"MSTRG.7007",15,8001,5860,7199,5219,566,0,1957,5525,5247,9954,7429,5476,2085,0,1889
"MSTRG.2071",2,138,224,315,137,40,20,39,143,82,317,142,226,37,2,41
"MSTRG.43437",2,1281,1131,719,550,14,2,308,839,811,1286,1145,778,304,6,300
"MSTRG.32231",2,1677,1213,667,527,22,62,103,452,245,783,1082,649,160,0,63
"MSTRG.20952",6,167,1711,1315,699,452,277,831,334,177,2714,958,393,98,0,483
"MSTRG.25099",4,120,144,12,36,0,15,13,234,102,227,267,195,35,48,65
"MSTRG.31287",29,5270,1061,941,956,190,71,666,940,818,1726,1660,929,482,9,445
"MSTRG.31284",1,827,1043,1048,845,21,59,257,489,605,888,713,425,377,0,259
"MSTRG.31285",14,2333,5224,6030,2178,3894,1875,5378,707,804,3057,993,252,257,0,1643
"MSTRG.23805",6,478,562,398,252,6,0,18,311,990,373,476,698,322,11,38
"MSTRG.25308",3,4016,3198,1752,1202,9,20,609,3136,3345,3030,5922,4446,1932,0,981
"MSTRG.5545",13,1076,745,695,762,31,11,293,685,1045,1413,1255,995,299,0,356
"MSTRG.22547",0,1413,904,512,710,164,472,572,290,143,364,439,486,139,0,114
"MSTRG.26655",7,539,120,307,261,6,0,95,444,88,683,538,516,297,0,67
"MSTRG.26651",14,2700,5389,2585,2385,0,18,731,3656,5618,7901,9079,7410,1209,0,1099
"MSTRG.6011",1,1018,751,688,253,27,7,306,817,756,947,1197,773,306,6,326
"MSTRG.27218",3,609,413,171,372,9,23,254,620,718,645,815,947,485,0,588
"MSTRG.14067",4,3449,2134,827,1119,81,49,151,1114,1833,1911,2057,1921,1021,7,491
"MSTRG.13232",17,70,322,175,94,409,550,461,107,133,248,181,160,77,0,103
"MSTRG.12729",5,920,681,529,208,6,9,30,214,722,294,599,735,310,9,10
"MSTRG.38100",18,677,354,281,322,30,2,273,328,225,194,429,311,109,21,86
"MSTRG.38109",0,75,620,1118,561,26,26,284,86,304,868,449,225,96,0,159
"MSTRG.1893",8,528,504,443,275,19,4,88,455,492,492,499,358,177,2,128
"MSTRG.19370",10,986,820,314,517,200,560,202,449,236,333,606,171,200,111,100
"MSTRG.12189",17,3259,2795,2533,2146,26,54,445,3093,2620,3911,3838,4468,2045,30,910
"MSTRG.32665",0,54,608,420,491,33,50,146,102,100,1111,249,26,31,0,228
"MSTRG.32660",0,610,5182,2158,3401,403,1042,1980,523,921,3183,889,310,188,0,368
"MSTRG.3637",4,893,558,486,415,85,80,239,770,317,729,549,924,505,0,165
"MSTRG.45414",0,251,3179,2516,1933,562,257,841,537,329,1825,694,468,39,0,338
"MSTRG.41301",2,609,438,247,282,11,9,236,290,240,391,629,707,252,0,247
"MSTRG.41308",39,1310,1104,1117,776,347,78,591,811,826,1375,1369,752,620,31,633
"MSTRG.23301",2,126,922,987,634,251,83,872,377,272,587,531,178,85,0,717
"MSTRG.8622",0,72,695,266,74,43,118,61,155,145,440,330,234,34,52,308
"MSTRG.8621",2,206,57,7,60,95,12,104,83,31,73,188,42,36,20,32
"MSTRG.4367",2,262,315,175,109,14,6,76,179,117,357,281,311,114,0,82
"MSTRG.43818",7,1664,1030,934,730,68,76,337,845,1346,996,1237,1301,577,2,348
"MSTRG.9286",0,365,284,242,488,120,3,185,636,283,302,619,464,209,46,401
"MSTRG.40892",9,815,888,190,479,174,41,697,669,1052,591,656,587,297,1,308
"MSTRG.40890",8,328,768,930,441,44,163,102,532,100,506,185,95,123,127,306
"MSTRG.37157",0,342,256,213,155,65,0,215,268,353,129,400,211,180,11,40
"MSTRG.37150",12,4148,4503,2115,1844,104,1,1018,4112,3381,3811,6536,5084,2132,50,1903
"MSTRG.37153",0,124,396,505,628,68,54,144,65,43,265,151,166,93,0,104
"MSTRG.7708",13,1029,778,670,341,41,21,120,683,549,860,1081,912,337,29,165
"MSTRG.40837",1,584,444,496,492,115,136,236,582,362,405,531,509,214,0,346
"MSTRG.28835",66,5051,3902,3521,2694,106,61,1219,3361,4437,3807,5719,4966,2047,6,1396
"MSTRG.1287",7,1636,1224,1571,1112,33,75,519,1354,2149,1579,1485,1349,569,25,344
"MSTRG.1284",1,406,782,925,585,206,160,232,214,241,686,222,106,21,2,266
"MSTRG.37984",19,277,547,1682,568,426,561,364,124,390,1221,382,226,43,0,236
"MSTRG.16191",6,628,43,212,203,36,0,2,104,10,56,202,23,91,22,129
"MSTRG.16194",5,838,1430,1378,717,444,51,650,751,945,694,925,1392,524,66,1230
"MSTRG.37219",2,2461,1445,1378,1510,9,38,160,1392,1269,1830,3143,2220,840,0,200
"MSTRG.25534",15,332,163,282,195,20,0,61,202,270,54,301,137,95,11,58
"MSTRG.25536",6,1272,881,1351,837,75,13,536,1115,1177,2440,1251,796,379,1,514
"MSTRG.16423",2,3712,2197,2313,2044,13,63,512,2718,2832,2142,2903,3126,1053,24,461
"MSTRG.11354",3,1135,704,522,92,85,41,223,218,355,398,738,626,94,2,141
"MSTRG.25773",0,2170,2893,3579,2216,504,491,1425,939,1144,3512,2360,733,478,0,1056
"MSTRG.10886",3,1938,1056,1584,800,65,6,567,1988,1628,2142,1934,1593,852,8,735
"MSTRG.23489",6,179,410,545,525,10,4,233,453,338,468,415,315,98,20,75
"MSTRG.15502",0,2637,1244,2743,2102,46,0,961,3945,2533,4204,2527,1855,1520,8,1107
"MSTRG.15219",6,547,1730,1656,768,154,70,345,369,332,1892,492,666,120,1,371
"MSTRG.17904",0,762,646,578,488,212,52,188,449,642,904,786,848,261,0,183
"MSTRG.38736",1,1429,887,316,442,17,11,84,1283,802,887,1815,732,510,0,373
"MSTRG.22552",16,1530,834,739,711,93,5,521,1049,1166,1290,1545,1223,345,2,509
"MSTRG.33072",18,19346,13300,11456,5343,50,49,762,8037,11028,12879,16139,13335,4102,16,1559
"MSTRG.28735",0,117,126,136,16,189,110,65,24,20,17,66,77,43,0,65
"MSTRG.42644",46,785,1417,1443,843,235,251,576,920,1804,2555,1183,604,603,37,1299
"MSTRG.2752",47,1654,1380,1069,777,277,40,477,658,1506,1078,1467,1854,470,143,294
"MSTRG.9857",12,1011,372,676,461,201,5,176,434,457,775,855,482,206,0,121
"MSTRG.39816",0,209,1706,2044,999,276,133,685,360,343,1821,375,137,45,0,526
"MSTRG.39814",15,1825,1127,956,982,102,0,238,1238,1496,2530,2036,2261,741,0,445
"MSTRG.21739",21,996,1823,763,510,521,695,1139,1660,2020,1050,1401,2012,853,32,1018
"MSTRG.24838",6,1280,967,1016,548,37,0,92,892,851,1203,1028,1627,570,0,238
"MSTRG.32959",11,784,638,752,397,22,0,16,355,639,221,524,473,201,0,79
"MSTRG.18094",2,1020,671,337,274,46,1,402,906,1008,625,1397,1251,381,11,428
"MSTRG.42396",1,120,837,1049,531,91,60,496,217,136,1203,89,204,47,0,214
"MSTRG.36017",30,3644,2618,1647,1824,864,139,1747,3011,2286,2039,2074,2919,1376,107,1548
"MSTRG.36014",1,157,98,216,105,10,51,76,103,199,60,219,172,36,0,104
"MSTRG.8847",60,2621,1655,2034,980,531,150,920,1164,1684,2056,2458,1390,610,145,860
"MSTRG.8846",157,1671,532,484,556,107,188,97,558,747,385,507,835,457,27,136
"MSTRG.2389",3,883,971,842,429,204,16,272,617,401,543,860,1025,345,0,399
"MSTRG.37820",6,696,452,664,524,15,25,269,364,542,403,376,877,158,0,103
"MSTRG.41832",9,280,219,129,160,100,20,117,113,135,285,170,413,66,0,156
"MSTRG.23813",0,7397,7776,7774,2910,342,0,2167,6085,5683,7224,8536,4414,1981,61,1481
"MSTRG.24896",10,1519,916,632,421,41,50,223,1014,1869,1503,3009,1594,787,0,453
"MSTRG.4518",10,2009,701,412,339,12,18,86,1449,1302,1092,2083,859,421,5,136
"MSTRG.11787",2,692,211,263,99,52,0,139,202,344,228,587,422,171,18,95
"MSTRG.2823",14,4102,3166,1619,1308,341,180,941,1501,2525,1894,3332,3476,681,24,802
"MSTRG.15209",14,366,300,143,247,32,0,86,103,43,343,281,360,274,0,39
"MSTRG.15205",15,819,398,331,352,210,97,218,614,649,350,535,533,314,24,223
"MSTRG.45904",10,1580,1256,996,508,18,56,378,675,921,893,1016,704,301,9,266
"MSTRG.22920",4,1119,948,684,453,15,43,178,703,1647,549,1154,1661,457,1,505
"MSTRG.26232",13,80,134,44,57,40,0,16,262,192,216,120,94,80,1,132
"MSTRG.1039",3,1272,666,620,507,192,9,194,1416,1261,1798,1941,1909,686,0,740
"MSTRG.1031",7,1957,1027,1451,725,31,0,166,1036,1166,1716,1390,686,439,4,273
"MSTRG.26465",195,1126,478,793,288,183,12,443,812,328,760,947,489,303,0,585
"MSTRG.20097",25,7757,1801,1489,139,195,227,561,284,57,707,745,414,262,14,92
"MSTRG.9622",3,126,201,97,191,15,20,99,56,292,256,329,294,78,0,180
"MSTRG.13526",4,1160,1028,918,445,79,68,346,731,699,1147,748,627,235,9,116
"MSTRG.13529",0,823,623,457,459,24,6,318,454,796,953,914,1039,200,0,296
"MSTRG.41710",0,128,53,343,175,50,32,16,204,125,157,216,315,60,0,76
"MSTRG.12340",1,126,85,32,10,27,11,10,39,46,9,11,223,23,4,18
"MSTRG.43418",11,725,441,346,200,38,180,326,461,695,435,1072,832,280,0,277
"MSTRG.18992",10,1054,1088,1004,872,60,5,282,869,806,1052,853,622,259,12,166
"MSTRG.18991",26,2707,1054,884,612,276,116,716,1241,657,3348,3339,1824,532,5,672
"MSTRG.18990",19,908,932,746,544,108,27,276,535,234,861,719,944,345,16,228
"MSTRG.18999",0,148,208,67,128,34,10,58,159,88,225,193,281,162,1,83
"MSTRG.41600",1,1841,1516,919,838,122,26,545,1203,1431,1161,1857,1738,739,2,651
"MSTRG.40145",17,423,403,365,268,24,8,164,385,291,481,719,222,186,0,88
"MSTRG.36313",13,1203,272,544,225,101,1,216,380,427,420,523,321,258,0,517
"MSTRG.35313",0,1099,598,723,338,131,40,91,198,236,466,374,270,177,0,18
"MSTRG.5254",16,401,329,252,174,75,1,323,260,222,274,238,177,141,0,204
"MSTRG.12356",0,237,210,131,146,19,57,18,70,483,79,206,590,165,0,14
"MSTRG.32209",4,382,612,640,467,301,25,173,409,102,891,550,369,119,0,224
"MSTRG.27353",1,413,2779,2136,1548,91,35,1012,529,507,2885,870,410,141,0,515
"MSTRG.32200",7,196,1913,1393,673,2220,1818,1592,137,170,742,231,63,64,0,598
"MSTRG.32207",9,2706,1324,1005,521,9,22,213,1007,1867,1005,2181,1986,949,2,331
"MSTRG.5012",1,170,235,249,309,22,42,165,137,310,87,160,164,30,38,25
"MSTRG.5015",5,1526,1473,1207,838,26,10,637,559,1468,1493,856,1039,440,3,303
"MSTRG.28728",0,414,260,248,269,9,68,49,302,823,133,309,252,226,0,119
"MSTRG.34200",11,1171,1181,1412,1499,76,104,1279,1887,2228,1154,1323,1256,346,44,273
"MSTRG.38953",2,449,399,363,170,121,42,743,169,116,284,141,137,73,3,111
"MSTRG.27528",44,2552,1555,1224,855,204,326,156,816,1773,837,710,1440,722,0,134
"MSTRG.46120",5,4969,4353,2599,2091,77,83,658,1518,1958,2955,2918,3678,1188,5,409
"MSTRG.23999",0,1156,1408,348,813,47,9,94,250,1906,825,1770,1118,166,0,133
"MSTRG.25105",4,3045,2376,2038,1509,48,11,685,2072,2491,2656,2452,3517,1033,2,615
"MSTRG.23995",9,820,663,704,558,4,52,203,806,525,1179,774,813,332,7,434
"MSTRG.46145",9,1610,1016,844,883,35,13,309,968,1399,1214,1302,1084,543,0,319
"MSTRG.26450",0,289,195,162,101,20,0,91,156,206,427,236,176,151,14,144
"MSTRG.12107",0,7821,4982,4368,3132,287,36,988,4575,5729,5088,6836,8422,2471,0,1889
"MSTRG.3143",19,1150,399,577,244,15,24,152,409,347,291,1055,678,310,7,215
"MSTRG.22229",0,51,180,303,256,10,20,81,88,33,242,215,69,23,19,125
"MSTRG.3313",6,1110,1040,805,443,914,228,558,613,875,908,287,840,188,157,370
"MSTRG.42147",11,1380,681,439,824,41,56,191,839,1105,1271,878,912,376,23,185
"MSTRG.9176",6,432,377,296,168,239,198,195,320,914,1145,1065,855,108,2,362
"MSTRG.36181",40,1029,737,563,824,110,9,425,1230,697,1151,803,796,476,1,316
"MSTRG.14748",2,141,99,158,38,66,31,22,137,72,144,360,260,45,75,6
"MSTRG.13770",0,857,1145,790,712,44,7,280,1318,1192,1328,1633,1795,517,0,484
"MSTRG.39067",17,4445,2926,2021,2205,347,51,1758,5794,4398,5564,7103,6122,2642,39,2911
"MSTRG.1200",4,487,519,447,111,304,324,372,13,170,11,55,20,7,18,31
"MSTRG.6256",10,1150,558,1057,539,148,25,613,525,216,149,215,167,238,1,354
"MSTRG.6541",16,4364,3861,2300,2279,153,91,957,3084,2363,4310,3433,3152,1553,33,1445
"MSTRG.34284",8,928,446,290,149,33,4,93,249,349,305,350,428,274,20,375
"MSTRG.7129",3,884,543,435,263,31,27,61,382,222,509,991,749,255,8,207
"MSTRG.45280",1,286,1651,1437,1000,645,87,599,208,573,1377,509,143,109,0,367
"MSTRG.43628",2,279,486,141,129,130,43,213,60,50,138,61,120,18,0,84
"MSTRG.43626",9,185,267,319,90,992,554,314,61,89,270,191,7,27,0,280
"MSTRG.43623",0,1890,996,650,339,13,8,187,1139,944,371,1057,1553,488,0,190
