"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Location_Compare"
"Acerv_evm.model.Segkk579_pilon.1",649.945464044486,0.755497271500812,0.820036680756756,0.921296923942006,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk580_pilon.29",807.332072310838,-1.46559752981604,0.509870610708287,-2.87444990755616,0.0040473196639834,0.0167577984749547,"NurseryvsCCC"
"Acerv_evm.model.Segkk580_pilon.18",73.7448877852347,-1.14703998772405,0.501223003496263,-2.28848233166258,0.0221094478779886,0.0573825921864778,"NurseryvsCCC"
"Acerv_evm.model.Segkk580_pilon.12",214.169089044256,-0.636131268990489,0.487114574631312,-1.30591713350389,0.19158073934951,0.292089846446667,"NurseryvsCCC"
"Acerv_evm.model.Segkk581_pilon.55",133.631837247246,-0.933606049483695,0.50565616668231,-1.84632584550334,0.0648449071842912,0.127666647894986,"NurseryvsCCC"
"Acerv_evm.model.Segkk582_pilon.1",1121.5829073335,-1.77140297329444,0.482799479566222,-3.66902419796721,0.000243478035199797,0.00259849834118404,"NurseryvsCCC"
"Acerv_evm.model.Segkk584_pilon.11",607.433099395176,-2.15370182930714,0.561202541492516,-3.83765516025529,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk603_pilon.3",107.305001618474,0.0552205229060048,0.48415590639189,0.114055249924614,0.909193996043759,0.946662882339927,"NurseryvsCCC"
"Acerv_evm.model.Segkk603_pilon.2",292.794141687549,-0.902823608031565,0.441061022704672,-2.04693582419792,0.0406643860954014,0.0902195519464282,"NurseryvsCCC"
"Acerv_evm.model.Segkk604_pilon.1",118.708877291197,-0.525963973381033,0.54831903028501,-0.959229835790384,0.337442973153819,0.456063756293044,"NurseryvsCCC"
"Acerv_evm.model.Segkk607_pilon.14",59.6239116096908,0.267866273531295,0.519734942475547,0.515390156866157,0.606280409367715,0.700163383206372,"NurseryvsCCC"
"Acerv_evm.model.Segkk625_pilon.6",2886.91879783291,1.46421506832022,0.750513408819991,1.95095124365914,0.0510628459768429,0.106783451552925,"NurseryvsCCC"
"Acerv_evm.model.Segkk625_pilon.4",264.348083376657,-1.52402617157049,0.440164104710702,-3.46240448791743,0.000535371896465343,0.00450877828451765,"NurseryvsCCC"
"Acerv_evm.model.Segkk634_pilon.4",120.567529314494,0.111708934927368,0.460329285723207,0.242671796889624,0.808259657272434,0.871441737385099,"NurseryvsCCC"
"Acerv_evm.model.Segkk634_pilon.6",139.535817590265,-0.912036784771972,0.451595646278938,-2.01958719550771,0.0434262244265706,0.0948177528043992,"NurseryvsCCC"
"Acerv_evm.model.Segkk637_pilon.2",2574.62431839567,-4.08333022327553,0.774351097929754,-5.27322842854154,1.34044549711208e-07,1.10631435028317e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk637_pilon.3",561.45091598679,-1.07055403077513,0.597259777502705,-1.79244287176242,0.0730620525631538,0.139870214658842,"NurseryvsCCC"
"Acerv_evm.model.Segkk641_pilon.5",171.319447059764,-0.363187034043537,0.374410951477592,-0.970022464915195,0.33203529449291,0.450229676431788,"NurseryvsCCC"
"Acerv_evm.model.Segkk641_pilon.6",105.389670182327,-0.98012625835066,0.529011498217828,-1.85275038756734,0.0639181442287733,0.127015509719456,"NurseryvsCCC"
"Acerv_evm.model.Segkk642_pilon.13",377.038489837763,-2.32027792206901,0.738351005551985,-3.14251339081523,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk645_pilon.13",10597.9573252124,-2.79667858840928,0.535758976133067,-5.22003123231792,1.7889295942769e-07,1.302761669244e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk645_pilon.8",1028.23766252828,-3.74729734257332,0.748227130893357,-5.0082350503639,5.49314260795816e-07,3.23833835650105e-05,"NurseryvsCCC"
"Acerv_evm.model.Segkk647_pilon.7",872.024479978944,-1.77209373467346,0.491322282497842,-3.60678478831508,0.000310014576570374,0.00317188467598449,"NurseryvsCCC"
"Acerv_evm.model.Segkk647_pilon.6",158.572014389599,-1.81117682161664,0.561420560555177,-3.22606072678494,0.00125506724634265,0.00809256901548023,"NurseryvsCCC"
"Acerv_evm.model.Segkk647_pilon.14",170.127752279489,-1.28984633964739,0.503256425727414,-2.56300023945651,0.0103771976938821,0.0339866950926616,"NurseryvsCCC"
"Acerv_evm.model.Segkk653_pilon.3",672.332329256118,-0.570683150916805,0.575177299353094,-0.992186498943293,0.321106557241822,0.440232467182033,"NurseryvsCCC"
"Acerv_evm.model.Segkk658_pilon.2",139.387085577087,-0.505177513184485,0.492306231373555,-1.02614486876394,0.304823303540857,0.422588185647907,"NurseryvsCCC"
"Acerv_evm.model.Segkk659_pilon.2",136.907279042468,-0.400126260637553,0.500616718557585,-0.799266676091895,0.424135797264843,0.537991923169955,"NurseryvsCCC"
"Acerv_evm.model.Segkk663_pilon.12",78.7983294752574,0.313503429115057,0.361362733871223,0.867558825882634,0.385635895016421,0.503000247248874,"NurseryvsCCC"
"Acerv_evm.model.Segkk669_pilon.21",1748.13177396663,1.26549870849002,0.717748649280986,1.76315024731534,0.0778751524456589,0.147867237312463,"NurseryvsCCC"
"Acerv_evm.model.Segkk669_pilon.5",76.0145918487852,-0.0240048243794928,0.50306229727964,-0.0477173990364638,0.961941467471929,0.978323811453142,"NurseryvsCCC"
"Acerv_evm.model.Segkk669_pilon.11",156.933817523155,-1.55534037962077,0.509153517943271,-3.05475720938466,0.00225242782562288,0.0118157018988184,"NurseryvsCCC"
"Acerv_evm.model.Segkk669_pilon.10",314.910887270778,-1.63677170568442,0.613609182218144,-2.66744982493195,0.00764293004161731,0.0277476463094493,"NurseryvsCCC"
"Acerv_evm.model.Segkk669_pilon.18",58.3775866564699,-1.06541029041283,0.475950996589501,-2.23848736119304,0.0251892907056993,0.06289723502223,"NurseryvsCCC"
"Acerv_evm.model.Segkk670_pilon.5",86.3784740961423,-1.48323618484466,0.542208504350696,-2.73554577794912,0.00622769233887635,0.0235776242065105,"NurseryvsCCC"
"Acerv_evm.model.Segkk670_pilon.18",5397.27056403879,1.48114160598736,0.525407424124893,2.81903440640245,0.00481683546621617,0.0192362655070181,"NurseryvsCCC"
"Acerv_evm.model.Segkk671_pilon.6",168.595393801789,-0.197463204860025,0.500097928271986,-0.394849075944644,0.692954274091822,0.774956993067458,"NurseryvsCCC"
"Acerv_evm.model.Segkk671_pilon.7",41.5162464387335,0.178304641874373,0.50350332198669,0.35412803468869,0.723242933044591,0.801008812081749,"NurseryvsCCC"
"Acerv_evm.model.Segkk674_pilon.2",353.507918584706,-0.511827529293893,0.659626729601171,-0.775935095297545,0.437787309466681,0.549676155293865,"NurseryvsCCC"
"Acerv_evm.model.Segkk677_pilon.2",111.027018118718,-0.869711722749105,0.410798203711568,-2.11712640145757,0.0342491215502664,0.0794015214966851,"NurseryvsCCC"
"Acerv_evm.model.Segkk687_pilon.12",264.995650522002,0.170357602042287,0.355259431222418,0.479530132264471,0.631561537227744,0.719294556658646,"NurseryvsCCC"
"Acerv_evm.model.Segkk687_pilon.18",106.419995188008,-1.55858670296043,0.587437766940958,-2.6531945861715,0.00797338908738227,0.0284468463693926,"NurseryvsCCC"
"Acerv_evm.model.Segkk687_pilon.20",64.1591316160663,-0.658910699559911,0.445884229850767,-1.47776183916718,0.139471535872471,0.230836579425293,"NurseryvsCCC"
"Acerv_evm.model.Segkk689_pilon.3",99.8368768599041,-0.746273905038664,0.429875530355939,-1.73602322612023,0.0825597278701656,0.153697658801902,"NurseryvsCCC"
"Acerv_evm.model.Segkk691_pilon.4",673.993315104914,-0.532400313168978,0.649953158289947,-0.819136435262111,0.41270857615059,0.530013710865592,"NurseryvsCCC"
"Acerv_evm.model.Segkk694_pilon.5",126.169733436696,-1.86381705477271,0.655884386059946,-2.8416853555077,0.00448757569350048,0.0182151433067331,"NurseryvsCCC"
"Acerv_evm.model.Segkk697_pilon.4",97.5796696973315,-1.23534029757504,0.519717378387984,-2.37694629609408,0.0174566294728491,0.0482395251950608,"NurseryvsCCC"
"Acerv_evm.model.Segkk703_pilon.2",1073.27856377436,1.22452045951969,0.673271333050439,1.81876221280902,0.0689477156627672,0.133370737485165,"NurseryvsCCC"
"Acerv_evm.model.Segkk706_pilon.1",125.845707946088,-2.18392004470186,0.702931884335368,-3.10687293231375,0.00189077652010349,0.0105440600535501,"NurseryvsCCC"
"Acerv_evm.model.Segkk708_pilon.8",496.867729261834,1.25136172597691,0.485815127456699,2.57579818999862,0.0100008998239401,0.0333768042932508,"NurseryvsCCC"
"Acerv_evm.model.Segkk713_pilon.9",203.413182624271,-2.7175864639045,0.682674970234865,-3.98079112666098,6.86862851818457e-05,0.00107637495006487,"NurseryvsCCC"
"Acerv_evm.model.Segkk713_pilon.2",143.526494775558,-1.6147862456904,0.596100123185825,-2.70891781914129,0.00675030577729368,0.0251713209406312,"NurseryvsCCC"
"Acerv_evm.model.Segkk714_pilon.16",356.995429286278,-1.42865923468024,0.429513734439753,-3.32622479824482,0.000880309008901505,0.00637323130421089,"NurseryvsCCC"
"Acerv_evm.model.Segkk717_pilon.4",3809.23378476889,1.07644902031585,0.447159914760718,2.40730214131978,0.0160708678507417,0.0455279963368837,"NurseryvsCCC"
"Acerv_evm.model.Segkk718_pilon.1",190.603170790195,-1.66308936893605,0.797929507811428,-2.08425600589405,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk721_pilon.14",144.352771774676,-1.04598993994137,0.697362780468831,-1.49992223450491,0.133634547712522,0.223821323144803,"NurseryvsCCC"
"Acerv_evm.model.Segkk723_pilon.7",347.202070402714,-1.12605391359272,0.464045999326125,-2.42659976646268,0.0152410592010929,0.0443963089198895,"NurseryvsCCC"
"Acerv_evm.model.Segkk736_pilon.1",82.4206599794252,-1.35228602977141,0.461891764328471,-2.9277119321178,0.00341466254618792,0.0154282928181775,"NurseryvsCCC"
"Acerv_evm.model.Segkk740_pilon.5",135.721434864595,-0.0250053479758068,0.517895100382413,-0.0482826502072387,0.961490981555127,0.978323811453142,"NurseryvsCCC"
"Acerv_evm.model.Segkk742_pilon.12",48.1358610950274,0.363716996510487,0.412876047961059,0.880935085255397,0.378352956176083,0.496964503465674,"NurseryvsCCC"
"Acerv_evm.model.Segkk742_pilon.2",48.8886083709817,0.208785194232359,0.646015566841772,0.323189107118678,0.746552029896263,0.818628355191828,"NurseryvsCCC"
"Acerv_evm.model.Segkk757_pilon.3",153.166906460256,-0.862032951450702,0.493102672149926,-1.74818146430284,0.0804326101719471,0.15110101880557,"NurseryvsCCC"
"Acerv_evm.model.Segkk759_pilon.6",179.926060981965,-0.91389632394219,0.512140843704243,-1.78446287808664,0.074348481684329,0.142042315316666,"NurseryvsCCC"
"Acerv_evm.model.Segkk759_pilon.14",459.521222888462,-2.23084873570746,0.665865932005801,-3.35029715214207,0.000807249105127939,0.00620729436117012,"NurseryvsCCC"
"Acerv_evm.model.Segkk767_pilon.16",112.100326738647,-1.67975780767406,0.46757885721837,-3.59245885852698,0.00032757238376332,0.00319318591416528,"NurseryvsCCC"
"Acerv_evm.model.Segkk779_pilon.10",37.4585827105917,-1.02539873881338,0.631139576796188,-1.62467824315272,0.104231135590077,0.183823190065971,"NurseryvsCCC"
"Acerv_evm.model.Segkk782_pilon.5",166.78243904206,-0.813301145202191,0.520954281304346,-1.56117566241298,0.118482309687818,0.204007092341473,"NurseryvsCCC"
"Acerv_evm.model.Segkk783_pilon.1",118.102997487717,-0.924291929673602,0.560070267701817,-1.65031422479598,0.0988786843759952,0.176385895183692,"NurseryvsCCC"
"Acerv_evm.model.Segkk785_pilon.7",127.887357509354,-2.23495893283032,0.629811417331021,-3.54861609575372,0.000387261240426751,0.00357783146006207,"NurseryvsCCC"
"Acerv_evm.model.Segkk785_pilon.8",119.738897198418,0.424790867346296,0.588542920420288,0.721767015807353,0.470437731820409,0.582341248324641,"NurseryvsCCC"
"Acerv_evm.model.Segkk785_pilon.1",205.420766769198,-0.581362007389482,0.56716501682642,-1.02503149902034,0.305348325237753,0.422842535396352,"NurseryvsCCC"
"Acerv_evm.model.Segkk786_pilon.8",101.470623392772,-0.716701882018262,0.622967824080483,-1.15046372270692,0.249952927551043,0.360654690335888,"NurseryvsCCC"
"Acerv_evm.model.Segkk789_pilon.37",118.847107211629,0.618190232828962,0.578847083345079,1.06796812252473,0.285534891436032,0.402152668484423,"NurseryvsCCC"
"Acerv_evm.model.Segkk789_pilon.33",96.554418336139,-1.09904962265063,0.633625376458483,-1.73454167633491,0.082822017725327,0.15395444135729,"NurseryvsCCC"
"Acerv_evm.model.Segkk789_pilon.17",51.0178137111628,-1.80681038028563,0.443008945978163,-4.07849637504769,4.53279089936203e-05,0.000779388212973638,"NurseryvsCCC"
"Acerv_evm.model.Segkk795_pilon.6",107.480099183718,-0.474809296154589,0.510352532366075,-0.930355521022494,0.352187039968453,0.47135951943886,"NurseryvsCCC"
"Acerv_evm.model.Segkk806_pilon.5",203.037677917217,1.29461105720075,0.665677370600819,1.94480256408938,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk812_pilon.9",69.8265844634638,-1.04791394265262,0.58258920740798,-1.79871842685679,0.0720632325611587,0.138531493650178,"NurseryvsCCC"
"Acerv_evm.model.Segkk820_pilon.13",139.813213165369,-0.892333886683441,0.479420959312217,-1.86127425042825,0.0627054575318572,0.125208639394257,"NurseryvsCCC"
"Acerv_evm.model.Segkk820_pilon.16",100.685440985712,-1.73782345307093,0.448290779863605,-3.87655408304331,0.000105946268713653,0.00144133495239014,"NurseryvsCCC"
"Acerv_evm.model.Segkk820_pilon.8",68.6467177155256,-1.11623796297334,0.515496874958014,-2.16536320043503,0.0303598818855036,0.0720398736639863,"NurseryvsCCC"
"Acerv_evm.model.Segkk825_pilon.1",119.713655928634,-2.33759055042816,0.57178176385838,-4.08825656602637,4.34627311513196e-05,0.000775245639903157,"NurseryvsCCC"
"Acerv_evm.model.Segkk837_pilon.18",550.292776401528,-2.64027897650705,0.773166973280502,-3.41488846232593,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk837_pilon.3",35.1596056777446,-1.13468440347998,0.544233416474336,-2.08492233136053,0.0370763512459344,0.0837600781796838,"NurseryvsCCC"
"Acerv_evm.model.Segkk838_pilon.7",94.3341178512816,-1.41205520134679,0.561005324185827,-2.51700855672996,0.0118355954736253,0.0371890030364166,"NurseryvsCCC"
"Acerv_evm.model.Segkk838_pilon.3",640.055174119447,-1.74827819283856,0.694259962996205,-2.51818956301837,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk841_pilon.7",56.0500033999217,-0.868234114354923,0.649091369813269,-1.33761463290553,0.181022091884943,0.279980496047241,"NurseryvsCCC"
"Acerv_evm.model.Segkk841_pilon.4",158.235209011513,-0.338580985808603,0.50459414926876,-0.67099665404219,0.502222661060815,0.610286878054744,"NurseryvsCCC"
"Acerv_evm.model.Segkk845_pilon.17",183.202591632302,-1.80784295179359,0.669374407381443,-2.70079484942631,0.00691739922324658,0.0256399408334709,"NurseryvsCCC"
"Acerv_evm.model.Segkk845_pilon.16",224.456665854743,-0.760076264366033,0.480759232610863,-1.58099150844859,0.113879979324195,0.197179600564131,"NurseryvsCCC"
"Acerv_evm.model.Segkk845_pilon.11",185.856795557645,-1.59407738184669,0.595377949009455,-2.67742092984598,0.00741913618431537,0.0271742325330841,"NurseryvsCCC"
"Acerv_evm.model.Segkk847_pilon.10",454.318345059417,-1.72782119100041,0.520663535740145,-3.31849855501065,0.000905027907705913,0.00651409621941814,"NurseryvsCCC"
"Acerv_evm.model.Segkk847_pilon.9",80.4283888948065,-1.56759738379337,0.497708654675832,-3.14962854084661,0.00163478174631833,0.00954650849972687,"NurseryvsCCC"
"Acerv_evm.model.Segkk847_pilon.8",331.824979515741,-1.78432281167953,0.477186295684251,-3.73925828930385,0.000184564016280937,0.00211565048292408,"NurseryvsCCC"
"Acerv_evm.model.Segkk865_pilon.9",111.664579081867,0.805282963945891,0.774264735276113,1.04006152838501,0.298311315857464,0.417298767267278,"NurseryvsCCC"
"Acerv_evm.model.Segkk865_pilon.8",227.060018953536,-1.97308781594777,0.61853664585917,-3.18992872800137,0.00142307884776459,0.00863613536045373,"NurseryvsCCC"
"Acerv_evm.model.Segkk865_pilon.3",258.090400709161,-1.86660713187274,0.644901305119206,-2.89440743421616,0.00379874894918329,0.0163293444412809,"NurseryvsCCC"
"Acerv_evm.model.Segkk865_pilon.2",75.3076165242399,-1.42309491436653,0.539294539290233,-2.63880831472811,0.00831980088011493,0.0292611178681315,"NurseryvsCCC"
"Acerv_evm.model.Segkk866_pilon.11",705.100031408861,-1.84950427169797,0.553651281937969,-3.3405580950234,0.000836101861222306,0.00629318425091262,"NurseryvsCCC"
"Acerv_evm.model.Segkk866_pilon.12",55.4360790573808,0.515313721101728,0.573269954954091,0.898902369901795,0.368704665548727,0.487667068321927,"NurseryvsCCC"
"Acerv_evm.model.Segkk866_pilon.13",243.483319067229,-1.24199458736887,0.477988356648162,-2.59837832887439,0.00936652325063624,0.0319442308107098,"NurseryvsCCC"
"Acerv_evm.model.Segkk868_pilon.5",50.555730517403,-0.634788856433286,0.573846896166304,-1.10619898909294,0.268640400326621,0.380087789262122,"NurseryvsCCC"
"Acerv_evm.model.Segkk868_pilon.1",532.239867935304,-2.19470092085588,0.552784461707982,-3.97026521706985,7.17926710366886e-05,0.0011073500017673,"NurseryvsCCC"
"Acerv_evm.model.Segkk871_pilon.3",68.9214405069091,-0.903153538654939,0.52653064052203,-1.71529151230308,0.0862917939369344,0.158500357409384,"NurseryvsCCC"
"Acerv_evm.model.Segkk871_pilon.4",40.2528994193371,-0.423479508149219,0.464079307554711,-0.912515385313305,0.36149747420701,0.480186559086136,"NurseryvsCCC"
"Acerv_evm.model.Segkk884_pilon.1",151.558697636478,-0.0355305399194358,0.52529489432991,-0.0676392257053253,0.94607282928732,0.970371302947557,"NurseryvsCCC"
"Acerv_evm.model.Segkk892_pilon.1",210.364099777484,-0.610343429502579,0.66725048285299,-0.914714106901667,0.360341736604348,0.480139849938861,"NurseryvsCCC"
"Acerv_evm.model.Segkk894_pilon.4",171.607447811724,-1.84463072518383,0.544323552001256,-3.38884973542275,0.000701864609658023,0.00560586055972021,"NurseryvsCCC"
"Acerv_evm.model.Segkk894_pilon.3",48.7038988649444,-0.514779629787331,0.641560570078285,-0.802386639385454,0.422329339176478,0.536800535832115,"NurseryvsCCC"
"Acerv_evm.model.Segkk894_pilon.8",192.754131789286,-1.05192199637497,0.610158829549956,-1.72401339689021,0.084705424701107,0.156049577053527,"NurseryvsCCC"
"Acerv_evm.model.Segkk895_pilon.20",44.4082839685787,-1.64392283079404,0.549853945962196,-2.98974453646471,0.00279210855670304,0.0134941627439215,"NurseryvsCCC"
"Acerv_evm.model.Segkk895_pilon.7",690.692152191899,-2.06456667784752,0.589752815739942,-3.50073220974313,0.000463981820796297,0.0040168496094113,"NurseryvsCCC"
"Acerv_evm.model.Segkk896_pilon.12",141.686177641394,0.565909829513253,0.483922824713044,1.16942165282,0.242233790161371,0.352391812244156,"NurseryvsCCC"
"Acerv_evm.model.Segkk896_pilon.9",168.130199169917,-0.911302301314352,0.428732166946572,-2.12557482636454,0.0335386775376041,0.0783412882859508,"NurseryvsCCC"
"Acerv_evm.model.Segkk902_pilon.1",190.547921777272,-2.30504566608836,0.558719432735921,-4.12558706755746,3.69790247389196e-05,0.000706841177271843,"NurseryvsCCC"
"Acerv_evm.model.Segkk906_pilon.9",129.978134456757,-0.677492787351089,0.585912392753898,-1.15630390435462,0.247556871900287,0.357760956617233,"NurseryvsCCC"
"Acerv_evm.model.Segkk906_pilon.8",98.1602312967705,-0.811870197901648,0.637772744059276,-1.272977256341,0.203026112596151,0.306146561990298,"NurseryvsCCC"
"Acerv_evm.model.Segkk906_pilon.2",169.081935102885,-0.759640154064554,1.08524783254391,-0.699969289304078,NA,NA,"NurseryvsCCC"
"Acerv_evm.model.Segkk906_pilon.6",2168.16951383182,1.20846845278162,0.917505991529449,1.31712322746486,0.187797322396492,0.287383294347166,"NurseryvsCCC"
"Acerv_evm.model.Segkk906_pilon.19",477.244191592365,-1.70810070557962,0.507557007219724,-3.3653376493336,0.000764500425916675,0.0059525253288355,"NurseryvsCCC"
"Acerv_evm.model.Segkk908_pilon.9",63.4052812676336,-1.93652587159021,0.535161209043971,-3.61858415532338,0.000296219176942587,0.00305599450879103,"NurseryvsCCC"
"Acerv_evm.model.Segkk911_pilon.4",129.491251878387,-1.6617839208467,0.506750056457751,-3.27929696241731,0.00104066064431344,0.007071572152773,"NurseryvsCCC"
"Acerv_evm.model.Segkk925_pilon.33",113.555514967287,-2.10522390268338,0.725408952616492,-2.9021201007928,0.00370646411466716,0.0162141433708761,"NurseryvsCCC"
