"","ID_1087","ID_1089","ID_1090","ID_1091","ID_1092","ID_1097","ID_1098","ID_1099","ID_2263","ID_2265","ID_2266","ID_2267","ID_2268","ID_2382","ID_2383","ID_2384"
"Acerv_evm.model.Segkk2479_pilon.1",0,141,553,608,555,35,197,454,285,267,287,251,69,17,2,225
"Acerv_evm.model.Segkk2480_pilon.10",0,75,235,662,395,52,32,595,309,157,391,260,161,52,0,377
"Acerv_evm.model.Segkk2480_pilon.4",4,351,1271,1414,1110,588,308,1201,340,563,1043,633,326,43,0,652
"Acerv_evm.model.Segkk2483_pilon.8",15,8843,6937,4231,4602,568,190,2648,4822,5782,5346,7991,6081,3603,55,4195
"Acerv_evm.model.Segkk2489_pilon.2",0,3525,4559,3470,2880,850,1078,2565,2386,3292,3806,5824,4803,1359,0,1562
"Acerv_evm.model.Segkk2498_pilon.5",0,4100,2974,1842,1757,120,217,538,2060,3219,2999,3867,3378,1715,0,659
"Acerv_evm.model.Segkk2502_pilon.3",0,164,671,408,594,132,328,412,208,155,540,146,23,43,0,187
"Acerv_evm.model.Segkk2517_pilon.8",0,1073,1680,1613,1107,796,288,2527,235,277,461,214,12,69,0,800
"Acerv_evm.model.Segkk2518_pilon.2",16,235,1586,1626,658,151,454,886,76,248,57,55,51,2,0,296
"Acerv_evm.model.Segkk2526_pilon.2",0,455,1522,1863,555,1734,785,1661,270,37,477,177,72,32,0,271
"Acerv_evm.model.Segkk2529_pilon.5",0,31,428,387,485,183,118,224,132,17,363,71,36,26,0,194
"Acerv_evm.model.Segkk2531_pilon.4",0,22,315,359,124,897,287,445,20,19,130,24,13,6,0,67
"Acerv_evm.model.Segkk2534_pilon.2",0,459,619,810,626,201,276,316,438,430,708,492,391,144,0,155
"Acerv_evm.model.Segkk2537_pilon.36",0,13,1012,73,504,262,43,49,13,46,1028,348,152,7,36,139
"Acerv_evm.model.Segkk2537_pilon.8",0,50,274,416,399,180,144,436,74,35,209,275,145,6,0,86
"Acerv_evm.model.Segkk2537_pilon.9",62,288,2865,2698,1448,491,1285,1503,192,440,1188,344,105,16,0,675
"Acerv_evm.model.Segkk2537_pilon.11",0,157,189,346,1495,2483,173,1179,284,174,333,291,95,19,0,168
"Acerv_evm.model.Segkk2542_pilon.13",0,90,1070,1149,1081,186,45,597,287,322,1102,404,278,45,0,316
"Acerv_evm.model.Segkk2542_pilon.3",1,2501,821,836,985,526,121,705,1059,875,1048,2267,1793,468,3,685
"Acerv_evm.model.Segkk2547_pilon.1",0,211,192,332,289,13,41,180,207,252,256,133,121,84,0,286
"Acerv_evm.model.Segkk2550_pilon.12",0,261,1055,803,290,888,359,108,160,237,548,338,285,23,0,67
"Acerv_evm.model.Segkk2558_pilon.11",0,264,2036,3400,2400,257,197,2103,513,1307,2468,1761,384,91,0,2120
"Acerv_evm.model.Segkk2564_pilon.6",0,60,1383,1668,1140,215,865,1079,192,136,1037,332,84,30,0,583
"Acerv_evm.model.Segkk2566_pilon.2",0,129,943,793,428,362,536,306,71,181,273,184,14,27,0,329
"Acerv_evm.model.Segkk2566_pilon.1",0,34,146,231,137,9,8,37,65,47,283,152,41,12,0,13
"Acerv_evm.model.Segkk2575_pilon.8",0,80,259,598,397,424,387,395,77,113,384,157,25,14,0,366
"Acerv_evm.model.Segkk2575_pilon.20",0,47,132,95,123,20,240,75,111,23,189,14,135,20,0,11
"Acerv_evm.model.Segkk2575_pilon.22",0,604,1147,1112,639,206,90,241,413,411,766,717,329,165,0,195
"Acerv_evm.model.Segkk2576_pilon.3",10,106,238,98,220,209,420,300,78,147,255,258,94,63,0,270
"Acerv_evm.model.Segkk2579_pilon.3",0,119,297,341,323,13,45,223,67,49,316,45,55,17,0,251
"Acerv_evm.model.Segkk2579_pilon.21",1,289,953,1333,880,499,148,575,312,208,836,668,455,80,0,340
"Acerv_evm.model.Segkk2580_pilon.4",0,99,521,671,533,609,155,416,122,104,285,160,25,19,0,308
"Acerv_evm.model.Segkk2580_pilon.1",6,157,1390,827,874,272,213,543,197,97,2143,595,142,44,0,364
"Acerv_evm.model.Segkk2583_pilon.7",0,96,482,331,245,80,481,154,97,138,456,130,13,52,0,87
"Acerv_evm.model.Segkk2585_pilon.7",2,138,519,418,384,8,77,177,286,244,693,163,72,26,0,172
"Acerv_evm.model.Segkk2594_pilon.2",7,30,341,605,356,541,571,397,4,89,348,94,15,14,0,89
"Acerv_evm.model.Segkk2596_pilon.19",0,92,232,136,135,35,76,72,200,19,162,87,205,63,0,24
"Acerv_evm.model.Segkk2597_pilon.1",24,2137,5083,2509,1536,1316,1504,1193,631,473,1062,570,612,144,0,194
"Acerv_evm.model.Segkk2609_pilon.1",0,46,163,211,247,143,126,180,50,63,217,93,106,11,0,162
"Acerv_evm.model.Segkk2614_pilon.10",0,552,765,879,938,32,132,593,255,285,816,1072,425,178,0,713
"Acerv_evm.model.Segkk2618_pilon.13",16,179,971,1538,651,391,782,973,95,243,407,342,198,20,0,460
"Acerv_evm.model.Segkk2624_pilon.5",0,99,428,691,438,298,174,515,90,105,467,143,96,50,0,318
"Acerv_evm.model.Segkk2632_pilon.8",1,3684,2472,2682,1948,928,183,3169,2999,3179,2827,3708,3867,1164,20,3081
"Acerv_evm.model.Segkk2633_pilon.1",0,1225,1270,4512,2556,828,922,1578,2034,1518,4108,1065,465,238,0,1308
"Acerv_evm.model.Segkk2634_pilon.3",5,60,282,232,175,92,274,82,29,71,77,37,39,1,180,154
"Acerv_evm.model.Segkk2635_pilon.4",0,64,1169,311,116,26,267,169,115,66,632,493,196,12,0,185
"Acerv_evm.model.Segkk2637_pilon.6",12,140,272,265,433,1024,416,740,185,189,531,286,234,30,0,238
"Acerv_evm.model.Segkk2651_pilon.14",0,102,235,322,387,33,82,222,210,242,332,161,179,27,0,92
"Acerv_evm.model.Segkk2665_pilon.4",0,89,326,224,78,23,105,57,48,121,189,52,21,21,0,93
"Acerv_evm.model.Segkk2666_pilon.12",0,55,195,339,312,340,832,150,111,38,273,47,7,16,0,239
"Acerv_evm.model.Segkk2668_pilon.1",0,80,717,736,604,471,279,753,60,352,359,274,87,11,0,505
"Acerv_evm.model.Segkk2676_pilon.1",12,74,634,1296,900,487,471,1055,225,259,904,467,64,43,0,1349
"Acerv_evm.model.Segkk2691_pilon.4",0,15,338,411,194,25,80,205,46,39,299,86,45,14,0,310
"Acerv_evm.model.Segkk2695_pilon.4",1,391,285,277,272,35,6,182,422,366,354,364,610,165,68,393
"Acerv_evm.model.Segkk2710_pilon.3",0,92,270,292,285,104,135,310,161,44,130,123,147,40,0,113
"Acerv_evm.model.Segkk2716_pilon.9",0,42,202,387,190,113,345,213,52,83,273,218,36,10,0,79
"Acerv_evm.model.Segkk2723_pilon.3",2,448,1189,925,580,170,121,747,301,254,1067,411,290,48,0,148
"Acerv_evm.model.Segkk2723_pilon.10",0,53,189,363,285,310,291,438,60,170,316,78,175,20,0,706
"Acerv_evm.model.Segkk2723_pilon.19",0,74,889,593,519,563,776,1000,72,151,333,186,51,25,0,397
"Acerv_evm.model.Segkk2723_pilon.18",0,234,473,395,300,203,84,177,206,248,472,183,146,72,0,216
"Acerv_evm.model.Segkk2737_pilon.4",61,493,1031,1521,1048,1329,826,1017,323,629,1176,912,301,100,0,1205
"Acerv_evm.model.Segkk2749_pilon.2",0,59,432,125,141,106,53,322,144,65,223,219,22,19,0,123
"Acerv_evm.model.Segkk2758_pilon.31",0,299,955,928,502,446,1029,407,312,221,842,212,320,49,0,265
"Acerv_evm.model.Segkk2758_pilon.39",0,554,3984,5011,2941,807,643,2544,535,488,2245,964,193,90,0,1631
"Acerv_evm.model.Segkk2759_pilon.11",0,1442,1146,988,713,97,6,148,1093,889,1440,3090,1819,534,0,531
"Acerv_evm.model.Segkk2759_pilon.14",1,7365,5089,4065,4074,292,223,4091,5597,4755,6097,7813,9073,3413,15,5350
"Acerv_evm.model.Segkk2759_pilon.3",329,7667,6271,6854,5446,5190,3537,4651,7183,5472,5781,3155,7667,3591,38,2932
"Acerv_evm.model.Segkk2762_pilon.16",1,354,353,286,254,52,10,84,518,454,513,422,416,159,0,221
"Acerv_evm.model.Segkk2762_pilon.17",0,46,311,433,255,60,15,227,126,102,447,226,57,13,0,176
"Acerv_evm.model.Segkk2764_pilon.16",0,94,83,426,413,84,142,220,138,67,157,53,88,17,0,332
"Acerv_evm.model.Segkk2779_pilon.2",0,188,494,419,478,9,20,219,131,214,428,354,303,75,0,217
"Acerv_evm.model.Segkk2779_pilon.12",0,101,536,953,354,59,116,568,130,82,698,183,54,52,0,416
"Acerv_evm.model.Segkk2779_pilon.11",0,186,2085,899,1089,1336,303,1137,300,188,362,74,36,56,0,230
"Acerv_evm.model.Segkk2780_pilon.3",0,122,879,704,619,192,101,520,162,108,399,112,50,23,0,453
"Acerv_evm.model.Segkk2781_pilon.18",0,40,321,343,283,125,92,35,112,235,241,260,155,6,0,55
"Acerv_evm.model.Segkk2781_pilon.4",0,234,738,1056,584,78,171,351,232,40,824,258,72,45,0,247
"Acerv_evm.model.Segkk2782_pilon.8",3,54,475,1075,389,199,278,309,106,83,474,227,30,27,0,645
"Acerv_evm.model.Segkk2782_pilon.35",0,81,494,562,410,571,429,595,259,93,626,153,89,83,0,91
"Acerv_evm.model.Segkk2784_pilon.4",0,55,254,421,304,416,253,283,32,262,151,84,19,15,0,52
"Acerv_evm.model.Segkk2784_pilon.2",0,46,371,413,449,44,202,115,42,102,395,96,15,14,0,61
"Acerv_evm.model.Segkk2785_pilon.3",0,155,207,307,157,96,168,194,176,210,183,187,42,37,0,189
"Acerv_evm.model.Segkk2787_pilon.16",6,544,531,454,426,248,23,311,238,403,538,630,374,207,16,164
"Acerv_evm.model.Segkk2787_pilon.6",1,130,4407,5326,3469,1830,3882,4471,523,430,2972,830,91,77,0,2130
"Acerv_evm.model.Segkk2792_pilon.24",1,62,316,428,248,94,41,42,115,105,581,311,176,50,0,273
"Acerv_evm.model.Segkk2792_pilon.18",2,1385,1204,1159,954,524,8,1297,783,798,1554,1636,1401,244,7,1211
"Acerv_evm.model.Segkk2793_pilon.1",0,12,1059,1103,464,432,123,668,165,96,543,177,59,29,0,415
"Acerv_evm.model.Segkk2793_pilon.2",2,93,186,576,330,132,13,135,43,87,177,138,44,67,0,110
"Acerv_evm.model.Segkk2793_pilon.6",0,17,2339,1840,430,13,75,470,460,210,2369,674,613,60,0,1006
"Acerv_evm.model.Segkk2795_pilon.11",25,6546,5544,3131,671,569,1656,2411,423,840,227,151,182,126,0,357
"Acerv_evm.model.Segkk2808_pilon.19",6,123,1331,776,929,556,496,478,157,73,471,277,50,3,0,238
"Acerv_evm.model.Segkk2808_pilon.18",3,316,1280,1033,863,456,554,864,190,260,1053,242,272,43,0,326
"Acerv_evm.model.Segkk2811_pilon.22",0,59,222,101,56,108,281,47,76,101,158,227,43,42,0,144
"Acerv_evm.model.Segkk2811_pilon.6",0,39,790,498,270,18,309,350,64,79,197,101,50,7,0,17
"Acerv_evm.model.Segkk2811_pilon.11",0,9535,6072,3562,3381,211,67,1407,5302,5057,6427,6513,11905,3519,2,1940
"Acerv_evm.model.Segkk2811_pilon.20",6,312,414,715,259,74,41,22,249,489,621,337,135,84,0,68
"Acerv_evm.model.Segkk2814_pilon.11",20,2312,1790,1606,1057,188,0,297,1222,1341,2576,2178,1509,477,0,174
"Acerv_evm.model.Segkk2819_pilon.1",0,581,1749,1521,842,477,95,954,876,210,1514,619,235,159,0,738
"Acerv_evm.model.Segkk2821_pilon.14",0,175,520,497,304,34,124,393,36,147,212,128,77,15,0,63
"Acerv_evm.model.Segkk2826_pilon.18",1,259,636,295,268,311,141,242,270,184,550,280,310,61,0,144
"Acerv_evm.model.Segkk2826_pilon.23",4,10567,6936,5927,4877,31,4,1298,11516,9124,15182,16109,12410,5593,38,4645
"Acerv_evm.model.Segkk2826_pilon.31",0,101,823,1052,402,28,9,172,151,159,569,364,9,12,0,268
"Acerv_evm.model.Segkk2834_pilon.1",0,46,268,440,279,103,463,407,150,149,459,97,93,7,0,67
"Acerv_evm.model.Segkk2837_pilon.1",14,4023,3732,2440,2157,245,50,1269,2943,2790,3158,2901,4586,1888,23,1155
"Acerv_evm.model.Segkk2837_pilon.12",0,101,112,141,82,88,23,93,64,186,143,61,208,48,0,86
"Acerv_evm.model.Segkk2844_pilon.12",0,563,1270,1438,1062,470,765,951,385,250,1323,370,138,46,0,977
"Acerv_evm.model.Segkk2846_pilon.5",9,871,1570,2078,1018,320,252,1307,500,641,790,626,329,79,0,1528
"Acerv_evm.model.Segkk2846_pilon.14",0,112,307,312,180,390,171,359,194,95,59,220,147,66,0,160
"Acerv_evm.model.Segkk2848_pilon.3",0,49,323,226,312,120,15,355,83,96,319,97,103,35,0,178
"Acerv_evm.model.Segkk2855_pilon.1",4,235,1715,2859,1723,641,399,1262,407,354,1246,506,112,22,0,996
"Acerv_evm.model.Segkk2860_pilon.3",0,549,999,1348,661,51,27,444,445,400,985,245,315,88,0,238
"Acerv_evm.model.Segkk2871_pilon.4",0,27,213,419,233,175,31,353,17,24,196,88,10,9,0,166
"Acerv_evm.model.Segkk2873_pilon.4",7,1635,3238,5217,5059,3093,865,5672,1724,1456,4017,2189,1535,381,0,2000
"Acerv_evm.model.Segkk2875_pilon.6",6,296,1004,998,772,206,76,531,282,215,708,294,61,60,0,449
"Acerv_evm.model.Segkk2878_pilon.6",0,212,1027,538,449,534,98,656,326,276,362,113,208,98,0,213
"Acerv_evm.model.Segkk2887_pilon.9",0,127,648,556,224,279,1152,280,115,331,283,117,36,31,0,174
"Acerv_evm.model.Segkk2889_pilon.3",0,15,214,197,176,347,312,505,74,127,97,27,93,18,0,157
"Acerv_evm.model.Segkk2889_pilon.18",0,111,589,803,578,213,265,658,54,127,616,245,162,11,0,324
"Acerv_evm.model.Segkk2890_pilon.2",5,309,1483,1558,1090,604,150,1186,561,376,1502,595,178,75,0,807
"Acerv_evm.model.Segkk2892_pilon.1",0,176,765,1078,796,698,110,567,151,192,1072,516,256,13,0,621
"Acerv_evm.model.Segkk2893_pilon.2",6,106,606,739,529,489,479,596,282,149,397,92,80,30,0,526
"Acerv_evm.model.Segkk2898_pilon.10",29,451,1263,1082,925,1848,2694,1730,481,189,917,407,375,108,58,234
"Acerv_evm.model.Segkk2908_pilon.15",0,17,211,260,201,68,283,194,85,116,96,204,9,18,0,90
"Acerv_evm.model.Segkk2910_pilon.1",0,139,294,406,199,200,20,172,203,126,233,217,128,17,0,165
"Acerv_evm.model.Segkk2915_pilon.3",0,366,988,918,595,142,259,452,167,117,802,358,99,110,0,395
"Acerv_evm.model.Segkk2921_pilon.10",0,370,361,916,757,191,99,1014,405,563,1006,1466,836,214,0,834
"Acerv_evm.model.Segkk2922_pilon.4",0,77,155,286,85,25,343,127,117,20,50,16,23,22,0,35
"Acerv_evm.model.Segkk2924_pilon.9",0,214,167,316,229,114,147,85,113,117,271,62,94,37,0,122
"Acerv_evm.model.Segkk2924_pilon.23",0,99,343,601,424,293,62,472,105,78,343,149,39,29,1,351
"Acerv_evm.model.Segkk2929_pilon.1",0,42,659,374,335,36,30,360,268,240,436,68,33,13,0,20
"Acerv_evm.model.Segkk2933_pilon.8",0,252,625,582,311,31,61,275,257,167,593,165,10,35,0,170
"Acerv_evm.model.Segkk2938_pilon.15",8,41,181,209,197,15,134,96,58,103,229,181,17,14,0,100
"Acerv_evm.model.Segkk2946_pilon.3",0,43,259,359,242,8,291,308,147,187,413,275,38,46,0,208
"Acerv_evm.model.Segkk2954_pilon.15",0,50,436,443,479,38,52,226,44,66,513,355,23,10,0,221
"Acerv_evm.model.Segkk2971_pilon.2",39,1976,15832,25511,24165,8974,27222,21375,3991,5649,17155,8584,2034,484,0,13207
"Acerv_evm.model.Segkk2978_pilon.2",13,15944,4256,4994,3208,1239,893,808,5169,7369,8778,9516,11643,5472,0,920
"Acerv_evm.model.Segkk2983_pilon.1",0,79,569,203,306,27,105,241,116,65,251,105,24,10,0,78
"Acerv_evm.model.Segkk2985_pilon.9",2,37,578,738,423,32,663,336,207,147,324,88,67,59,0,286
"Acerv_evm.model.Segkk2994_pilon.18",0,309,484,774,385,9,59,259,182,162,427,244,133,60,0,89
"Acerv_evm.model.Segkk2994_pilon.8",0,95,960,662,725,131,327,264,104,120,830,167,33,36,0,106
"Acerv_evm.model.Segkk3001_pilon.1",0,203,218,340,185,141,80,84,27,76,201,115,60,16,0,259
"Acerv_evm.model.Segkk3006_pilon.9",0,115,812,561,464,15,22,121,197,121,450,264,28,49,0,103
"Acerv_evm.model.Segkk3009_pilon.5",0,46,482,201,219,183,804,474,110,70,78,101,73,33,6,306
"Acerv_evm.model.Segkk3028_pilon.19",0,425,1408,1236,847,521,134,542,592,157,1254,375,270,122,0,511
"Acerv_evm.model.Segkk3029_pilon.13",6,255,2302,2734,1625,454,524,1567,335,498,1575,229,331,93,0,758
"Acerv_evm.model.Segkk3029_pilon.12",0,201,2371,2179,1735,1220,748,1489,307,408,1009,481,68,47,0,526
"Acerv_evm.model.Segkk3047_pilon.14",9,29,374,316,199,158,132,88,61,85,355,138,0,17,6,81
"Acerv_evm.model.Segkk3047_pilon.3",3,144,821,473,392,312,260,414,194,55,676,209,49,42,0,175
"Acerv_evm.model.Segkk3053_pilon.8",0,607,2361,3474,2353,359,568,2080,727,602,2550,1037,653,118,0,938
"Acerv_evm.model.Segkk3053_pilon.11",0,62,179,224,199,274,38,238,92,166,403,150,16,60,0,116
"Acerv_evm.model.Segkk3053_pilon.14",0,411,722,722,600,17,134,291,423,303,877,354,306,52,0,271
"Acerv_evm.model.Segkk3053_pilon.3",11,130,70,163,81,32,163,215,173,4,225,106,57,12,0,76
"Acerv_evm.model.Segkk3063_pilon.10",0,374,333,625,144,205,49,104,369,299,1457,926,569,124,5,1020
"Acerv_evm.model.Segkk3077_pilon.4",0,390,601,582,392,10,302,551,173,284,601,424,207,45,0,311
"Acerv_evm.model.Segkk3082_pilon.10",13,1883,1467,1416,1162,427,538,1126,779,964,1524,1362,2078,233,43,362
"Acerv_evm.model.Segkk3084_pilon.30",19,212,587,454,379,0,251,259,381,191,771,200,128,93,0,404
"Acerv_evm.model.Segkk3086_pilon.4",0,66,334,273,209,163,36,119,238,30,273,141,139,78,0,241
"Acerv_evm.model.Segkk3086_pilon.2",15,29,305,393,287,4,379,263,138,304,430,267,45,81,0,311
"Acerv_evm.model.Segkk3090_pilon.3",0,27,157,270,89,34,45,142,65,8,41,83,34,10,0,22
"Acerv_evm.model.Segkk3090_pilon.2",0,1389,2389,1713,1446,520,1315,1596,957,757,1448,1229,1053,469,0,1044
"Acerv_evm.model.Segkk3090_pilon.8",5,101,186,312,182,155,57,140,60,173,253,149,27,8,0,244
"Acerv_evm.model.Segkk3090_pilon.6",0,463,898,690,607,38,266,24,496,495,462,387,122,135,0,12
"Acerv_evm.model.Segkk3091_pilon.3",0,36,736,1213,559,101,179,377,26,140,793,127,38,12,0,196
"Acerv_evm.model.Segkk3092_pilon.8",0,393,560,662,277,34,89,246,170,125,378,130,132,84,0,88
"Acerv_evm.model.Segkk3097_pilon.10",0,53,303,140,213,61,11,71,46,103,49,168,70,37,0,102
"Acerv_evm.model.Segkk3100_pilon.9",4,9930,12838,7412,5319,1488,1000,7556,5855,6440,12192,8285,9429,2663,42,5560
"Acerv_evm.model.Segkk3100_pilon.2",0,76,202,312,169,17,30,148,161,92,127,83,117,40,0,185
"Acerv_evm.model.Segkk3101_pilon.1",0,270,471,561,390,113,85,531,297,71,877,550,448,64,0,485
"Acerv_evm.model.Segkk3102_pilon.32",2,110,347,592,561,268,675,716,203,63,490,181,8,77,0,563
"Acerv_evm.model.Segkk3102_pilon.21",0,451,941,748,780,34,90,507,231,288,401,211,318,69,0,211
"Acerv_evm.model.Segkk3107_pilon.4",3,336,358,425,375,886,144,392,173,93,603,72,60,61,0,432
"Acerv_evm.model.Segkk3111_pilon.8",0,66,158,317,264,17,23,129,139,67,301,105,106,38,0,83
"Acerv_evm.model.Segkk3112_pilon.38",0,198,514,723,630,33,45,355,253,195,806,422,126,45,0,297
"Acerv_evm.model.Segkk3112_pilon.4",3,150,1709,1675,642,3561,1134,2938,85,181,515,195,46,9,0,667
"Acerv_evm.model.Segkk3114_pilon.3",0,114,723,854,662,275,271,634,137,323,478,546,19,17,0,503
"Acerv_evm.model.Segkk3114_pilon.4",0,202,1046,766,693,96,104,325,293,127,274,72,291,41,77,113
"Acerv_evm.model.Segkk3134_pilon.27",0,137,446,562,431,84,114,230,51,116,282,292,56,20,0,118
"Acerv_evm.model.Segkk3134_pilon.4",17,882,2130,1995,1543,430,1408,1120,724,762,1840,764,854,210,0,772
"Acerv_evm.model.Segkk3137_pilon.5",16,24,171,202,188,63,9,478,79,15,296,87,36,14,0,279
"Acerv_evm.model.Segkk3137_pilon.4",3,198,403,375,301,12,18,330,306,358,780,648,143,136,0,421
"Acerv_evm.model.Segkk3139_pilon.1",0,71,526,875,428,172,92,627,221,322,573,460,72,76,0,548
"Acerv_evm.model.Segkk3139_pilon.3",0,106,289,438,258,114,155,296,70,88,302,137,56,39,0,88
"Acerv_evm.model.Segkk3142_pilon.3",0,701,662,273,149,114,108,115,168,117,330,609,424,167,0,166
"Acerv_evm.model.Segkk3142_pilon.2",1,257,793,1497,516,1438,618,487,6,182,270,111,35,17,0,88
"Acerv_evm.model.Segkk3145_pilon.13",0,42,159,151,112,143,7,103,58,43,425,222,54,23,0,412
"Acerv_evm.model.Segkk3145_pilon.2",0,16,90,83,86,57,24,44,0,74,122,47,78,13,10,20
"Acerv_evm.model.Segkk3150_pilon.6",0,68,416,618,292,56,80,333,58,51,500,62,15,27,0,232
"Acerv_evm.model.Segkk3157_pilon.1",0,230,444,803,663,23,27,579,312,208,545,517,132,27,0,137
"Acerv_evm.model.Segkk3161_pilon.1",2,18,331,328,262,547,39,376,162,384,253,257,31,30,0,132
"Acerv_evm.model.Segkk3165_pilon.21",1,124,294,353,370,388,706,307,108,209,704,180,30,29,0,465
"Acerv_evm.model.Segkk3165_pilon.20",68,607,3286,2118,1543,1918,2554,1514,659,498,1216,366,363,108,0,552
"Acerv_evm.model.Segkk3165_pilon.7",0,87,108,156,66,0,57,103,157,12,222,99,46,26,25,123
"Acerv_evm.model.Segkk3165_pilon.14",0,88,490,241,320,109,30,165,101,68,185,106,9,52,0,73
"Acerv_evm.model.Segkk3165_pilon.10",1,188,984,622,356,160,219,402,228,183,490,137,35,58,0,316
"Acerv_evm.model.Segkk3165_pilon.13",3,73,582,843,650,125,144,559,203,34,458,196,62,54,0,246
"Acerv_evm.model.Segkk3174_pilon.3",0,169,847,728,598,29,15,190,139,296,542,266,136,25,0,212
"Acerv_evm.model.Segkk3175_pilon.2",0,3467,2514,2165,1951,46,181,436,2565,2368,2347,2084,2979,1328,0,400
"Acerv_evm.model.Segkk3175_pilon.4",0,54,497,348,257,216,56,368,126,160,722,262,138,26,0,272
"Acerv_evm.model.Segkk3179_pilon.20",2,56,283,319,236,6,16,72,106,112,398,141,23,13,0,52
"Acerv_evm.model.Segkk3179_pilon.17",0,38,230,239,178,633,321,168,90,236,156,97,59,8,0,238
"Acerv_evm.model.Segkk3179_pilon.19",0,78,246,277,102,60,186,196,127,150,192,77,35,46,0,253
"Acerv_evm.model.Segkk3190_pilon.17",0,37,227,411,305,282,610,296,57,47,561,137,27,25,0,146
"Acerv_evm.model.Segkk3192_pilon.17",39,58,210,351,172,55,119,120,64,83,367,133,78,30,0,218
"Acerv_evm.model.Segkk3192_pilon.19",0,101,333,582,510,211,118,316,92,156,335,279,140,26,0,193
"Acerv_evm.model.Segkk3201_pilon.1",0,73,158,134,135,69,390,243,138,75,144,17,13,24,0,17
"Acerv_evm.model.Segkk3202_pilon.11",0,62,144,135,102,11,48,212,19,99,135,86,12,9,0,94
"Acerv_evm.model.Segkk3207_pilon.5",0,86,240,258,263,20,11,218,22,276,154,352,165,19,0,183
"Acerv_evm.model.Segkk3209_pilon.36",0,19,256,283,296,16,9,425,116,70,238,56,52,13,0,500
"Acerv_evm.model.Segkk3213_pilon.36",0,1854,780,1213,1046,439,1623,991,641,691,1424,1786,1327,607,0,763
"Acerv_evm.model.Segkk3213_pilon.37",2,226,660,158,648,478,1292,826,227,27,811,448,135,107,0,284
"Acerv_evm.model.Segkk3213_pilon.31",0,128,642,806,612,411,193,281,178,160,707,265,135,74,0,166
"Acerv_evm.model.Segkk3215_pilon.1",24,512,783,723,426,708,92,668,452,129,950,452,248,130,43,330
"Acerv_evm.model.Segkk3219_pilon.6",0,91,380,569,337,159,26,293,135,92,267,245,89,45,0,42
"Acerv_evm.model.Segkk3221_pilon.6",0,7888,5036,5702,4670,1877,3859,3553,3568,4011,7064,6897,6311,1847,0,1837
"Acerv_evm.model.Segkk3228_pilon.6",1,229,1855,898,1092,1167,1732,1670,426,450,877,403,234,66,0,660
"Acerv_evm.model.Segkk3261_pilon.3",0,460,1870,2185,1402,916,334,1383,451,562,1363,590,440,74,0,701
"Acerv_evm.model.Segkk3262_pilon.7",32,82,1189,1674,1072,263,238,662,187,119,655,265,43,28,0,512
"Acerv_evm.model.Segkk3263_pilon.11",8,347,862,1113,872,307,220,530,529,97,936,333,373,82,0,465
"Acerv_evm.model.Segkk3263_pilon.28",6,107,252,181,355,74,0,135,225,40,475,155,103,76,0,140
"Acerv_evm.model.Segkk3263_pilon.2",3,176,754,1095,745,133,252,247,86,94,801,542,63,27,0,281
"Acerv_evm.model.Segkk3263_pilon.8",59,1301,3673,2880,2331,1296,945,2263,1116,811,2352,1089,1009,205,4,1154
"Acerv_evm.model.Segkk3264_pilon.4",0,44,206,283,185,51,14,83,34,93,284,40,75,8,0,203
"Acerv_evm.model.Segkk3264_pilon.8",0,18,279,291,184,72,208,286,55,38,219,134,92,11,0,52
"Acerv_evm.model.Segkk3272_pilon.4",0,101,677,446,454,27,131,218,364,199,390,144,100,59,0,385
"Acerv_evm.model.Segkk3290_pilon.20",0,157,726,1140,748,74,191,387,148,219,781,291,65,22,0,265
"Acerv_evm.model.Segkk3299_pilon.1",0,47,344,348,338,296,579,302,49,130,365,166,17,12,0,110
"Acerv_evm.model.Segkk3299_pilon.2",0,181,503,477,400,110,263,445,200,43,342,63,10,62,0,140
"Acerv_evm.model.Segkk3300_pilon.3",0,190,4562,1421,835,176,248,762,73,322,3097,1779,265,97,0,1973
"Acerv_evm.model.Segkk3306_pilon.28",0,598,2367,1221,1013,220,152,721,434,462,1373,336,226,165,0,398
"Acerv_evm.model.Segkk3306_pilon.20",0,3362,1640,1436,957,196,14,280,2437,3300,5723,7337,4300,1542,0,385
"Acerv_evm.model.Segkk3306_pilon.7",23,53,350,404,248,5,531,232,71,66,165,115,57,22,0,165
"Acerv_evm.model.Segkk3319_pilon.4",0,130,637,888,756,433,197,511,163,91,523,267,30,74,0,422
"Acerv_evm.model.Segkk3319_pilon.2",8,94,58,63,66,59,43,0,149,109,78,128,160,57,0,191
"Acerv_evm.model.Segkk3319_pilon.8",3,133,972,1033,698,57,17,445,511,642,557,529,93,56,0,477
"Acerv_evm.model.Segkk3320_pilon.8",0,76,587,911,550,84,60,834,150,187,899,270,25,17,0,413
"Acerv_evm.model.Segkk3320_pilon.12",0,48,605,954,565,200,272,516,220,133,407,125,73,42,0,86
"Acerv_evm.model.Segkk3322_pilon.25",0,14,381,284,242,39,33,351,100,117,185,140,24,18,0,64
"Acerv_evm.model.Segkk3323_pilon.8",6,22,508,360,447,229,127,368,163,48,441,45,77,10,0,81
"Acerv_evm.model.Segkk3324_pilon.4",0,5510,1074,258,149,28,1,284,954,1396,1337,2293,2157,2076,11,2060
"Acerv_evm.model.Segkk3325_pilon.29",7,93,807,669,543,15,161,321,161,61,458,165,197,33,0,288
