Temperature,Datetime_EST,Date,Time,Light,site,Time_period,year,month,day
29.452,2021-06-22T23:00:00Z,2021-06-22,19:00:00,NA,Nursery,19H 0M 0S,2021,6,22
29.252,2021-06-23T01:00:00Z,2021-06-22,21:00:00,NA,Nursery,21H 0M 0S,2021,6,22
29.252,2021-06-23T03:00:00Z,2021-06-22,23:00:00,NA,Nursery,23H 0M 0S,2021,6,22
30.154,2021-06-23T05:00:00Z,2021-06-23,01:00:00,NA,Nursery,1H 0M 0S,2021,6,23
30.054,2021-06-23T07:00:00Z,2021-06-23,03:00:00,NA,Nursery,3H 0M 0S,2021,6,23
29.853,2021-06-23T09:00:00Z,2021-06-23,05:00:00,NA,Nursery,5H 0M 0S,2021,6,23
29.053,2021-06-23T11:00:00Z,2021-06-23,07:00:00,NA,Nursery,7H 0M 0S,2021,6,23
28.853,2021-06-23T13:00:00Z,2021-06-23,09:00:00,NA,Nursery,9H 0M 0S,2021,6,23
29.252,2021-06-23T15:00:00Z,2021-06-23,11:00:00,NA,Nursery,11H 0M 0S,2021,6,23
30.255,2021-06-23T17:00:00Z,2021-06-23,13:00:00,NA,Nursery,13H 0M 0S,2021,6,23
30.76,2021-06-23T19:00:00Z,2021-06-23,15:00:00,NA,Nursery,15H 0M 0S,2021,6,23
30.154,2021-06-23T21:00:00Z,2021-06-23,17:00:00,NA,Nursery,17H 0M 0S,2021,6,23
29.053,2021-06-23T23:00:00Z,2021-06-23,19:00:00,NA,Nursery,19H 0M 0S,2021,6,23
28.357,2021-06-24T01:00:00Z,2021-06-23,21:00:00,NA,Nursery,21H 0M 0S,2021,6,23
28.258,2021-06-24T03:00:00Z,2021-06-23,23:00:00,NA,Nursery,23H 0M 0S,2021,6,23
28.655,2021-06-24T05:00:00Z,2021-06-24,01:00:00,NA,Nursery,1H 0M 0S,2021,6,24
29.352,2021-06-24T07:00:00Z,2021-06-24,03:00:00,NA,Nursery,3H 0M 0S,2021,6,24
29.452,2021-06-24T09:00:00Z,2021-06-24,05:00:00,NA,Nursery,5H 0M 0S,2021,6,24
28.655,2021-06-24T11:00:00Z,2021-06-24,07:00:00,NA,Nursery,7H 0M 0S,2021,6,24
28.754,2021-06-24T13:00:00Z,2021-06-24,09:00:00,NA,Nursery,9H 0M 0S,2021,6,24
28.655,2021-06-24T15:00:00Z,2021-06-24,11:00:00,NA,Nursery,11H 0M 0S,2021,6,24
28.853,2021-06-24T17:00:00Z,2021-06-24,13:00:00,NA,Nursery,13H 0M 0S,2021,6,24
28.853,2021-06-24T19:00:00Z,2021-06-24,15:00:00,NA,Nursery,15H 0M 0S,2021,6,24
29.152,2021-06-24T21:00:00Z,2021-06-24,17:00:00,NA,Nursery,17H 0M 0S,2021,6,24
28.655,2021-06-24T23:00:00Z,2021-06-24,19:00:00,NA,Nursery,19H 0M 0S,2021,6,24
28.357,2021-06-25T01:00:00Z,2021-06-24,21:00:00,NA,Nursery,21H 0M 0S,2021,6,24
28.357,2021-06-25T03:00:00Z,2021-06-24,23:00:00,NA,Nursery,23H 0M 0S,2021,6,24
28.258,2021-06-25T05:00:00Z,2021-06-25,01:00:00,NA,Nursery,1H 0M 0S,2021,6,25
28.456,2021-06-25T07:00:00Z,2021-06-25,03:00:00,NA,Nursery,3H 0M 0S,2021,6,25
28.357,2021-06-25T09:00:00Z,2021-06-25,05:00:00,NA,Nursery,5H 0M 0S,2021,6,25
28.456,2021-06-25T11:00:00Z,2021-06-25,07:00:00,NA,Nursery,7H 0M 0S,2021,6,25
28.655,2021-06-25T13:00:00Z,2021-06-25,09:00:00,NA,Nursery,9H 0M 0S,2021,6,25
28.953,2021-06-25T15:00:00Z,2021-06-25,11:00:00,NA,Nursery,11H 0M 0S,2021,6,25
28.754,2021-06-25T17:00:00Z,2021-06-25,13:00:00,NA,Nursery,13H 0M 0S,2021,6,25
28.953,2021-06-25T19:00:00Z,2021-06-25,15:00:00,NA,Nursery,15H 0M 0S,2021,6,25
29.053,2021-06-25T21:00:00Z,2021-06-25,17:00:00,NA,Nursery,17H 0M 0S,2021,6,25
28.853,2021-06-25T23:00:00Z,2021-06-25,19:00:00,NA,Nursery,19H 0M 0S,2021,6,25
28.555,2021-06-26T01:00:00Z,2021-06-25,21:00:00,NA,Nursery,21H 0M 0S,2021,6,25
28.357,2021-06-26T03:00:00Z,2021-06-25,23:00:00,NA,Nursery,23H 0M 0S,2021,6,25
28.555,2021-06-26T05:00:00Z,2021-06-26,01:00:00,NA,Nursery,1H 0M 0S,2021,6,26
28.456,2021-06-26T07:00:00Z,2021-06-26,03:00:00,NA,Nursery,3H 0M 0S,2021,6,26
28.456,2021-06-26T09:00:00Z,2021-06-26,05:00:00,NA,Nursery,5H 0M 0S,2021,6,26
28.456,2021-06-26T11:00:00Z,2021-06-26,07:00:00,NA,Nursery,7H 0M 0S,2021,6,26
28.853,2021-06-26T13:00:00Z,2021-06-26,09:00:00,NA,Nursery,9H 0M 0S,2021,6,26
28.655,2021-06-26T15:00:00Z,2021-06-26,11:00:00,NA,Nursery,11H 0M 0S,2021,6,26
28.953,2021-06-26T17:00:00Z,2021-06-26,13:00:00,NA,Nursery,13H 0M 0S,2021,6,26
29.152,2021-06-26T19:00:00Z,2021-06-26,15:00:00,NA,Nursery,15H 0M 0S,2021,6,26
29.053,2021-06-26T21:00:00Z,2021-06-26,17:00:00,NA,Nursery,17H 0M 0S,2021,6,26
29.053,2021-06-26T23:00:00Z,2021-06-26,19:00:00,NA,Nursery,19H 0M 0S,2021,6,26
28.853,2021-06-27T01:00:00Z,2021-06-26,21:00:00,NA,Nursery,21H 0M 0S,2021,6,26
28.655,2021-06-27T03:00:00Z,2021-06-26,23:00:00,NA,Nursery,23H 0M 0S,2021,6,26
28.555,2021-06-27T05:00:00Z,2021-06-27,01:00:00,NA,Nursery,1H 0M 0S,2021,6,27
28.655,2021-06-27T07:00:00Z,2021-06-27,03:00:00,NA,Nursery,3H 0M 0S,2021,6,27
28.754,2021-06-27T09:00:00Z,2021-06-27,05:00:00,NA,Nursery,5H 0M 0S,2021,6,27
28.754,2021-06-27T11:00:00Z,2021-06-27,07:00:00,NA,Nursery,7H 0M 0S,2021,6,27
28.953,2021-06-27T13:00:00Z,2021-06-27,09:00:00,NA,Nursery,9H 0M 0S,2021,6,27
28.953,2021-06-27T15:00:00Z,2021-06-27,11:00:00,NA,Nursery,11H 0M 0S,2021,6,27
28.953,2021-06-27T17:00:00Z,2021-06-27,13:00:00,NA,Nursery,13H 0M 0S,2021,6,27
29.352,2021-06-27T19:00:00Z,2021-06-27,15:00:00,NA,Nursery,15H 0M 0S,2021,6,27
29.452,2021-06-27T21:00:00Z,2021-06-27,17:00:00,NA,Nursery,17H 0M 0S,2021,6,27
29.152,2021-06-27T23:00:00Z,2021-06-27,19:00:00,NA,Nursery,19H 0M 0S,2021,6,27
28.953,2021-06-28T01:00:00Z,2021-06-27,21:00:00,NA,Nursery,21H 0M 0S,2021,6,27
28.555,2021-06-28T03:00:00Z,2021-06-27,23:00:00,NA,Nursery,23H 0M 0S,2021,6,27
28.456,2021-06-28T05:00:00Z,2021-06-28,01:00:00,NA,Nursery,1H 0M 0S,2021,6,28
28.456,2021-06-28T07:00:00Z,2021-06-28,03:00:00,NA,Nursery,3H 0M 0S,2021,6,28
28.853,2021-06-28T09:00:00Z,2021-06-28,05:00:00,NA,Nursery,5H 0M 0S,2021,6,28
28.853,2021-06-28T11:00:00Z,2021-06-28,07:00:00,NA,Nursery,7H 0M 0S,2021,6,28
29.053,2021-06-28T13:00:00Z,2021-06-28,09:00:00,NA,Nursery,9H 0M 0S,2021,6,28
28.555,2021-06-28T15:00:00Z,2021-06-28,11:00:00,NA,Nursery,11H 0M 0S,2021,6,28
28.754,2021-06-28T17:00:00Z,2021-06-28,13:00:00,NA,Nursery,13H 0M 0S,2021,6,28
28.754,2021-06-28T19:00:00Z,2021-06-28,15:00:00,NA,Nursery,15H 0M 0S,2021,6,28
28.655,2021-06-28T21:00:00Z,2021-06-28,17:00:00,NA,Nursery,17H 0M 0S,2021,6,28
28.655,2021-06-28T23:00:00Z,2021-06-28,19:00:00,NA,Nursery,19H 0M 0S,2021,6,28
28.555,2021-06-29T01:00:00Z,2021-06-28,21:00:00,NA,Nursery,21H 0M 0S,2021,6,28
28.456,2021-06-29T03:00:00Z,2021-06-28,23:00:00,NA,Nursery,23H 0M 0S,2021,6,28
28.258,2021-06-29T05:00:00Z,2021-06-29,01:00:00,NA,Nursery,1H 0M 0S,2021,6,29
28.159,2021-06-29T07:00:00Z,2021-06-29,03:00:00,NA,Nursery,3H 0M 0S,2021,6,29
28.06,2021-06-29T09:00:00Z,2021-06-29,05:00:00,NA,Nursery,5H 0M 0S,2021,6,29
28.456,2021-06-29T11:00:00Z,2021-06-29,07:00:00,NA,Nursery,7H 0M 0S,2021,6,29
28.655,2021-06-29T13:00:00Z,2021-06-29,09:00:00,NA,Nursery,9H 0M 0S,2021,6,29
28.853,2021-06-29T15:00:00Z,2021-06-29,11:00:00,NA,Nursery,11H 0M 0S,2021,6,29
29.053,2021-06-29T17:00:00Z,2021-06-29,13:00:00,NA,Nursery,13H 0M 0S,2021,6,29
28.953,2021-06-29T19:00:00Z,2021-06-29,15:00:00,NA,Nursery,15H 0M 0S,2021,6,29
28.853,2021-06-29T21:00:00Z,2021-06-29,17:00:00,NA,Nursery,17H 0M 0S,2021,6,29
28.853,2021-06-29T23:00:00Z,2021-06-29,19:00:00,NA,Nursery,19H 0M 0S,2021,6,29
28.853,2021-06-30T01:00:00Z,2021-06-29,21:00:00,NA,Nursery,21H 0M 0S,2021,6,29
28.754,2021-06-30T03:00:00Z,2021-06-29,23:00:00,NA,Nursery,23H 0M 0S,2021,6,29
28.754,2021-06-30T05:00:00Z,2021-06-30,01:00:00,NA,Nursery,1H 0M 0S,2021,6,30
28.555,2021-06-30T07:00:00Z,2021-06-30,03:00:00,NA,Nursery,3H 0M 0S,2021,6,30
28.555,2021-06-30T09:00:00Z,2021-06-30,05:00:00,NA,Nursery,5H 0M 0S,2021,6,30
28.655,2021-06-30T11:00:00Z,2021-06-30,07:00:00,NA,Nursery,7H 0M 0S,2021,6,30
28.853,2021-06-30T13:00:00Z,2021-06-30,09:00:00,NA,Nursery,9H 0M 0S,2021,6,30
28.655,2021-06-30T15:00:00Z,2021-06-30,11:00:00,NA,Nursery,11H 0M 0S,2021,6,30
28.555,2021-06-30T17:00:00Z,2021-06-30,13:00:00,NA,Nursery,13H 0M 0S,2021,6,30
28.655,2021-06-30T19:00:00Z,2021-06-30,15:00:00,NA,Nursery,15H 0M 0S,2021,6,30
28.555,2021-06-30T21:00:00Z,2021-06-30,17:00:00,NA,Nursery,17H 0M 0S,2021,6,30
28.555,2021-06-30T23:00:00Z,2021-06-30,19:00:00,NA,Nursery,19H 0M 0S,2021,6,30
28.456,2021-07-01T01:00:00Z,2021-06-30,21:00:00,NA,Nursery,21H 0M 0S,2021,6,30
28.456,2021-07-01T03:00:00Z,2021-06-30,23:00:00,NA,Nursery,23H 0M 0S,2021,6,30
28.258,2021-07-01T05:00:00Z,2021-07-01,01:00:00,NA,Nursery,1H 0M 0S,2021,7,1
27.961,2021-07-01T07:00:00Z,2021-07-01,03:00:00,NA,Nursery,3H 0M 0S,2021,7,1
28.06,2021-07-01T09:00:00Z,2021-07-01,05:00:00,NA,Nursery,5H 0M 0S,2021,7,1
28.06,2021-07-01T11:00:00Z,2021-07-01,07:00:00,NA,Nursery,7H 0M 0S,2021,7,1
28.456,2021-07-01T13:00:00Z,2021-07-01,09:00:00,NA,Nursery,9H 0M 0S,2021,7,1
28.555,2021-07-01T15:00:00Z,2021-07-01,11:00:00,NA,Nursery,11H 0M 0S,2021,7,1
28.555,2021-07-01T17:00:00Z,2021-07-01,13:00:00,NA,Nursery,13H 0M 0S,2021,7,1
29.152,2021-07-01T19:00:00Z,2021-07-01,15:00:00,NA,Nursery,15H 0M 0S,2021,7,1
28.754,2021-07-01T21:00:00Z,2021-07-01,17:00:00,NA,Nursery,17H 0M 0S,2021,7,1
28.655,2021-07-01T23:00:00Z,2021-07-01,19:00:00,NA,Nursery,19H 0M 0S,2021,7,1
28.555,2021-07-02T01:00:00Z,2021-07-01,21:00:00,NA,Nursery,21H 0M 0S,2021,7,1
28.555,2021-07-02T03:00:00Z,2021-07-01,23:00:00,NA,Nursery,23H 0M 0S,2021,7,1
28.456,2021-07-02T05:00:00Z,2021-07-02,01:00:00,NA,Nursery,1H 0M 0S,2021,7,2
28.258,2021-07-02T07:00:00Z,2021-07-02,03:00:00,NA,Nursery,3H 0M 0S,2021,7,2
28.258,2021-07-02T09:00:00Z,2021-07-02,05:00:00,NA,Nursery,5H 0M 0S,2021,7,2
28.258,2021-07-02T11:00:00Z,2021-07-02,07:00:00,NA,Nursery,7H 0M 0S,2021,7,2
28.456,2021-07-02T13:00:00Z,2021-07-02,09:00:00,NA,Nursery,9H 0M 0S,2021,7,2
28.853,2021-07-02T15:00:00Z,2021-07-02,11:00:00,NA,Nursery,11H 0M 0S,2021,7,2
28.754,2021-07-02T17:00:00Z,2021-07-02,13:00:00,NA,Nursery,13H 0M 0S,2021,7,2
28.754,2021-07-02T19:00:00Z,2021-07-02,15:00:00,NA,Nursery,15H 0M 0S,2021,7,2
28.853,2021-07-02T21:00:00Z,2021-07-02,17:00:00,NA,Nursery,17H 0M 0S,2021,7,2
28.655,2021-07-02T23:00:00Z,2021-07-02,19:00:00,NA,Nursery,19H 0M 0S,2021,7,2
28.655,2021-07-03T01:00:00Z,2021-07-02,21:00:00,NA,Nursery,21H 0M 0S,2021,7,2
28.555,2021-07-03T03:00:00Z,2021-07-02,23:00:00,NA,Nursery,23H 0M 0S,2021,7,2
28.655,2021-07-03T05:00:00Z,2021-07-03,01:00:00,NA,Nursery,1H 0M 0S,2021,7,3
28.655,2021-07-03T07:00:00Z,2021-07-03,03:00:00,NA,Nursery,3H 0M 0S,2021,7,3
28.655,2021-07-03T09:00:00Z,2021-07-03,05:00:00,NA,Nursery,5H 0M 0S,2021,7,3
28.655,2021-07-03T11:00:00Z,2021-07-03,07:00:00,NA,Nursery,7H 0M 0S,2021,7,3
28.953,2021-07-03T13:00:00Z,2021-07-03,09:00:00,NA,Nursery,9H 0M 0S,2021,7,3
28.953,2021-07-03T15:00:00Z,2021-07-03,11:00:00,NA,Nursery,11H 0M 0S,2021,7,3
28.953,2021-07-03T17:00:00Z,2021-07-03,13:00:00,NA,Nursery,13H 0M 0S,2021,7,3
29.053,2021-07-03T19:00:00Z,2021-07-03,15:00:00,NA,Nursery,15H 0M 0S,2021,7,3
29.152,2021-07-03T21:00:00Z,2021-07-03,17:00:00,NA,Nursery,17H 0M 0S,2021,7,3
29.352,2021-07-03T23:00:00Z,2021-07-03,19:00:00,NA,Nursery,19H 0M 0S,2021,7,3
29.452,2021-07-04T01:00:00Z,2021-07-03,21:00:00,NA,Nursery,21H 0M 0S,2021,7,3
29.452,2021-07-04T03:00:00Z,2021-07-03,23:00:00,NA,Nursery,23H 0M 0S,2021,7,3
29.452,2021-07-04T05:00:00Z,2021-07-04,01:00:00,NA,Nursery,1H 0M 0S,2021,7,4
29.152,2021-07-04T07:00:00Z,2021-07-04,03:00:00,NA,Nursery,3H 0M 0S,2021,7,4
29.053,2021-07-04T09:00:00Z,2021-07-04,05:00:00,NA,Nursery,5H 0M 0S,2021,7,4
29.053,2021-07-04T11:00:00Z,2021-07-04,07:00:00,NA,Nursery,7H 0M 0S,2021,7,4
29.352,2021-07-04T13:00:00Z,2021-07-04,09:00:00,NA,Nursery,9H 0M 0S,2021,7,4
29.652,2021-07-04T15:00:00Z,2021-07-04,11:00:00,NA,Nursery,11H 0M 0S,2021,7,4
29.552,2021-07-04T17:00:00Z,2021-07-04,13:00:00,NA,Nursery,13H 0M 0S,2021,7,4
29.853,2021-07-04T19:00:00Z,2021-07-04,15:00:00,NA,Nursery,15H 0M 0S,2021,7,4
29.652,2021-07-04T21:00:00Z,2021-07-04,17:00:00,NA,Nursery,17H 0M 0S,2021,7,4
29.152,2021-07-04T23:00:00Z,2021-07-04,19:00:00,NA,Nursery,19H 0M 0S,2021,7,4
29.053,2021-07-05T01:00:00Z,2021-07-04,21:00:00,NA,Nursery,21H 0M 0S,2021,7,4
29.652,2021-07-05T03:00:00Z,2021-07-04,23:00:00,NA,Nursery,23H 0M 0S,2021,7,4
29.252,2021-07-05T05:00:00Z,2021-07-05,01:00:00,NA,Nursery,1H 0M 0S,2021,7,5
29.452,2021-07-05T07:00:00Z,2021-07-05,03:00:00,NA,Nursery,3H 0M 0S,2021,7,5
29.152,2021-07-05T09:00:00Z,2021-07-05,05:00:00,NA,Nursery,5H 0M 0S,2021,7,5
28.853,2021-07-05T11:00:00Z,2021-07-05,07:00:00,NA,Nursery,7H 0M 0S,2021,7,5
29.053,2021-07-05T13:00:00Z,2021-07-05,09:00:00,NA,Nursery,9H 0M 0S,2021,7,5
29.652,2021-07-05T15:00:00Z,2021-07-05,11:00:00,NA,Nursery,11H 0M 0S,2021,7,5
29.652,2021-07-05T17:00:00Z,2021-07-05,13:00:00,NA,Nursery,13H 0M 0S,2021,7,5
29.552,2021-07-05T19:00:00Z,2021-07-05,15:00:00,NA,Nursery,15H 0M 0S,2021,7,5
29.152,2021-07-05T21:00:00Z,2021-07-05,17:00:00,NA,Nursery,17H 0M 0S,2021,7,5
28.754,2021-07-05T23:00:00Z,2021-07-05,19:00:00,NA,Nursery,19H 0M 0S,2021,7,5
28.555,2021-07-06T01:00:00Z,2021-07-05,21:00:00,NA,Nursery,21H 0M 0S,2021,7,5
28.754,2021-07-06T03:00:00Z,2021-07-05,23:00:00,NA,Nursery,23H 0M 0S,2021,7,5
28.953,2021-07-06T05:00:00Z,2021-07-06,01:00:00,NA,Nursery,1H 0M 0S,2021,7,6
28.953,2021-07-06T07:00:00Z,2021-07-06,03:00:00,NA,Nursery,3H 0M 0S,2021,7,6
28.655,2021-07-06T09:00:00Z,2021-07-06,05:00:00,NA,Nursery,5H 0M 0S,2021,7,6
28.655,2021-07-06T11:00:00Z,2021-07-06,07:00:00,NA,Nursery,7H 0M 0S,2021,7,6
28.655,2021-07-06T13:00:00Z,2021-07-06,09:00:00,NA,Nursery,9H 0M 0S,2021,7,6
28.754,2021-07-06T15:00:00Z,2021-07-06,11:00:00,NA,Nursery,11H 0M 0S,2021,7,6
28.754,2021-07-06T17:00:00Z,2021-07-06,13:00:00,NA,Nursery,13H 0M 0S,2021,7,6
28.754,2021-07-06T19:00:00Z,2021-07-06,15:00:00,NA,Nursery,15H 0M 0S,2021,7,6
28.754,2021-07-06T21:00:00Z,2021-07-06,17:00:00,NA,Nursery,17H 0M 0S,2021,7,6
28.853,2021-07-06T23:00:00Z,2021-07-06,19:00:00,NA,Nursery,19H 0M 0S,2021,7,6
28.754,2021-07-07T01:00:00Z,2021-07-06,21:00:00,NA,Nursery,21H 0M 0S,2021,7,6
28.754,2021-07-07T03:00:00Z,2021-07-06,23:00:00,NA,Nursery,23H 0M 0S,2021,7,6
28.655,2021-07-07T05:00:00Z,2021-07-07,01:00:00,NA,Nursery,1H 0M 0S,2021,7,7
28.555,2021-07-07T07:00:00Z,2021-07-07,03:00:00,NA,Nursery,3H 0M 0S,2021,7,7
28.655,2021-07-07T09:00:00Z,2021-07-07,05:00:00,NA,Nursery,5H 0M 0S,2021,7,7
28.357,2021-07-07T11:00:00Z,2021-07-07,07:00:00,NA,Nursery,7H 0M 0S,2021,7,7
28.159,2021-07-07T13:00:00Z,2021-07-07,09:00:00,NA,Nursery,9H 0M 0S,2021,7,7
28.258,2021-07-07T15:00:00Z,2021-07-07,11:00:00,NA,Nursery,11H 0M 0S,2021,7,7
28.655,2021-07-07T17:00:00Z,2021-07-07,13:00:00,NA,Nursery,13H 0M 0S,2021,7,7
28.754,2021-07-07T19:00:00Z,2021-07-07,15:00:00,NA,Nursery,15H 0M 0S,2021,7,7
28.655,2021-07-07T21:00:00Z,2021-07-07,17:00:00,NA,Nursery,17H 0M 0S,2021,7,7
28.456,2021-07-07T23:00:00Z,2021-07-07,19:00:00,NA,Nursery,19H 0M 0S,2021,7,7
28.456,2021-07-08T01:00:00Z,2021-07-07,21:00:00,NA,Nursery,21H 0M 0S,2021,7,7
28.456,2021-07-08T03:00:00Z,2021-07-07,23:00:00,NA,Nursery,23H 0M 0S,2021,7,7
28.456,2021-07-08T05:00:00Z,2021-07-08,01:00:00,NA,Nursery,1H 0M 0S,2021,7,8
28.357,2021-07-08T07:00:00Z,2021-07-08,03:00:00,NA,Nursery,3H 0M 0S,2021,7,8
28.258,2021-07-08T09:00:00Z,2021-07-08,05:00:00,NA,Nursery,5H 0M 0S,2021,7,8
28.159,2021-07-08T11:00:00Z,2021-07-08,07:00:00,NA,Nursery,7H 0M 0S,2021,7,8
28.555,2021-07-08T13:00:00Z,2021-07-08,09:00:00,NA,Nursery,9H 0M 0S,2021,7,8
28.754,2021-07-08T15:00:00Z,2021-07-08,11:00:00,NA,Nursery,11H 0M 0S,2021,7,8
28.853,2021-07-08T17:00:00Z,2021-07-08,13:00:00,NA,Nursery,13H 0M 0S,2021,7,8
29.152,2021-07-08T19:00:00Z,2021-07-08,15:00:00,NA,Nursery,15H 0M 0S,2021,7,8
29.152,2021-07-08T21:00:00Z,2021-07-08,17:00:00,NA,Nursery,17H 0M 0S,2021,7,8
28.754,2021-07-08T23:00:00Z,2021-07-08,19:00:00,NA,Nursery,19H 0M 0S,2021,7,8
28.456,2021-07-09T01:00:00Z,2021-07-08,21:00:00,NA,Nursery,21H 0M 0S,2021,7,8
28.655,2021-07-09T03:00:00Z,2021-07-08,23:00:00,NA,Nursery,23H 0M 0S,2021,7,8
28.555,2021-07-09T05:00:00Z,2021-07-09,01:00:00,NA,Nursery,1H 0M 0S,2021,7,9
28.655,2021-07-09T07:00:00Z,2021-07-09,03:00:00,NA,Nursery,3H 0M 0S,2021,7,9
28.655,2021-07-09T09:00:00Z,2021-07-09,05:00:00,NA,Nursery,5H 0M 0S,2021,7,9
28.655,2021-07-09T11:00:00Z,2021-07-09,07:00:00,NA,Nursery,7H 0M 0S,2021,7,9
28.754,2021-07-09T13:00:00Z,2021-07-09,09:00:00,NA,Nursery,9H 0M 0S,2021,7,9
29.053,2021-07-09T15:00:00Z,2021-07-09,11:00:00,NA,Nursery,11H 0M 0S,2021,7,9
29.452,2021-07-09T17:00:00Z,2021-07-09,13:00:00,NA,Nursery,13H 0M 0S,2021,7,9
29.652,2021-07-09T19:00:00Z,2021-07-09,15:00:00,NA,Nursery,15H 0M 0S,2021,7,9
29.552,2021-07-09T21:00:00Z,2021-07-09,17:00:00,NA,Nursery,17H 0M 0S,2021,7,9
28.853,2021-07-09T23:00:00Z,2021-07-09,19:00:00,NA,Nursery,19H 0M 0S,2021,7,9
28.655,2021-07-10T01:00:00Z,2021-07-09,21:00:00,NA,Nursery,21H 0M 0S,2021,7,9
28.754,2021-07-10T03:00:00Z,2021-07-09,23:00:00,NA,Nursery,23H 0M 0S,2021,7,9
28.853,2021-07-10T05:00:00Z,2021-07-10,01:00:00,NA,Nursery,1H 0M 0S,2021,7,10
28.953,2021-07-10T07:00:00Z,2021-07-10,03:00:00,NA,Nursery,3H 0M 0S,2021,7,10
28.853,2021-07-10T09:00:00Z,2021-07-10,05:00:00,NA,Nursery,5H 0M 0S,2021,7,10
28.853,2021-07-10T11:00:00Z,2021-07-10,07:00:00,NA,Nursery,7H 0M 0S,2021,7,10
28.853,2021-07-10T13:00:00Z,2021-07-10,09:00:00,NA,Nursery,9H 0M 0S,2021,7,10
28.853,2021-07-10T15:00:00Z,2021-07-10,11:00:00,NA,Nursery,11H 0M 0S,2021,7,10
28.953,2021-07-10T17:00:00Z,2021-07-10,13:00:00,NA,Nursery,13H 0M 0S,2021,7,10
29.152,2021-07-10T19:00:00Z,2021-07-10,15:00:00,NA,Nursery,15H 0M 0S,2021,7,10
29.053,2021-07-10T21:00:00Z,2021-07-10,17:00:00,NA,Nursery,17H 0M 0S,2021,7,10
28.953,2021-07-10T23:00:00Z,2021-07-10,19:00:00,NA,Nursery,19H 0M 0S,2021,7,10
28.853,2021-07-11T01:00:00Z,2021-07-10,21:00:00,NA,Nursery,21H 0M 0S,2021,7,10
28.853,2021-07-11T03:00:00Z,2021-07-10,23:00:00,NA,Nursery,23H 0M 0S,2021,7,10
28.754,2021-07-11T05:00:00Z,2021-07-11,01:00:00,NA,Nursery,1H 0M 0S,2021,7,11
28.754,2021-07-11T07:00:00Z,2021-07-11,03:00:00,NA,Nursery,3H 0M 0S,2021,7,11
28.754,2021-07-11T09:00:00Z,2021-07-11,05:00:00,NA,Nursery,5H 0M 0S,2021,7,11
28.655,2021-07-11T11:00:00Z,2021-07-11,07:00:00,NA,Nursery,7H 0M 0S,2021,7,11
28.853,2021-07-11T13:00:00Z,2021-07-11,09:00:00,NA,Nursery,9H 0M 0S,2021,7,11
28.953,2021-07-11T15:00:00Z,2021-07-11,11:00:00,NA,Nursery,11H 0M 0S,2021,7,11
29.252,2021-07-11T17:00:00Z,2021-07-11,13:00:00,NA,Nursery,13H 0M 0S,2021,7,11
29.552,2021-07-11T19:00:00Z,2021-07-11,15:00:00,NA,Nursery,15H 0M 0S,2021,7,11
29.652,2021-07-11T21:00:00Z,2021-07-11,17:00:00,NA,Nursery,17H 0M 0S,2021,7,11
29.053,2021-07-11T23:00:00Z,2021-07-11,19:00:00,NA,Nursery,19H 0M 0S,2021,7,11
28.853,2021-07-12T01:00:00Z,2021-07-11,21:00:00,NA,Nursery,21H 0M 0S,2021,7,11
28.754,2021-07-12T03:00:00Z,2021-07-11,23:00:00,NA,Nursery,23H 0M 0S,2021,7,11
28.655,2021-07-12T05:00:00Z,2021-07-12,01:00:00,NA,Nursery,1H 0M 0S,2021,7,12
28.754,2021-07-12T07:00:00Z,2021-07-12,03:00:00,NA,Nursery,3H 0M 0S,2021,7,12
28.754,2021-07-12T09:00:00Z,2021-07-12,05:00:00,NA,Nursery,5H 0M 0S,2021,7,12
28.655,2021-07-12T11:00:00Z,2021-07-12,07:00:00,NA,Nursery,7H 0M 0S,2021,7,12
28.853,2021-07-12T13:00:00Z,2021-07-12,09:00:00,NA,Nursery,9H 0M 0S,2021,7,12
29.053,2021-07-12T15:00:00Z,2021-07-12,11:00:00,NA,Nursery,11H 0M 0S,2021,7,12
28.953,2021-07-12T17:00:00Z,2021-07-12,13:00:00,NA,Nursery,13H 0M 0S,2021,7,12
28.953,2021-07-12T19:00:00Z,2021-07-12,15:00:00,NA,Nursery,15H 0M 0S,2021,7,12
29.053,2021-07-12T21:00:00Z,2021-07-12,17:00:00,NA,Nursery,17H 0M 0S,2021,7,12
29.152,2021-07-12T23:00:00Z,2021-07-12,19:00:00,NA,Nursery,19H 0M 0S,2021,7,12
29.053,2021-07-13T01:00:00Z,2021-07-12,21:00:00,NA,Nursery,21H 0M 0S,2021,7,12
28.953,2021-07-13T03:00:00Z,2021-07-12,23:00:00,NA,Nursery,23H 0M 0S,2021,7,12
28.555,2021-07-13T05:00:00Z,2021-07-13,01:00:00,NA,Nursery,1H 0M 0S,2021,7,13
28.655,2021-07-13T07:00:00Z,2021-07-13,03:00:00,NA,Nursery,3H 0M 0S,2021,7,13
28.555,2021-07-13T09:00:00Z,2021-07-13,05:00:00,NA,Nursery,5H 0M 0S,2021,7,13
28.853,2021-07-13T11:00:00Z,2021-07-13,07:00:00,NA,Nursery,7H 0M 0S,2021,7,13
28.754,2021-07-13T13:00:00Z,2021-07-13,09:00:00,NA,Nursery,9H 0M 0S,2021,7,13
29.053,2021-07-13T15:00:00Z,2021-07-13,11:00:00,NA,Nursery,11H 0M 0S,2021,7,13
