"Plot Title: CCC site"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 20261765, SEN S/N: 20261765)","Intensity, lum/ft² (LGR S/N: 20261765, SEN S/N: 20261765)","Bad Battery (LGR S/N: 20261765)","Coupler Attached (LGR S/N: 20261765)","Coupler Detached (LGR S/N: 20261765)","Host Connected (LGR S/N: 20261765)","Stopped (LGR S/N: 20261765)","End Of File (LGR S/N: 20261765)"
445,07/30/21 08:00:00 AM,88.282,7.0,,,,,,
446,07/30/21 10:00:00 AM,89.017,144.0,,,,,,
447,07/30/21 12:00:00 PM,88.650,200.0,,,,,,
448,07/30/21 02:00:00 PM,89.569,248.0,,,,,,
449,07/30/21 04:00:00 PM,89.017,192.0,,,,,,
450,07/30/21 06:00:00 PM,89.017,76.0,,,,,,
451,07/30/21 08:00:00 PM,89.017,1.0,,,,,,
452,07/30/21 10:00:00 PM,89.384,0.0,,,,,,
453,07/31/21 12:00:00 AM,88.650,0.0,,,,,,
454,07/31/21 02:00:00 AM,88.282,0.0,,,,,,
455,07/31/21 04:00:00 AM,88.282,0.0,,,,,,
456,07/31/21 06:00:00 AM,88.282,0.0,,,,,,
457,07/31/21 08:00:00 AM,88.466,46.0,,,,,,
458,07/31/21 10:00:00 AM,88.650,184.0,,,,,,
459,07/31/21 12:00:00 PM,89.384,368.0,,,,,,
460,07/31/21 02:00:00 PM,89.938,136.0,,,,,,
461,07/31/21 04:00:00 PM,89.755,184.0,,,,,,
462,07/31/21 06:00:00 PM,89.938,94.0,,,,,,
463,07/31/21 08:00:00 PM,89.569,2.0,,,,,,
464,07/31/21 10:00:00 PM,89.384,0.0,,,,,,
465,08/01/21 12:00:00 AM,89.017,0.0,,,,,,
466,08/01/21 02:00:00 AM,89.200,0.0,,,,,,
467,08/01/21 04:00:00 AM,88.833,0.0,,,,,,
468,08/01/21 06:00:00 AM,88.650,0.0,,,,,,
469,08/01/21 08:00:00 AM,88.650,10.0,,,,,,
470,08/01/21 10:00:00 AM,89.200,216.0,,,,,,
471,08/01/21 12:00:00 PM,89.755,512.0,,,,,,
472,08/01/21 02:00:00 PM,90.124,304.0,,,,,,
473,08/01/21 04:00:00 PM,90.124,176.0,,,,,,
474,08/01/21 06:00:00 PM,89.384,36.0,,,,,,
475,08/01/21 08:00:00 PM,89.938,0.0,,,,,,
476,08/01/21 10:00:00 PM,89.755,0.0,,,,,,
477,08/02/21 12:00:00 AM,89.384,0.0,,,,,,
478,08/02/21 02:00:00 AM,89.569,0.0,,,,,,
479,08/02/21 04:00:00 AM,89.200,0.0,,,,,,
480,08/02/21 06:00:00 AM,89.200,0.0,,,,,,
481,08/02/21 08:00:00 AM,89.200,29.0,,,,,,
482,08/02/21 10:00:00 AM,89.384,144.0,,,,,,
483,08/02/21 12:00:00 PM,90.309,288.0,,,,,,
484,08/02/21 02:00:00 PM,89.938,272.0,,,,,,
485,08/02/21 04:00:00 PM,89.384,11.0,,,,,,
486,08/02/21 06:00:00 PM,89.200,68.0,,,,,,
487,08/02/21 08:00:00 PM,89.200,0.0,,,,,,
488,08/02/21 10:00:00 PM,89.200,0.0,,,,,,
489,08/03/21 12:00:00 AM,89.017,0.0,,,,,,
490,08/03/21 02:00:00 AM,89.200,0.0,,,,,,
491,08/03/21 04:00:00 AM,88.650,0.0,,,,,,
492,08/03/21 06:00:00 AM,88.650,0.0,,,,,,
493,08/03/21 08:00:00 AM,88.650,14.0,,,,,,
494,08/03/21 10:00:00 AM,89.017,304.0,,,,,,
495,08/03/21 12:00:00 PM,88.466,55.0,,,,,,
496,08/03/21 02:00:00 PM,88.650,87.0,,,,,,
497,08/03/21 04:00:00 PM,88.282,128.0,,,,,,
498,08/03/21 06:00:00 PM,88.282,6.0,,,,,,
499,08/03/21 08:00:00 PM,88.099,0.0,,,,,,
500,08/03/21 10:00:00 PM,87.733,0.0,,,,,,
501,08/04/21 12:00:00 AM,87.733,0.0,,,,,,
502,08/04/21 02:00:00 AM,87.733,0.0,,,,,,
503,08/04/21 04:00:00 AM,87.552,0.0,,,,,,
504,08/04/21 06:00:00 AM,87.186,0.0,,,,,,
505,08/04/21 08:00:00 AM,87.368,24.0,,,,,,
506,08/04/21 10:00:00 AM,87.733,112.0,,,,,,
507,08/04/21 12:00:00 PM,88.282,576.0,,,,,,
508,08/04/21 02:00:00 PM,88.099,32.0,,,,,,
509,08/04/21 04:00:00 PM,87.733,400.0,,,,,,
510,08/04/21 06:00:00 PM,87.733,84.0,,,,,,
511,08/04/21 08:00:00 PM,87.552,0.0,,,,,,
512,08/04/21 10:00:00 PM,87.368,0.0,,,,,,
513,08/05/21 12:00:00 AM,87.552,0.0,,,,,,
514,08/05/21 02:00:00 AM,87.004,0.0,,,,,,
515,08/05/21 04:00:00 AM,87.368,0.0,,,,,,
516,08/05/21 06:00:00 AM,86.459,0.0,,,,,,
517,08/05/21 08:00:00 AM,86.641,76.0,,,,,,
518,08/05/21 10:00:00 AM,87.368,94.0,,,,,,
519,08/05/21 12:00:00 PM,88.099,1664.0,,,,,,
520,08/05/21 02:00:00 PM,88.466,240.0,,,,,,
521,08/05/21 04:00:00 PM,87.733,128.0,,,,,,
522,08/05/21 06:00:00 PM,87.186,12.0,,,,,,
523,08/05/21 08:00:00 PM,86.823,0.0,,,,,,
524,08/05/21 10:00:00 PM,87.368,0.0,,,,,,
525,08/06/21 12:00:00 AM,87.004,0.0,,,,,,
526,08/06/21 02:00:00 AM,87.186,0.0,,,,,,
527,08/06/21 04:00:00 AM,87.368,0.0,,,,,,
528,08/06/21 06:00:00 AM,86.641,0.0,,,,,,
529,08/06/21 08:00:00 AM,86.641,16.0,,,,,,
530,08/06/21 10:00:00 AM,87.368,100.0,,,,,,
531,08/06/21 12:00:00 PM,88.099,704.0,,,,,,
532,08/06/21 02:00:00 PM,88.650,304.0,,,,,,
533,08/06/21 04:00:00 PM,88.282,160.0,,,,,,
534,08/06/21 06:00:00 PM,87.915,97.0,,,,,,
535,08/06/21 08:00:00 PM,87.368,0.0,,,,,,
536,08/06/21 10:00:00 PM,87.368,0.0,,,,,,
537,08/07/21 12:00:00 AM,87.552,0.0,,,,,,
538,08/07/21 02:00:00 AM,87.552,0.0,,,,,,
539,08/07/21 04:00:00 AM,87.552,0.0,,,,,,
540,08/07/21 06:00:00 AM,87.186,0.0,,,,,,
541,08/07/21 08:00:00 AM,86.823,120.0,,,,,,
542,08/07/21 10:00:00 AM,87.368,144.0,,,,,,
543,08/07/21 12:00:00 PM,88.099,232.0,,,,,,
544,08/07/21 02:00:00 PM,89.200,416.0,,,,,,
545,08/07/21 04:00:00 PM,89.755,117.0,,,,,,
546,08/07/21 06:00:00 PM,88.650,160.0,,,,,,
547,08/07/21 08:00:00 PM,87.733,2.0,,,,,,
548,08/07/21 10:00:00 PM,87.552,0.0,,,,,,
549,08/08/21 12:00:00 AM,87.552,0.0,,,,,,
550,08/08/21 02:00:00 AM,87.733,0.0,,,,,,
551,08/08/21 04:00:00 AM,87.915,0.0,,,,,,
552,08/08/21 06:00:00 AM,87.915,0.0,,,,,,
553,08/08/21 08:00:00 AM,87.552,320.0,,,,,,
554,08/08/21 10:00:00 AM,87.368,184.0,,,,,,
555,08/08/21 12:00:00 PM,88.282,464.0,,,,,,
556,08/08/21 02:00:00 PM,89.200,232.0,,,,,,
557,08/08/21 04:00:00 PM,89.755,152.0,,,,,,
558,08/08/21 06:00:00 PM,88.833,128.0,,,,,,
559,08/08/21 08:00:00 PM,87.552,4.0,,,,,,
560,08/08/21 10:00:00 PM,87.186,0.0,,,,,,
561,08/09/21 12:00:00 AM,87.552,0.0,,,,,,
562,08/09/21 02:00:00 AM,87.552,0.0,,,,,,
563,08/09/21 04:00:00 AM,88.099,0.0,,,,,,
564,08/09/21 06:00:00 AM,88.099,0.0,,,,,,
565,08/09/21 08:00:00 AM,87.368,42.0,,,,,,
566,08/09/21 10:00:00 AM,87.552,92.0,,,,,,
567,08/09/21 12:00:00 PM,87.733,288.0,,,,,,
568,08/09/21 02:00:00 PM,89.017,272.0,,,,,,
569,08/09/21 04:00:00 PM,89.200,106.0,,,,,,
570,08/09/21 06:00:00 PM,89.569,144.0,,,,,,
571,08/09/21 08:00:00 PM,87.915,3.0,,,,,,
572,08/09/21 10:00:00 PM,87.552,0.0,,,,,,
573,08/10/21 12:00:00 AM,87.368,0.0,,,,,,
574,08/10/21 02:00:00 AM,87.552,0.0,,,,,,
575,08/10/21 04:00:00 AM,88.099,0.0,,,,,,
576,08/10/21 06:00:00 AM,87.915,0.0,,,,,,
577,08/10/21 08:00:00 AM,87.552,84.0,,,,,,
578,08/10/21 10:00:00 AM,87.552,704.0,,,,,,
579,08/10/21 12:00:00 PM,87.915,272.0,,,,,,
580,08/10/21 02:00:00 PM,88.282,248.0,,,,,,
581,08/10/21 04:00:00 PM,89.569,216.0,,,,,,
582,08/10/21 06:00:00 PM,89.755,136.0,,,,,,
583,08/10/21 08:00:00 PM,88.650,2.0,,,,,,
584,08/10/21 10:00:00 PM,88.282,0.0,,,,,,
585,08/11/21 12:00:00 AM,87.915,0.0,,,,,,
586,08/11/21 02:00:00 AM,87.915,0.0,,,,,,
587,08/11/21 04:00:00 AM,87.915,0.0,,,,,,
588,08/11/21 06:00:00 AM,87.915,0.0,,,,,,
589,08/11/21 08:00:00 AM,88.282,82.0,,,,,,
590,08/11/21 10:00:00 AM,87.552,125.0,,,,,,
591,08/11/21 12:00:00 PM,88.099,168.0,,,,,,
592,08/11/21 02:00:00 PM,88.833,432.0,,,,,,
593,08/11/21 04:00:00 PM,89.017,1024.0,,,,,,
594,08/11/21 06:00:00 PM,89.569,128.0,,,,,,
595,08/11/21 08:00:00 PM,88.833,1.0,,,,,,
596,08/11/21 10:00:00 PM,87.915,0.0,,,,,,
597,08/12/21 12:00:00 AM,87.552,0.0,,,,,,
598,08/12/21 02:00:00 AM,87.368,0.0,,,,,,
599,08/12/21 04:00:00 AM,87.552,0.0,,,,,,
600,08/12/21 06:00:00 AM,87.733,0.0,,,,,,
601,08/12/21 08:00:00 AM,87.915,1.0,,,,,,
602,08/12/21 10:00:00 AM,87.368,19.0,,,,,,
603,08/12/21 12:00:00 PM,87.733,432.0,,,,,,
604,08/12/21 02:00:00 PM,87.915,110.0,,,,,,
605,08/12/21 04:00:00 PM,88.466,136.0,,,,,,
606,08/12/21 06:00:00 PM,88.282,26.0,,,,,,
607,08/12/21 08:00:00 PM,88.282,0.0,,,,,,
608,08/12/21 10:00:00 PM,87.368,0.0,,,,,,
609,08/13/21 12:00:00 AM,87.186,0.0,,,,,,
610,08/13/21 02:00:00 AM,87.004,0.0,,,,,,
611,08/13/21 04:00:00 AM,87.186,0.0,,,,,,
612,08/13/21 06:00:00 AM,87.186,0.0,,,,,,
613,08/13/21 08:00:00 AM,87.368,7.0,,,,,,
614,08/13/21 10:00:00 AM,86.823,94.0,,,,,,
615,08/13/21 12:00:00 PM,86.823,20.0,,,,,,
616,08/13/21 02:00:00 PM,87.733,184.0,,,,,,
617,08/13/21 04:00:00 PM,87.733,176.0,,,,,,
618,08/13/21 06:00:00 PM,87.552,64.0,,,,,,
619,08/13/21 08:00:00 PM,87.368,0.0,,,,,,
620,08/13/21 10:00:00 PM,87.368,0.0,,,,,,
621,08/14/21 12:00:00 AM,86.823,0.0,,,,,,
622,08/14/21 02:00:00 AM,86.823,0.0,,,,,,
623,08/14/21 04:00:00 AM,86.641,0.0,,,,,,
624,08/14/21 06:00:00 AM,86.641,0.0,,,,,,
625,08/14/21 08:00:00 AM,86.459,26.0,,,,,,
626,08/14/21 10:00:00 AM,86.823,768.0,,,,,,
627,08/14/21 12:00:00 PM,86.277,57.0,,,,,,
628,08/14/21 02:00:00 PM,86.459,68.0,,,,,,
629,08/14/21 04:00:00 PM,86.641,304.0,,,,,,
630,08/14/21 06:00:00 PM,86.459,46.0,,,,,,
631,08/14/21 08:00:00 PM,86.459,0.0,,,,,,
632,08/14/21 10:00:00 PM,86.097,0.0,,,,,,
633,08/15/21 12:00:00 AM,85.915,0.0,,,,,,
634,08/15/21 02:00:00 AM,85.915,0.0,,,,,,
635,08/15/21 04:00:00 AM,85.915,0.0,,,,,,
636,08/15/21 06:00:00 AM,85.554,0.0,,,,,,
637,08/15/21 08:00:00 AM,85.374,152.0,,,,,,
638,08/15/21 10:00:00 AM,85.374,248.0,,,,,,
639,08/15/21 12:00:00 PM,85.194,400.0,,,,,,
640,08/15/21 02:00:00 PM,85.374,52.0,,,,,,
641,08/15/21 04:00:00 PM,85.554,69.0,,,,,,
642,08/15/21 06:00:00 PM,85.374,11.0,,,,,,
643,08/15/21 08:00:00 PM,85.374,0.0,,,,,,
644,08/15/21 10:00:00 PM,85.194,0.0,,,,,,
645,08/16/21 12:00:00 AM,85.194,0.0,,,,,,
646,08/16/21 02:00:00 AM,85.194,0.0,,,,,,
647,08/16/21 04:00:00 AM,85.194,0.0,,,,,,
648,08/16/21 06:00:00 AM,85.014,0.0,,,,,,
649,08/16/21 08:00:00 AM,85.014,232.0,,,,,,
650,08/16/21 10:00:00 AM,85.194,200.0,,,,,,
651,08/16/21 12:00:00 PM,85.374,1152.0,,,,,,
652,08/16/21 02:00:00 PM,86.097,122.0,,,,,,
653,08/16/21 04:00:00 PM,86.097,101.0,,,,,,
654,08/16/21 06:00:00 PM,85.915,22.0,,,,,,
655,08/16/21 08:00:00 PM,85.735,0.0,,,,,,
656,08/16/21 10:00:00 PM,85.735,0.0,,,,,,
657,08/17/21 12:00:00 AM,85.554,0.0,,,,,,
658,08/17/21 02:00:00 AM,85.915,0.0,,,,,,
659,08/17/21 04:00:00 AM,85.915,0.0,,,,,,
660,08/17/21 06:00:00 AM,85.735,0.0,,,,,,
661,08/17/21 08:00:00 AM,85.554,92.0,,,,,,
662,08/17/21 10:00:00 AM,85.915,1536.0,,,,,,
663,08/17/21 12:00:00 PM,86.459,1472.0,,,,,,
664,08/17/21 02:00:00 PM,86.641,480.0,,,,,,
665,08/17/21 04:00:00 PM,86.823,128.0,,,,,,
666,08/17/21 06:00:00 PM,86.641,56.0,,,,,,
667,08/17/21 08:00:00 PM,86.641,0.0,,,,,,
668,08/17/21 10:00:00 PM,86.459,0.0,,,,,,
669,08/18/21 12:00:00 AM,86.641,0.0,,,,,,
670,08/18/21 02:00:00 AM,86.459,0.0,,,,,,
671,08/18/21 04:00:00 AM,86.641,0.0,,,,,,
672,08/18/21 06:00:00 AM,86.459,0.0,,,,,,
673,08/18/21 08:00:00 AM,86.097,11.0,,,,,,
674,08/18/21 10:00:00 AM,86.641,480.0,,,,,,
675,08/18/21 12:00:00 PM,87.368,1152.0,,,,,,
676,08/18/21 02:00:00 PM,87.186,368.0,,,,,,
677,08/18/21 04:00:00 PM,87.552,66.0,,,,,,
678,08/18/21 06:00:00 PM,87.368,480.0,,,,,,
679,08/18/21 08:00:00 PM,87.004,0.0,,,,,,
680,08/18/21 10:00:00 PM,87.004,0.0,,,,,,
681,08/19/21 12:00:00 AM,86.823,0.0,,,,,,
682,08/19/21 02:00:00 AM,86.641,0.0,,,,,,
683,08/19/21 04:00:00 AM,86.641,0.0,,,,,,
684,08/19/21 06:00:00 AM,86.641,0.0,,,,,,
685,08/19/21 08:00:00 AM,86.641,64.0,,,,,,
686,08/19/21 10:00:00 AM,86.823,126.0,,,,,,
687,08/19/21 12:00:00 PM,87.368,200.0,,,,,,
688,08/19/21 02:00:00 PM,88.466,200.0,,,,,,
689,08/19/21 04:00:00 PM,87.915,256.0,,,,,,
690,08/19/21 06:00:00 PM,87.733,144.0,,,,,,
691,08/19/21 08:00:00 PM,87.368,0.0,,,,,,
692,08/19/21 10:00:00 PM,87.368,0.0,,,,,,
693,08/20/21 12:00:00 AM,87.186,0.0,,,,,,
694,08/20/21 02:00:00 AM,87.004,0.0,,,,,,
695,08/20/21 04:00:00 AM,87.368,0.0,,,,,,
696,08/20/21 06:00:00 AM,86.641,0.0,,,,,,
697,08/20/21 08:00:00 AM,86.641,40.0,,,,,,
698,08/20/21 10:00:00 AM,87.552,104.0,,,,,,
699,08/20/21 12:00:00 PM,88.099,208.0,,,,,,
700,08/20/21 02:00:00 PM,88.833,208.0,,,,,,
701,08/20/21 04:00:00 PM,88.650,168.0,,,,,,
702,08/20/21 06:00:00 PM,87.915,60.0,,,,,,
703,08/20/21 08:00:00 PM,87.368,0.0,,,,,,
704,08/20/21 10:00:00 PM,87.368,0.0,,,,,,
705,08/21/21 12:00:00 AM,87.186,0.0,,,,,,
706,08/21/21 02:00:00 AM,87.552,0.0,,,,,,
707,08/21/21 04:00:00 AM,87.552,0.0,,,,,,
708,08/21/21 06:00:00 AM,87.186,0.0,,,,,,
709,08/21/21 08:00:00 AM,87.186,16.0,,,,,,
710,08/21/21 10:00:00 AM,87.368,200.0,,,,,,
711,08/21/21 12:00:00 PM,88.099,992.0,,,,,,
712,08/21/21 02:00:00 PM,88.833,416.0,,,,,,
713,08/21/21 04:00:00 PM,89.384,192.0,,,,,,
714,08/21/21 06:00:00 PM,88.466,70.0,,,,,,
715,08/21/21 08:00:00 PM,88.099,0.0,,,,,,
716,08/21/21 10:00:00 PM,87.915,0.0,,,,,,
717,08/22/21 12:00:00 AM,87.733,0.0,,,,,,
718,08/22/21 02:00:00 AM,87.915,0.0,,,,,,
719,08/22/21 04:00:00 AM,87.915,0.0,,,,,,
720,08/22/21 06:00:00 AM,87.733,0.0,,,,,,
721,08/22/21 08:00:00 AM,87.552,18.0,,,,,,
722,08/22/21 10:00:00 AM,87.915,84.0,,,,,,
723,08/22/21 12:00:00 PM,88.282,216.0,,,,,,
724,08/22/21 02:00:00 PM,89.384,464.0,,,,,,
725,08/22/21 04:00:00 PM,89.755,110.0,,,,,,
726,08/22/21 06:00:00 PM,89.384,69.0,,,,,,
727,08/22/21 08:00:00 PM,88.650,0.0,,,,,,
728,08/22/21 10:00:00 PM,88.099,0.0,,,,,,
729,08/23/21 12:00:00 AM,87.915,0.0,,,,,,
730,08/23/21 02:00:00 AM,88.282,0.0,,,,,,
731,08/23/21 04:00:00 AM,88.833,0.0,,,,,,
732,08/23/21 06:00:00 AM,89.017,0.0,,,,,,
733,08/23/21 08:00:00 AM,87.733,14.0,,,,,,
734,08/23/21 10:00:00 AM,88.099,54.0,,,,,,
735,08/23/21 12:00:00 PM,88.282,168.0,,,,,,
736,08/23/21 02:00:00 PM,89.017,152.0,,,,,,
737,08/23/21 04:00:00 PM,89.755,160.0,,,,,,
738,08/23/21 06:00:00 PM,89.938,112.0,,,,,,
739,08/23/21 08:00:00 PM,88.650,0.0,,,,,,
740,08/23/21 10:00:00 PM,88.282,0.0,,,,,,
741,08/24/21 12:00:00 AM,88.099,0.0,,,,,,
742,08/24/21 02:00:00 AM,88.099,0.0,,,,,,
743,08/24/21 04:00:00 AM,88.466,0.0,,,,,,
744,08/24/21 06:00:00 AM,88.466,0.0,,,,,,
745,08/24/21 08:00:00 AM,88.099,18.0,,,,,,
746,08/24/21 10:00:00 AM,88.282,45.0,,,,,,
747,08/24/21 12:00:00 PM,88.466,136.0,,,,,,
748,08/24/21 02:00:00 PM,88.833,368.0,,,,,,
749,08/24/21 04:00:00 PM,89.384,208.0,,,,,,
750,08/24/21 06:00:00 PM,89.569,54.0,,,,,,
751,08/24/21 08:00:00 PM,89.017,0.0,,,,,,
752,08/24/21 10:00:00 PM,88.466,0.0,,,,,,
753,08/25/21 12:00:00 AM,88.099,0.0,,,,,,
754,08/25/21 02:00:00 AM,88.099,0.0,,,,,,
755,08/25/21 04:00:00 AM,88.466,0.0,,,,,,
756,08/25/21 06:00:00 AM,88.282,0.0,,,,,,
757,08/25/21 08:00:00 AM,88.650,107.0,,,,,,
758,08/25/21 10:00:00 AM,88.282,60.0,,,,,,
759,08/25/21 12:00:00 PM,88.282,512.0,,,,,,
760,08/25/21 02:00:00 PM,88.099,200.0,,,,,,
761,08/25/21 04:00:00 PM,88.466,107.0,,,,,,
762,08/25/21 06:00:00 PM,88.466,64.0,,,,,,
763,08/25/21 08:00:00 PM,88.282,0.0,,,,,,
764,08/25/21 10:00:00 PM,87.186,0.0,,,,,,
765,08/26/21 12:00:00 AM,87.004,0.0,,,,,,
766,08/26/21 02:00:00 AM,86.823,0.0,,,,,,
767,08/26/21 04:00:00 AM,87.004,0.0,,,,,,
