"Plot Title: KBNursery1.09.18"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 20194578, SEN S/N: 20194578)","Intensity, lum/ft² (LGR S/N: 20194578, SEN S/N: 20194578)","End Of File (LGR S/N: 20194578)"
1559,05/19/18 04:00:00 AM,79.502,0.0,
1560,05/19/18 06:00:00 AM,79.502,2.0,
1561,05/19/18 08:00:00 AM,79.502,30.0,
1562,05/19/18 10:00:00 AM,79.502,19.0,
1563,05/19/18 12:00:00 PM,79.502,78.0,
1564,05/19/18 02:00:00 PM,79.502,34.0,
1565,05/19/18 04:00:00 PM,79.678,14.0,
1566,05/19/18 06:00:00 PM,79.853,10.0,
1567,05/19/18 08:00:00 PM,79.151,0.0,
1568,05/19/18 10:00:00 PM,78.624,0.0,
1569,05/20/18 12:00:00 AM,78.449,0.0,
1570,05/20/18 02:00:00 AM,78.449,0.0,
1571,05/20/18 04:00:00 AM,78.449,0.0,
1572,05/20/18 06:00:00 AM,78.975,1.0,
1573,05/20/18 08:00:00 AM,79.151,11.0,
1574,05/20/18 10:00:00 AM,78.274,5.0,
1575,05/20/18 12:00:00 PM,78.274,38.0,
1576,05/20/18 02:00:00 PM,78.274,27.0,
1577,05/20/18 04:00:00 PM,78.449,14.0,
1578,05/20/18 06:00:00 PM,78.975,1.0,
1579,05/20/18 08:00:00 PM,78.975,0.0,
1580,05/20/18 10:00:00 PM,78.800,0.0,
1581,05/21/18 12:00:00 AM,78.274,0.0,
1582,05/21/18 02:00:00 AM,78.098,0.0,
1583,05/21/18 04:00:00 AM,78.800,0.0,
1584,05/21/18 06:00:00 AM,78.975,0.0,
1585,05/21/18 08:00:00 AM,78.800,7.0,
1586,05/21/18 10:00:00 AM,78.800,13.0,
1587,05/21/18 12:00:00 PM,78.624,39.0,
1588,05/21/18 02:00:00 PM,78.274,42.0,
1589,05/21/18 04:00:00 PM,78.449,16.0,
1590,05/21/18 06:00:00 PM,78.800,3.0,
1591,05/21/18 08:00:00 PM,79.151,0.0,
1592,05/21/18 10:00:00 PM,79.502,0.0,
1593,05/22/18 12:00:00 AM,78.800,0.0,
1594,05/22/18 02:00:00 AM,78.274,0.0,
1595,05/22/18 04:00:00 AM,78.274,0.0,
1596,05/22/18 06:00:00 AM,78.449,1.0,
1597,05/22/18 08:00:00 AM,78.800,4.0,
1598,05/22/18 10:00:00 AM,79.151,9.0,
1599,05/22/18 12:00:00 PM,78.624,29.0,
1600,05/22/18 02:00:00 PM,78.624,50.0,
1601,05/22/18 04:00:00 PM,78.449,25.0,
1602,05/22/18 06:00:00 PM,78.624,6.0,
1603,05/22/18 08:00:00 PM,78.975,0.0,
1604,05/22/18 10:00:00 PM,78.975,0.0,
1605,05/23/18 12:00:00 AM,78.800,0.0,
1606,05/23/18 02:00:00 AM,78.624,0.0,
1607,05/23/18 04:00:00 AM,78.624,0.0,
1608,05/23/18 06:00:00 AM,78.624,5.0,
1609,05/23/18 08:00:00 AM,78.624,39.0,
1610,05/23/18 10:00:00 AM,78.975,38.0,
1611,05/23/18 12:00:00 PM,79.326,152.0,
1612,05/23/18 02:00:00 PM,79.678,192.0,
1613,05/23/18 04:00:00 PM,79.502,40.0,
1614,05/23/18 06:00:00 PM,79.502,13.0,
1615,05/23/18 08:00:00 PM,79.502,0.0,
1616,05/23/18 10:00:00 PM,79.502,0.0,
1617,05/24/18 12:00:00 AM,79.502,0.0,
1618,05/24/18 02:00:00 AM,79.326,0.0,
1619,05/24/18 04:00:00 AM,79.502,0.0,
1620,05/24/18 06:00:00 AM,79.502,12.0,
1621,05/24/18 08:00:00 AM,79.678,152.0,
1622,05/24/18 10:00:00 AM,79.678,57.0,
1623,05/24/18 12:00:00 PM,79.678,90.0,
1624,05/24/18 02:00:00 PM,80.029,117.0,
1625,05/24/18 04:00:00 PM,79.853,54.0,
1626,05/24/18 06:00:00 PM,80.029,12.0,
1627,05/24/18 08:00:00 PM,80.029,0.0,
1628,05/24/18 10:00:00 PM,79.678,0.0,
1629,05/25/18 12:00:00 AM,80.029,0.0,
1630,05/25/18 02:00:00 AM,79.853,0.0,
1631,05/25/18 04:00:00 AM,80.029,0.0,
1632,05/25/18 06:00:00 AM,80.206,4.0,
1633,05/25/18 08:00:00 AM,80.206,43.0,
1634,05/25/18 10:00:00 AM,79.853,33.0,
1635,05/25/18 12:00:00 PM,80.029,21.0,
1636,05/25/18 02:00:00 PM,80.029,13.0,
1637,05/25/18 04:00:00 PM,80.382,14.0,
1638,05/25/18 06:00:00 PM,80.559,8.0,
1639,05/25/18 08:00:00 PM,80.559,0.0,
1640,05/25/18 10:00:00 PM,80.382,0.0,
1641,05/26/18 12:00:00 AM,80.029,0.0,
1642,05/26/18 02:00:00 AM,80.029,0.0,
1643,05/26/18 04:00:00 AM,80.206,0.0,
1644,05/26/18 06:00:00 AM,80.206,2.0,
1645,05/26/18 08:00:00 AM,80.029,12.0,
1646,05/26/18 10:00:00 AM,80.029,36.0,
1647,05/26/18 12:00:00 PM,80.029,32.0,
1648,05/26/18 02:00:00 PM,79.678,20.0,
1649,05/26/18 04:00:00 PM,79.853,1.0,
1650,05/26/18 06:00:00 PM,80.382,5.0,
1651,05/26/18 08:00:00 PM,80.382,0.0,
1652,05/26/18 10:00:00 PM,80.382,0.0,
1653,05/27/18 12:00:00 AM,79.678,0.0,
1654,05/27/18 02:00:00 AM,79.326,0.0,
1655,05/27/18 04:00:00 AM,79.502,0.0,
1656,05/27/18 06:00:00 AM,80.206,0.0,
1657,05/27/18 08:00:00 AM,80.206,0.0,
1658,05/27/18 10:00:00 AM,80.206,6.0,
1659,05/27/18 12:00:00 PM,79.853,24.0,
1660,05/27/18 02:00:00 PM,79.678,34.0,
1661,05/27/18 04:00:00 PM,79.853,4.0,
1662,05/27/18 06:00:00 PM,80.029,0.0,
1663,05/27/18 08:00:00 PM,80.029,0.0,
1664,05/27/18 10:00:00 PM,79.502,0.0,
1665,05/28/18 12:00:00 AM,79.678,0.0,
1666,05/28/18 02:00:00 AM,79.853,0.0,
1667,05/28/18 04:00:00 AM,79.678,0.0,
1668,05/28/18 06:00:00 AM,78.975,0.0,
1669,05/28/18 08:00:00 AM,78.624,26.0,
1670,05/28/18 10:00:00 AM,78.624,35.0,
1671,05/28/18 12:00:00 PM,79.502,10.0,
1672,05/28/18 02:00:00 PM,79.326,1.0,
1673,05/28/18 04:00:00 PM,79.502,2.0,
1674,05/28/18 06:00:00 PM,78.449,3.0,
1675,05/28/18 08:00:00 PM,78.274,0.0,
1676,05/28/18 10:00:00 PM,78.449,0.0,
1677,05/29/18 12:00:00 AM,78.274,0.0,
1678,05/29/18 02:00:00 AM,78.624,0.0,
1679,05/29/18 04:00:00 AM,78.975,0.0,
1680,05/29/18 06:00:00 AM,78.800,3.0,
1681,05/29/18 08:00:00 AM,78.975,16.0,
1682,05/29/18 10:00:00 AM,79.326,144.0,
1683,05/29/18 12:00:00 PM,79.326,59.0,
1684,05/29/18 02:00:00 PM,79.502,28.0,
1685,05/29/18 04:00:00 PM,79.678,18.0,
1686,05/29/18 06:00:00 PM,79.151,2.0,
1687,05/29/18 08:00:00 PM,79.326,0.0,
1688,05/29/18 10:00:00 PM,79.326,0.0,
1689,05/30/18 12:00:00 AM,79.326,0.0,
1690,05/30/18 02:00:00 AM,79.326,0.0,
1691,05/30/18 04:00:00 AM,79.502,0.0,
1692,05/30/18 06:00:00 AM,79.678,1.0,
1693,05/30/18 08:00:00 AM,79.502,41.0,
1694,05/30/18 10:00:00 AM,79.853,352.0,
1695,05/30/18 12:00:00 PM,80.029,41.0,
1696,05/30/18 02:00:00 PM,80.382,224.0,
1697,05/30/18 04:00:00 PM,80.559,60.0,
1698,05/30/18 06:00:00 PM,80.029,3.0,
1699,05/30/18 08:00:00 PM,79.853,0.0,
1700,05/30/18 10:00:00 PM,79.678,0.0,
1701,05/31/18 12:00:00 AM,79.678,0.0,
1702,05/31/18 02:00:00 AM,80.029,0.0,
1703,05/31/18 04:00:00 AM,80.206,0.0,
1704,05/31/18 06:00:00 AM,80.206,0.0,
1705,05/31/18 08:00:00 AM,80.382,15.0,
1706,05/31/18 10:00:00 AM,80.206,74.0,
1707,05/31/18 12:00:00 PM,80.559,52.0,
1708,05/31/18 02:00:00 PM,81.090,136.0,
1709,05/31/18 04:00:00 PM,81.090,36.0,
1710,05/31/18 06:00:00 PM,80.911,3.0,
1711,05/31/18 08:00:00 PM,80.206,0.0,
1712,05/31/18 10:00:00 PM,80.206,0.0,
1713,06/01/18 12:00:00 AM,79.678,0.0,
1714,06/01/18 02:00:00 AM,79.853,0.0,
1715,06/01/18 04:00:00 AM,80.029,0.0,
1716,06/01/18 06:00:00 AM,80.559,5.0,
1717,06/01/18 08:00:00 AM,80.559,13.0,
1718,06/01/18 10:00:00 AM,80.911,176.0,
1719,06/01/18 12:00:00 PM,81.266,38.0,
1720,06/01/18 02:00:00 PM,81.442,69.0,
1721,06/01/18 04:00:00 PM,81.975,22.0,
1722,06/01/18 06:00:00 PM,81.621,22.0,
1723,06/01/18 08:00:00 PM,81.266,0.0,
1724,06/01/18 10:00:00 PM,81.266,0.0,
1725,06/02/18 12:00:00 AM,81.090,0.0,
1726,06/02/18 02:00:00 AM,81.090,0.0,
1727,06/02/18 04:00:00 AM,81.090,0.0,
1728,06/02/18 06:00:00 AM,81.442,3.0,
1729,06/02/18 08:00:00 AM,81.797,45.0,
1730,06/02/18 10:00:00 AM,81.797,106.0,
1731,06/02/18 12:00:00 PM,82.330,123.0,
1732,06/02/18 02:00:00 PM,82.330,118.0,
1733,06/02/18 04:00:00 PM,82.686,232.0,
1734,06/02/18 06:00:00 PM,82.864,98.0,
1735,06/02/18 08:00:00 PM,82.686,0.0,
1736,06/02/18 10:00:00 PM,82.330,0.0,
1737,06/03/18 12:00:00 AM,81.621,0.0,
1738,06/03/18 02:00:00 AM,81.442,0.0,
1739,06/03/18 04:00:00 AM,81.975,0.0,
1740,06/03/18 06:00:00 AM,82.330,4.0,
1741,06/03/18 08:00:00 AM,82.508,22.0,
1742,06/03/18 10:00:00 AM,82.508,95.0,
1743,06/03/18 12:00:00 PM,82.508,152.0,
1744,06/03/18 02:00:00 PM,82.508,272.0,
1745,06/03/18 04:00:00 PM,83.399,448.0,
1746,06/03/18 06:00:00 PM,83.221,24.0,
1747,06/03/18 08:00:00 PM,83.221,0.0,
1748,06/03/18 10:00:00 PM,82.686,0.0,
1749,06/04/18 12:00:00 AM,81.090,0.0,
1750,06/04/18 02:00:00 AM,80.382,0.0,
1751,06/04/18 04:00:00 AM,80.382,0.0,
1752,06/04/18 06:00:00 AM,80.382,1.0,
1753,06/04/18 08:00:00 AM,80.735,24.0,
1754,06/04/18 10:00:00 AM,80.559,79.0,
1755,06/04/18 12:00:00 PM,81.797,288.0,
1756,06/04/18 02:00:00 PM,81.090,320.0,
1757,06/04/18 04:00:00 PM,81.621,256.0,
1758,06/04/18 06:00:00 PM,82.330,50.0,
1759,06/04/18 08:00:00 PM,81.975,0.0,
1760,06/04/18 10:00:00 PM,81.797,0.0,
1761,06/05/18 12:00:00 AM,81.090,0.0,
1762,06/05/18 02:00:00 AM,80.911,0.0,
1763,06/05/18 04:00:00 AM,80.911,0.0,
1764,06/05/18 06:00:00 AM,80.735,5.0,
1765,06/05/18 08:00:00 AM,81.442,57.0,
1766,06/05/18 10:00:00 AM,81.442,192.0,
1767,06/05/18 12:00:00 PM,81.621,69.0,
1768,06/05/18 02:00:00 PM,81.797,336.0,
1769,06/05/18 04:00:00 PM,81.975,432.0,
1770,06/05/18 06:00:00 PM,81.797,55.0,
1771,06/05/18 08:00:00 PM,81.797,0.0,
1772,06/05/18 10:00:00 PM,81.621,0.0,
1773,06/06/18 12:00:00 AM,81.621,0.0,
1774,06/06/18 02:00:00 AM,81.621,0.0,
1775,06/06/18 04:00:00 AM,81.442,0.0,
1776,06/06/18 06:00:00 AM,81.975,6.0,
1777,06/06/18 08:00:00 AM,81.975,30.0,
1778,06/06/18 10:00:00 AM,81.621,126.0,
1779,06/06/18 12:00:00 PM,81.797,76.0,
1780,06/06/18 02:00:00 PM,82.152,256.0,
1781,06/06/18 04:00:00 PM,81.266,26.0,
1782,06/06/18 06:00:00 PM,81.621,31.0,
1783,06/06/18 08:00:00 PM,82.864,0.0,
1784,06/06/18 10:00:00 PM,81.621,0.0,
1785,06/07/18 12:00:00 AM,81.090,0.0,
1786,06/07/18 02:00:00 AM,81.090,0.0,
1787,06/07/18 04:00:00 AM,81.621,0.0,
1788,06/07/18 06:00:00 AM,81.266,5.0,
1789,06/07/18 08:00:00 AM,81.442,32.0,
1790,06/07/18 10:00:00 AM,81.975,168.0,
1791,06/07/18 12:00:00 PM,81.975,48.0,
1792,06/07/18 02:00:00 PM,81.621,40.0,
1793,06/07/18 04:00:00 PM,81.621,4.0,
1794,06/07/18 06:00:00 PM,81.442,13.0,
1795,06/07/18 08:00:00 PM,81.442,0.0,
1796,06/07/18 10:00:00 PM,81.266,0.0,
1797,06/08/18 12:00:00 AM,81.621,0.0,
1798,06/08/18 02:00:00 AM,82.864,0.0,
1799,06/08/18 04:00:00 AM,82.686,0.0,
1800,06/08/18 06:00:00 AM,82.686,5.0,
1801,06/08/18 08:00:00 AM,82.508,38.0,
1802,06/08/18 10:00:00 AM,83.221,176.0,
1803,06/08/18 12:00:00 PM,83.399,144.0,
1804,06/08/18 02:00:00 PM,83.221,123.0,
1805,06/08/18 04:00:00 PM,82.864,14.0,
1806,06/08/18 06:00:00 PM,83.221,17.0,
1807,06/08/18 08:00:00 PM,83.043,0.0,
1808,06/08/18 10:00:00 PM,82.864,0.0,
1809,06/09/18 12:00:00 AM,83.043,0.0,
1810,06/09/18 02:00:00 AM,83.221,0.0,
1811,06/09/18 04:00:00 AM,83.043,0.0,
1812,06/09/18 06:00:00 AM,83.043,7.0,
1813,06/09/18 08:00:00 AM,83.221,144.0,
1814,06/09/18 10:00:00 AM,83.221,144.0,
1815,06/09/18 12:00:00 PM,83.579,256.0,
1816,06/09/18 02:00:00 PM,83.579,89.0,
1817,06/09/18 04:00:00 PM,83.579,41.0,
1818,06/09/18 06:00:00 PM,83.579,27.0,
1819,06/09/18 08:00:00 PM,83.579,0.0,
1820,06/09/18 10:00:00 PM,83.399,0.0,
1821,06/10/18 12:00:00 AM,83.221,0.0,
1822,06/10/18 02:00:00 AM,83.579,0.0,
1823,06/10/18 04:00:00 AM,83.399,0.0,
1824,06/10/18 06:00:00 AM,83.043,8.0,
1825,06/10/18 08:00:00 AM,83.043,29.0,
1826,06/10/18 10:00:00 AM,83.935,512.0,
1827,06/10/18 12:00:00 PM,83.935,256.0,
1828,06/10/18 02:00:00 PM,83.221,96.0,
1829,06/10/18 04:00:00 PM,83.579,63.0,
1830,06/10/18 06:00:00 PM,83.579,28.0,
1831,06/10/18 08:00:00 PM,83.757,0.0,
1832,06/10/18 10:00:00 PM,83.757,0.0,
1833,06/11/18 12:00:00 AM,83.579,0.0,
1834,06/11/18 02:00:00 AM,83.579,0.0,
1835,06/11/18 04:00:00 AM,83.399,0.0,
1836,06/11/18 06:00:00 AM,83.579,10.0,
1837,06/11/18 08:00:00 AM,83.757,79.0,
1838,06/11/18 10:00:00 AM,83.935,248.0,
1839,06/11/18 12:00:00 PM,83.757,60.0,
1840,06/11/18 02:00:00 PM,82.864,43.0,
1841,06/11/18 04:00:00 PM,82.864,144.0,
1842,06/11/18 06:00:00 PM,82.508,47.0,
1843,06/11/18 08:00:00 PM,82.864,0.0,
1844,06/11/18 10:00:00 PM,83.221,0.0,
1845,06/12/18 12:00:00 AM,83.399,0.0,
1846,06/12/18 02:00:00 AM,83.221,0.0,
1847,06/12/18 04:00:00 AM,83.043,0.0,
1848,06/12/18 06:00:00 AM,83.043,6.0,
1849,06/12/18 08:00:00 AM,82.864,57.0,
1850,06/12/18 10:00:00 AM,83.221,107.0,
1851,06/12/18 12:00:00 PM,83.757,216.0,
1852,06/12/18 02:00:00 PM,83.579,94.0,
1853,06/12/18 04:00:00 PM,83.757,144.0,
1854,06/12/18 06:00:00 PM,82.864,44.0,
1855,06/12/18 08:00:00 PM,82.152,0.0,
1856,06/12/18 10:00:00 PM,82.508,0.0,
1857,06/13/18 12:00:00 AM,83.221,0.0,
1858,06/13/18 02:00:00 AM,83.221,0.0,
1859,06/13/18 04:00:00 AM,83.043,0.0,
1860,06/13/18 06:00:00 AM,82.864,5.0,
1861,06/13/18 08:00:00 AM,82.864,35.0,
1862,06/13/18 10:00:00 AM,83.043,49.0,
1863,06/13/18 12:00:00 PM,83.221,46.0,
1864,06/13/18 02:00:00 PM,83.221,51.0,
1865,06/13/18 04:00:00 PM,83.221,43.0,
1866,06/13/18 06:00:00 PM,82.508,18.0,
1867,06/13/18 08:00:00 PM,82.686,0.0,
1868,06/13/18 10:00:00 PM,82.686,0.0,
1869,06/14/18 12:00:00 AM,82.864,0.0,
1870,06/14/18 02:00:00 AM,82.864,0.0,
1871,06/14/18 04:00:00 AM,82.864,0.0,
1872,06/14/18 06:00:00 AM,82.864,10.0,
1873,06/14/18 08:00:00 AM,83.043,136.0,
1874,06/14/18 10:00:00 AM,83.043,464.0,
1875,06/14/18 12:00:00 PM,83.043,160.0,
1876,06/14/18 02:00:00 PM,82.864,58.0,
1877,06/14/18 04:00:00 PM,83.043,33.0,
1878,06/14/18 06:00:00 PM,83.043,37.0,
1879,06/14/18 08:00:00 PM,83.043,0.0,
1880,06/14/18 10:00:00 PM,83.043,0.0,
1881,06/15/18 12:00:00 AM,83.221,0.0,
1882,06/15/18 02:00:00 AM,83.221,0.0,
1883,06/15/18 04:00:00 AM,83.221,0.0,
1884,06/15/18 06:00:00 AM,83.399,13.0,
1885,06/15/18 08:00:00 AM,83.221,58.0,
1886,06/15/18 10:00:00 AM,83.757,256.0,
1887,06/15/18 12:00:00 PM,83.757,184.0,
1888,06/15/18 02:00:00 PM,83.935,256.0,
1889,06/15/18 04:00:00 PM,83.757,76.0,
1890,06/15/18 06:00:00 PM,83.579,10.0,
1891,06/15/18 08:00:00 PM,83.757,0.0,
1892,06/15/18 10:00:00 PM,83.579,0.0,
1893,06/16/18 12:00:00 AM,83.221,0.0,
1894,06/16/18 02:00:00 AM,83.399,0.0,
1895,06/16/18 04:00:00 AM,83.579,0.0,
1896,06/16/18 06:00:00 AM,84.115,10.0,
1897,06/16/18 08:00:00 AM,83.935,168.0,
1898,06/16/18 10:00:00 AM,84.295,368.0,
1899,06/16/18 12:00:00 PM,83.935,192.0,
1900,06/16/18 02:00:00 PM,84.474,168.0,
1901,06/16/18 04:00:00 PM,85.014,89.0,
1902,06/16/18 06:00:00 PM,85.915,15.0,
1903,06/16/18 08:00:00 PM,84.474,0.0,
1904,06/16/18 10:00:00 PM,83.935,0.0,
1905,06/17/18 12:00:00 AM,83.579,0.0,
1906,06/17/18 02:00:00 AM,83.399,0.0,
1907,06/17/18 04:00:00 AM,83.757,0.0,
1908,06/17/18 06:00:00 AM,84.474,9.0,
1909,06/17/18 08:00:00 AM,83.935,71.0,
1910,06/17/18 10:00:00 AM,83.935,416.0,
1911,06/17/18 12:00:00 PM,83.757,184.0,
1912,06/17/18 02:00:00 PM,83.221,184.0,
1913,06/17/18 04:00:00 PM,83.935,128.0,
1914,06/17/18 06:00:00 PM,84.295,23.0,
1915,06/17/18 08:00:00 PM,83.757,0.0,
1916,06/17/18 10:00:00 PM,83.757,0.0,
1917,06/18/18 12:00:00 AM,83.757,0.0,
1918,06/18/18 02:00:00 AM,83.579,0.0,
1919,06/18/18 04:00:00 AM,83.399,0.0,
1920,06/18/18 06:00:00 AM,83.579,20.0,
1921,06/18/18 08:00:00 AM,83.935,304.0,
1922,06/18/18 10:00:00 AM,84.115,496.0,
1923,06/18/18 12:00:00 PM,84.295,176.0,
1924,06/18/18 02:00:00 PM,84.654,176.0,
1925,06/18/18 04:00:00 PM,84.654,160.0,
1926,06/18/18 06:00:00 PM,84.474,21.0,
1927,06/18/18 08:00:00 PM,84.295,0.0,
1928,06/18/18 10:00:00 PM,84.295,0.0,
1929,06/19/18 12:00:00 AM,83.935,0.0,
1930,06/19/18 02:00:00 AM,84.115,0.0,
1931,06/19/18 04:00:00 AM,83.935,0.0,
1932,06/19/18 06:00:00 AM,83.935,19.0,
1933,06/19/18 08:00:00 AM,84.474,416.0,
1934,06/19/18 10:00:00 AM,84.295,92.0,
1935,06/19/18 12:00:00 PM,84.474,111.0,
1936,06/19/18 02:00:00 PM,84.654,144.0,
1937,06/19/18 04:00:00 PM,85.014,103.0,
1938,06/19/18 06:00:00 PM,85.014,93.0,
1939,06/19/18 08:00:00 PM,84.654,0.0,
1940,06/19/18 10:00:00 PM,84.474,0.0,
1941,06/20/18 12:00:00 AM,84.474,0.0,
1942,06/20/18 02:00:00 AM,84.474,0.0,
1943,06/20/18 04:00:00 AM,84.474,0.0,
1944,06/20/18 06:00:00 AM,84.474,18.0,
1945,06/20/18 08:00:00 AM,84.474,128.0,
1946,06/20/18 10:00:00 AM,84.654,37.0,
1947,06/20/18 12:00:00 PM,85.014,192.0,
1948,06/20/18 02:00:00 PM,85.014,304.0,
1949,06/20/18 04:00:00 PM,85.014,70.0,
1950,06/20/18 06:00:00 PM,85.014,74.0,
1951,06/20/18 08:00:00 PM,85.014,0.0,
1952,06/20/18 10:00:00 PM,85.194,0.0,
1953,06/21/18 12:00:00 AM,84.654,0.0,
1954,06/21/18 02:00:00 AM,84.115,0.0,
1955,06/21/18 04:00:00 AM,83.757,0.0,
1956,06/21/18 06:00:00 AM,83.757,15.0,
1957,06/21/18 08:00:00 AM,84.474,192.0,
1958,06/21/18 10:00:00 AM,84.654,87.0,
1959,06/21/18 12:00:00 PM,84.654,120.0,
1960,06/21/18 02:00:00 PM,84.654,152.0,
1961,06/21/18 04:00:00 PM,84.654,304.0,
1962,06/21/18 06:00:00 PM,84.474,22.0,
1963,06/21/18 08:00:00 PM,84.654,0.0,
1964,06/21/18 10:00:00 PM,84.834,0.0,
1965,06/22/18 12:00:00 AM,84.295,0.0,
1966,06/22/18 02:00:00 AM,84.474,0.0,
1967,06/22/18 04:00:00 AM,84.295,0.0,
1968,06/22/18 06:00:00 AM,84.474,17.0,
1969,06/22/18 08:00:00 AM,84.654,256.0,
1970,06/22/18 10:00:00 AM,84.834,128.0,
1971,06/22/18 12:00:00 PM,85.194,110.0,
1972,06/22/18 02:00:00 PM,85.374,144.0,
1973,06/22/18 04:00:00 PM,85.374,152.0,
1974,06/22/18 06:00:00 PM,84.654,3.0,
1975,06/22/18 08:00:00 PM,84.654,0.0,
1976,06/22/18 10:00:00 PM,85.194,0.0,
1977,06/23/18 12:00:00 AM,84.834,0.0,
1978,06/23/18 02:00:00 AM,85.014,0.0,
1979,06/23/18 04:00:00 AM,85.374,0.0,
1980,06/23/18 06:00:00 AM,85.374,7.0,
1981,06/23/18 08:00:00 AM,85.194,105.0,
1982,06/23/18 10:00:00 AM,85.374,125.0,
1983,06/23/18 12:00:00 PM,85.735,94.0,
1984,06/23/18 02:00:00 PM,85.735,104.0,
1985,06/23/18 04:00:00 PM,85.554,176.0,
1986,06/23/18 06:00:00 PM,84.834,38.0,
1987,06/23/18 08:00:00 PM,84.474,0.0,
1988,06/23/18 10:00:00 PM,84.474,0.0,
1989,06/24/18 12:00:00 AM,84.834,0.0,
1990,06/24/18 02:00:00 AM,84.834,0.0,
1991,06/24/18 04:00:00 AM,84.474,0.0,
1992,06/24/18 06:00:00 AM,84.295,14.0,
1993,06/24/18 08:00:00 AM,84.474,288.0,
1994,06/24/18 10:00:00 AM,84.834,184.0,
1995,06/24/18 12:00:00 PM,85.194,168.0,
1996,06/24/18 02:00:00 PM,85.554,192.0,
1997,06/24/18 04:00:00 PM,85.374,176.0,
1998,06/24/18 06:00:00 PM,85.735,25.0,
1999,06/24/18 08:00:00 PM,85.735,0.0,
2000,06/24/18 10:00:00 PM,85.374,0.0,
2001,06/25/18 12:00:00 AM,85.554,0.0,
2002,06/25/18 02:00:00 AM,85.374,0.0,
2003,06/25/18 04:00:00 AM,85.374,0.0,
2004,06/25/18 06:00:00 AM,85.374,8.0,
2005,06/25/18 08:00:00 AM,85.554,320.0,
2006,06/25/18 10:00:00 AM,85.554,272.0,
2007,06/25/18 12:00:00 PM,86.277,176.0,
2008,06/25/18 02:00:00 PM,85.554,224.0,
2009,06/25/18 04:00:00 PM,85.554,304.0,
2010,06/25/18 06:00:00 PM,85.014,39.0,
2011,06/25/18 08:00:00 PM,85.194,0.0,
2012,06/25/18 10:00:00 PM,84.474,0.0,
2013,06/26/18 12:00:00 AM,84.474,0.0,
2014,06/26/18 02:00:00 AM,84.474,0.0,
2015,06/26/18 04:00:00 AM,84.295,0.0,
2016,06/26/18 06:00:00 AM,84.654,9.0,
2017,06/26/18 08:00:00 AM,84.295,73.0,
2018,06/26/18 10:00:00 AM,84.834,480.0,
2019,06/26/18 12:00:00 PM,84.834,232.0,
2020,06/26/18 02:00:00 PM,85.014,368.0,
2021,06/26/18 04:00:00 PM,85.374,576.0,
2022,06/26/18 06:00:00 PM,85.194,72.0,
2023,06/26/18 08:00:00 PM,84.834,0.0,
2024,06/26/18 10:00:00 PM,84.654,0.0,
2025,06/27/18 12:00:00 AM,84.834,0.0,
2026,06/27/18 02:00:00 AM,85.194,0.0,
2027,06/27/18 04:00:00 AM,85.374,0.0,
2028,06/27/18 06:00:00 AM,85.014,14.0,
2029,06/27/18 08:00:00 AM,85.374,224.0,
2030,06/27/18 10:00:00 AM,85.554,144.0,
2031,06/27/18 12:00:00 PM,85.554,152.0,
2032,06/27/18 02:00:00 PM,85.735,368.0,
2033,06/27/18 04:00:00 PM,85.735,84.0,
2034,06/27/18 06:00:00 PM,85.374,17.0,
2035,06/27/18 08:00:00 PM,85.374,0.0,
2036,06/27/18 10:00:00 PM,85.374,0.0,
2037,06/28/18 12:00:00 AM,85.374,0.0,
2038,06/28/18 02:00:00 AM,85.554,0.0,
2039,06/28/18 04:00:00 AM,85.194,0.0,
2040,06/28/18 06:00:00 AM,85.014,6.0,
2041,06/28/18 08:00:00 AM,85.014,192.0,
2042,06/28/18 10:00:00 AM,85.374,160.0,
2043,06/28/18 12:00:00 PM,85.554,152.0,
2044,06/28/18 02:00:00 PM,86.097,100.0,
2045,06/28/18 04:00:00 PM,86.277,107.0,
2046,06/28/18 06:00:00 PM,85.194,5.0,
2047,06/28/18 08:00:00 PM,84.115,0.0,
2048,06/28/18 10:00:00 PM,84.115,0.0,
2049,06/29/18 12:00:00 AM,84.295,0.0,
2050,06/29/18 02:00:00 AM,85.014,0.0,
2051,06/29/18 04:00:00 AM,85.194,0.0,
2052,06/29/18 06:00:00 AM,85.014,5.0,
2053,06/29/18 08:00:00 AM,85.194,71.0,
2054,06/29/18 10:00:00 AM,85.554,144.0,
2055,06/29/18 12:00:00 PM,85.915,208.0,
2056,06/29/18 02:00:00 PM,86.097,136.0,
2057,06/29/18 04:00:00 PM,86.823,71.0,
2058,06/29/18 06:00:00 PM,86.641,35.0,
2059,06/29/18 08:00:00 PM,84.474,0.0,
2060,06/29/18 10:00:00 PM,84.474,0.0,
2061,06/30/18 12:00:00 AM,84.474,0.0,
2062,06/30/18 02:00:00 AM,84.474,0.0,
2063,06/30/18 04:00:00 AM,84.474,0.0,
2064,06/30/18 06:00:00 AM,84.474,3.0,
2065,06/30/18 08:00:00 AM,84.115,65.0,
2066,06/30/18 10:00:00 AM,84.115,70.0,
2067,06/30/18 12:00:00 PM,84.654,136.0,
2068,06/30/18 02:00:00 PM,84.654,98.0,
2069,06/30/18 04:00:00 PM,85.374,91.0,
2070,06/30/18 06:00:00 PM,84.474,10.0,
2071,06/30/18 08:00:00 PM,83.757,0.0,
